Frame Number;Main Thread;System Used Memory;GC Reserved Memory;Total Reserved Memory;NFE Snapshot Tick;NFE Snapshot Size (bits);NFE RTT;NFE Jitter;Multiplay FPS;Multiplay BitRate In;Multiplay BitRate Out;Multiplay RTT (ms);Multiplay PacketLoss;Number of Terrain Areas (Client);Number of Terrain Areas (Server);Number of Players (Client);Number of Players (Server);
1;0;449220608;8216576;407347200;0;0;0;0;0;0;0;0;0;
2;15771336;461373440;8216576;407347200;0;0;0;0;0;0;0;0;0;0;0;0;0;
3;3265816;461635584;8216576;407347200;0;0;0;0;0;0;0;0;0;0;0;0;0;
4;1234914;461635584;8216576;407347200;0;0;0;0;0;0;0;0;0;0;0;0;0;
5;546816;461635584;8216576;407347200;0;0;0;0;0;0;0;0;0;0;0;0;0;
6;9477066;499589120;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
7;1575989;499843072;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
8;521430;499843072;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
9;550150;499843072;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
10;508575;499843072;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
11;553909;499843072;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
12;485060;499843072;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
13;546831;499843072;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
14;477447;499843072;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
15;555520;499843072;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
16;594878;499843072;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
17;541952;499843072;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
18;533565;499843072;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
19;491081;499843072;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
20;543916;499843072;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
21;496596;499843072;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
22;529534;499843072;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
23;519519;499843072;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
24;902695;499843072;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
25;633613;499843072;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
26;899919;499843072;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
27;1355967;500047872;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
28;528943;500047872;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
29;509410;500047872;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
30;536440;500047872;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
31;533406;500301824;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
32;545193;500301824;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
33;489490;500301824;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
34;534162;500301824;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
35;492154;500301824;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
36;544098;500301824;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
37;527538;500572160;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
38;530958;500572160;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
39;556190;500572160;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
40;525110;500572160;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
41;535859;500842496;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
42;481533;500842496;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
43;544413;500842496;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
44;510367;500842496;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
45;545415;500842496;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
46;484074;500842496;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
47;539877;500842496;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
48;488282;501112832;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
49;543127;501112832;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
50;548281;501112832;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
51;522589;501112832;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
52;551430;501112832;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
53;537724;501112832;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
54;526438;501112832;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
55;528470;501383168;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
56;1018658;501383168;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
57;524359;501383168;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
58;530486;501383168;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
59;536658;501383168;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
60;482688;501383168;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
61;557878;501383168;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
62;488166;501383168;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
63;540154;501383168;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
64;508064;501383168;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
65;540909;501383168;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
66;547333;501383168;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
67;550563;501383168;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
68;554639;501383168;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
69;494844;501383168;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
70;550275;501383168;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
71;537156;501383168;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
72;548251;501383168;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
73;488028;501383168;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
74;545315;501383168;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
75;486381;501383168;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
76;550216;501383168;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
77;537345;501383168;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
78;545632;501383168;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
79;527842;501383168;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
80;543422;501383168;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
81;538236;501383168;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
82;504861;501383168;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
83;527871;501383168;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
84;528987;501383168;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
85;541360;501383168;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
86;1062301;501387264;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
87;2333906;501387264;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
88;572371;501387264;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
89;519031;501387264;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
90;544426;501387264;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
91;546257;501387264;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
92;556134;501657600;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
93;544468;501657600;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
94;485632;501657600;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
95;525728;501657600;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
96;522868;501657600;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
97;3093594;501657600;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
98;542729;501657600;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
99;480054;501657600;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
100;530063;501657600;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
101;497730;501657600;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
102;529663;501657600;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
103;528221;501657600;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
104;522412;501657600;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
105;524016;501657600;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
106;539866;501657600;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
107;528540;501657600;8216576;440901632;0;0;0;0;0;0;0;0;0;0;0;0;0;
108;6844731;502157312;8216576;440901632;0;0;0;0;0;0;0;0;0;0;27;0;0;
109;592876;502157312;8216576;440901632;0;0;0;0;0;0;0;0;0;0;27;0;0;
110;536371;502157312;8216576;440901632;0;0;0;0;0;0;0;0;0;0;27;0;0;
111;507622;502157312;8216576;440901632;0;0;0;0;0;0;0;0;0;0;27;0;0;
112;529816;502157312;8216576;440901632;0;0;0;0;0;0;0;0;0;0;27;0;0;
113;516726;502157312;8216576;440901632;0;0;0;0;0;0;0;0;0;0;27;0;0;
114;523958;502157312;8216576;440901632;0;0;0;0;0;0;0;0;0;0;27;0;0;
115;529477;502157312;8216576;440901632;0;0;0;0;0;0;0;0;0;0;27;0;0;
116;524988;502157312;8216576;440901632;0;0;0;0;0;0;0;0;0;0;27;0;0;
117;477556;502157312;8216576;440901632;0;0;0;0;0;0;0;0;0;0;27;0;0;
118;558962;502157312;8216576;440901632;0;0;0;0;0;0;0;0;0;0;27;0;0;
119;473995;502157312;8216576;440901632;0;0;0;0;0;0;0;0;0;0;27;0;0;
120;535676;502157312;8216576;440901632;0;0;0;0;0;0;0;0;0;0;27;0;0;
121;518692;502157312;8216576;440901632;0;0;0;0;0;0;0;0;0;0;27;0;0;
122;515430;502157312;8216576;440901632;0;0;0;0;0;0;0;0;0;0;27;0;0;
123;542687;502157312;8216576;440901632;0;0;0;0;0;0;0;0;0;0;27;0;0;
124;522490;502157312;8216576;440901632;0;0;0;0;0;0;0;0;0;0;27;0;0;
125;526276;502157312;8216576;440901632;0;0;0;0;0;0;0;0;0;0;27;0;0;
126;506730;502157312;8216576;440901632;0;0;0;0;0;0;0;0;0;0;27;0;0;
127;1808214;502161408;8216576;440901632;0;0;0;0;0;0;0;0;0;0;27;0;0;
128;519579;502161408;8216576;440901632;0;0;0;0;0;0;0;0;0;0;27;0;0;
129;520899;502161408;8216576;440901632;0;0;0;0;0;0;0;0;0;0;27;0;0;
130;553494;502161408;8216576;440901632;0;0;0;0;0;0;0;0;0;0;27;0;0;
131;524377;502161408;8216576;440901632;0;0;0;0;0;0;0;0;0;0;27;0;0;
132;492698;502161408;8216576;440901632;0;0;0;0;0;0;0;0;0;0;27;0;0;
133;533516;502161408;8216576;440901632;0;0;0;0;0;0;0;0;0;0;27;0;0;
134;538513;502161408;8216576;440901632;0;0;0;0;0;0;0;0;0;0;27;0;0;
135;511244;502161408;8216576;440901632;0;0;0;0;0;0;0;0;0;0;27;0;0;
136;515933;502161408;8216576;440901632;0;0;0;0;0;0;0;0;0;0;27;0;0;
137;562750;502161408;8216576;440901632;0;0;0;0;0;0;0;0;0;0;27;0;0;
138;523676;502161408;8216576;440901632;0;0;0;0;0;0;0;0;0;0;27;0;0;
139;482666;502161408;8216576;440901632;0;0;0;0;0;0;0;0;0;0;27;0;0;
140;531750;502423552;8216576;440901632;0;0;0;0;0;0;0;0;0;0;27;0;0;
141;485896;502423552;8216576;440901632;0;0;0;0;0;0;0;0;0;0;27;0;0;
142;531849;502423552;8216576;440901632;0;0;0;0;0;0;0;0;0;0;27;0;0;
143;515061;502423552;8216576;440901632;0;0;0;0;0;0;0;0;0;0;27;0;0;
144;530182;502423552;8216576;440901632;0;0;0;0;0;0;0;0;0;0;27;0;0;
145;539548;502423552;8216576;440901632;0;0;0;0;0;0;0;0;0;0;27;0;0;
146;527982;502423552;8216576;440901632;0;0;0;0;0;0;0;0;0;0;27;0;0;
147;546053;502423552;8216576;440901632;0;0;0;0;0;0;0;0;0;0;27;0;0;
148;541681;502423552;8216576;440901632;0;0;0;0;0;0;0;0;0;0;27;0;0;
149;530838;502423552;8216576;440901632;0;0;0;0;0;0;0;0;0;0;27;0;0;
150;543435;502423552;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
151;543842;502423552;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
152;508917;502693888;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
153;529474;502693888;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
154;486312;502693888;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
155;527630;502693888;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
156;1105925;502902784;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
157;560379;502902784;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
158;556305;502902784;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
159;532353;502902784;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
160;532108;502902784;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
161;523556;502902784;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
162;546844;502902784;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
163;535316;503173120;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
164;491147;503173120;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
165;534591;503173120;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
166;536435;503173120;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
167;1548345;503173120;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
168;547940;503173120;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
169;542204;503173120;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
170;534588;503173120;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
171;535041;503173120;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
172;528808;503173120;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
173;525205;503173120;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
174;546746;503173120;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
175;473032;503173120;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
176;528438;503173120;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
177;475290;503173120;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
178;515480;503173120;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
179;476778;503173120;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
180;521336;503173120;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
181;485161;503173120;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
182;528085;503173120;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
183;559446;503173120;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
184;1177745;503173120;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
185;508321;503173120;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
186;519202;503173120;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
187;531817;503173120;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
188;528877;503173120;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
189;507127;503173120;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
190;529869;503173120;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
191;479029;503173120;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
192;516492;503173120;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
193;480520;503173120;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
194;524157;503173120;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
195;471471;503173120;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
196;517798;503173120;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
197;504366;503173120;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
198;525737;503173120;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
199;525593;503173120;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
200;535086;503173120;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
201;533732;503173120;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
202;537502;503173120;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
203;535210;503173120;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
204;506731;503173120;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
205;528542;503173120;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
206;508984;503173120;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
207;540695;503173120;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
208;535342;503173120;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
209;506979;503173120;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
210;479682;503173120;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
211;522159;503173120;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
212;485640;503173120;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
213;539566;503173120;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
214;1000131;503173120;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
215;528288;503173120;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
216;535735;503173120;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
217;556577;503443456;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
218;549122;503443456;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
219;544078;503443456;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
220;525882;503443456;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
221;535741;503443456;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
222;525717;503443456;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
223;532994;503443456;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
224;1068215;503443456;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
225;549986;503443456;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
226;537798;503443456;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
227;537982;503443456;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
228;542929;503443456;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
229;520583;503443456;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
230;525350;503443456;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
231;518226;503443456;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
232;528560;503443456;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
233;527484;503443456;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
234;499663;503443456;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
235;518633;503443456;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
236;473725;503443456;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
237;531299;503443456;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
238;478873;503443456;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
239;513257;503443456;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
240;474342;503443456;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
241;521460;503443456;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
242;474502;503443456;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
243;520642;503443456;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
244;1029546;503713792;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
245;537674;503713792;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
246;547734;503713792;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
247;534076;503713792;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
248;527107;503713792;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
249;521251;503713792;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
250;495198;503713792;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
251;533374;503713792;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
252;519324;503713792;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
253;519174;503713792;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
254;529354;503713792;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
255;516670;503713792;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
256;482615;503713792;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
257;505568;503713792;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
258;477420;503713792;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
259;513787;503713792;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
260;476367;503713792;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
261;503769;503713792;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
262;473852;503713792;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
263;521953;503713792;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
264;480857;503713792;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
265;519661;503713792;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
266;470873;503713792;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
267;519999;503713792;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
268;496120;503713792;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
269;545018;503713792;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
270;1176906;503713792;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
271;541218;503713792;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
272;520209;503713792;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
273;1093717;503713792;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
274;558076;503713792;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
275;475569;503713792;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
276;532855;503713792;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
277;501437;503713792;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
278;531593;503713792;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
279;563422;503713792;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
280;548415;503713792;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
281;552903;503713792;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
282;510810;503713792;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
283;550607;503713792;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
284;525255;503713792;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
285;549006;503713792;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
286;475388;503713792;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
287;554642;503713792;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
288;474579;503713792;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
289;531281;503713792;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
290;470856;503713792;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
291;546464;503713792;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
292;520387;503713792;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
293;529253;503713792;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
294;539751;503713792;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
295;541422;503713792;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
296;553505;503713792;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
297;478562;503713792;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
298;547124;503713792;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
299;515234;503713792;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
300;560254;503713792;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
301;474178;503713792;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
302;560248;503713792;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
303;1059384;503713792;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
304;543689;503713792;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
305;543267;503713792;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
306;529489;503713792;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
307;530629;503713792;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
308;532475;503713792;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
309;1095151;503713792;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
310;533292;503713792;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
311;534938;503713792;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
312;479170;503713792;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
313;541772;503713792;10973184;443658240;0;0;0;0;0;0;0;0;0;0;27;0;0;
