Frame Number;Main Thread;System Used Memory;GC Reserved Memory;Total Reserved Memory;NFE Snapshot Tick;NFE Snapshot Size (bits);NFE RTT;NFE Jitter;Multiplay FPS;Multiplay BitRate In;Multiplay BitRate Out;Multiplay RTT (ms);Multiplay PacketLoss;Number of Terrain Areas (Client);Number of Terrain Areas (Server);Number of Players (Client);Number of Players (Server);
39;463078;398499840;9822208;442507264;0;0;0;0;0;0;0;0;0;0;0;0;0;
40;533021;398499840;9822208;442507264;0;0;0;0;0;0;0;0;0;0;0;0;0;
41;466947;398770176;9822208;442507264;0;0;0;0;0;0;0;0;0;0;0;0;0;
42;1042606;398770176;9822208;442507264;0;0;0;0;0;0;0;0;0;0;0;0;0;
43;525870;398770176;9822208;442507264;0;0;0;0;0;0;0;0;0;0;0;0;0;
44;513885;398770176;9822208;442507264;0;0;0;0;0;0;0;0;0;0;0;0;0;
45;516491;398770176;9822208;442507264;0;0;0;0;0;0;0;0;0;0;0;0;0;
46;519158;398770176;9822208;442507264;0;0;0;0;0;0;0;0;0;0;0;0;0;
47;517094;398770176;9822208;442507264;0;0;0;0;0;0;0;0;0;0;0;0;0;
48;520541;398770176;9822208;442507264;0;0;0;0;0;0;0;0;0;0;0;0;0;
49;519018;398770176;9822208;442507264;0;0;0;0;0;0;0;0;0;0;0;0;0;
50;524457;398770176;9822208;442507264;0;0;0;0;0;0;0;0;0;0;0;0;0;
51;460487;399040512;9822208;442507264;0;0;0;0;0;0;0;0;0;0;0;0;0;
52;531849;399040512;9822208;442507264;0;0;0;0;0;0;0;0;0;0;0;0;0;
53;483086;399040512;9822208;442507264;0;0;0;0;0;0;0;0;0;0;0;0;0;
54;529190;399040512;9822208;442507264;0;0;0;0;0;0;0;0;0;0;0;0;0;
55;488685;399040512;9822208;442507264;0;0;0;0;0;0;0;0;0;0;0;0;0;
56;535276;399040512;9822208;442507264;0;0;0;0;0;0;0;0;0;0;0;0;0;
57;463071;399040512;9822208;442507264;0;0;0;0;0;0;0;0;0;0;0;0;0;
58;532761;399044608;9822208;442507264;0;0;0;0;0;0;0;0;0;0;0;0;0;
59;475618;399044608;9822208;442507264;0;0;0;0;0;0;0;0;0;0;0;0;0;
60;522659;399044608;9822208;442507264;0;0;0;0;0;0;0;0;0;0;0;0;0;
61;467656;399044608;9822208;442507264;0;0;0;0;0;0;0;0;0;0;0;0;0;
62;542077;399044608;9822208;442507264;0;0;0;0;0;0;0;0;0;0;0;0;0;
63;463708;399044608;9822208;442507264;0;0;0;0;0;0;0;0;0;0;0;0;0;
64;525211;399044608;9822208;442507264;0;0;0;0;0;0;0;0;0;0;0;0;0;
65;462252;399269888;9822208;442507264;0;0;0;0;0;0;0;0;0;0;0;0;0;
66;512483;399269888;9822208;442507264;0;0;0;0;0;0;0;0;0;0;0;0;0;
67;533488;399269888;9822208;442507264;0;0;0;0;0;0;0;0;0;0;0;0;0;
68;521212;399269888;9822208;442507264;0;0;0;0;0;0;0;0;0;0;0;0;0;
69;511365;399269888;9822208;442507264;0;0;0;0;0;0;0;0;0;0;0;0;0;
70;529864;399269888;9822208;442507264;0;0;0;0;0;0;0;0;0;0;0;0;0;
71;531769;399269888;9822208;442507264;0;0;0;0;0;0;0;0;0;0;0;0;0;
72;525668;399269888;9822208;442507264;0;0;0;0;0;0;0;0;0;0;0;0;0;
73;1071764;399269888;9822208;442507264;0;0;0;0;0;0;0;0;0;0;0;0;0;
74;523257;399269888;9822208;442507264;0;0;0;0;0;0;0;0;0;0;0;0;0;
75;530174;399269888;9822208;442507264;0;0;0;0;0;0;0;0;0;0;0;0;0;
76;537088;399269888;9822208;442507264;0;0;0;0;0;0;0;0;0;0;0;0;0;
77;484340;399269888;9822208;442507264;0;0;0;0;0;0;0;0;0;0;0;0;0;
78;546563;399269888;9822208;442507264;0;0;0;0;0;0;0;0;0;0;0;0;0;
79;476812;399470592;9822208;442507264;0;0;0;0;0;0;0;0;0;0;0;0;0;
80;531787;399470592;9822208;442507264;0;0;0;0;0;0;0;0;0;0;0;0;0;
81;472754;399470592;9822208;442507264;0;0;0;0;0;0;0;0;0;0;0;0;0;
82;2666252;399470592;9883648;442568704;0;0;0;0;0;0;0;0;0;0;0;0;0;
83;507676;399470592;9883648;442568704;0;0;0;0;0;0;0;0;0;0;0;0;0;
84;510167;399728640;9883648;442568704;0;0;0;0;0;0;0;0;0;0;0;0;0;
85;499456;399728640;9883648;442568704;0;0;0;0;0;0;0;0;0;0;0;0;0;
86;509979;399728640;9883648;442568704;0;0;0;0;0;0;0;0;0;0;0;0;0;
87;543336;399728640;9883648;442568704;0;0;0;0;0;0;0;0;0;0;0;0;0;
88;492555;399728640;9883648;442568704;0;0;0;0;0;0;0;0;0;0;0;0;0;
89;3061320;399728640;9883648;442568704;0;0;0;0;0;0;0;0;0;0;0;0;0;
90;524171;399728640;9883648;442568704;0;0;0;0;0;0;0;0;0;0;0;0;0;
91;488341;399728640;9883648;442568704;0;0;0;0;0;0;0;0;0;0;0;0;0;
92;516374;399728640;9883648;442568704;0;0;0;0;0;0;0;0;0;0;0;0;0;
93;506602;399728640;9883648;442568704;0;0;0;0;0;0;0;0;0;0;0;0;0;
94;525981;399728640;9883648;442568704;0;0;0;0;0;0;0;0;0;0;0;0;0;
95;6248720;400244736;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
96;499849;400244736;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
97;513443;400244736;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
98;512813;400244736;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
99;497231;400244736;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
100;527220;400244736;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
101;525855;400244736;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
102;504207;400244736;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
103;487651;400244736;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
104;519211;400244736;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
105;485600;400244736;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
106;509976;400244736;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
107;455321;400244736;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
108;493567;400244736;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
109;507271;400244736;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
110;504965;400244736;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
111;464380;400244736;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
112;509563;400244736;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
113;479098;400244736;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
114;502894;400244736;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
115;453744;400244736;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
116;1531072;400502784;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
117;472296;400502784;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
118;501605;400502784;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
119;462357;400502784;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
120;513399;400502784;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
121;492427;400502784;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
122;519138;400502784;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
123;458122;400502784;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
124;510197;400502784;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
125;458026;400502784;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
126;506173;400502784;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
127;461812;400502784;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
128;493322;400502784;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
129;479405;400502784;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
130;503297;400502784;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
131;481618;400502784;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
132;524311;400502784;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
133;471389;400502784;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
134;531219;400502784;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
135;472063;400502784;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
136;539227;400502784;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
137;510736;400502784;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
138;525412;400502784;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
139;511170;400502784;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
140;508913;400502784;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
141;534696;400760832;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
142;531207;400760832;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
143;514884;400760832;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
144;524790;400760832;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
145;525699;400760832;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
146;499591;400760832;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
147;1093761;400760832;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
148;531688;400760832;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
149;504299;400760832;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
150;519863;400760832;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
151;474832;400760832;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
152;523869;400760832;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
153;470714;401031168;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
154;510000;401031168;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
155;476473;401031168;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
156;519069;401031168;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
157;478132;401031168;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
158;526001;401031168;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
159;544987;401031168;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
160;516180;401031168;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
161;529681;401031168;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
162;532914;401031168;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
163;527437;401031168;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
164;526115;401297408;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
165;536674;401297408;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
166;1424756;401297408;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
167;507932;401297408;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
168;492404;401297408;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
169;519281;401297408;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
170;501672;401297408;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
171;519098;401297408;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
172;509896;401297408;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
173;523817;401297408;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
174;491190;401297408;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
175;520244;401297408;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
176;999712;401301504;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
177;463773;401301504;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
178;496446;401301504;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
179;467698;401301504;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
180;511151;401301504;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
181;483339;401301504;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
182;496058;401301504;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
183;480065;401301504;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
184;505077;401301504;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
185;481750;401301504;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
186;518510;401301504;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
187;452938;401301504;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
188;503072;401301504;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
189;485294;401301504;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
190;527401;401301504;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
191;464080;401301504;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
192;514770;401301504;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
193;458026;401301504;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
194;501904;401301504;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
195;499992;401301504;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
196;492455;401301504;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
197;466264;401301504;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
198;531385;401301504;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
199;453823;401301504;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
200;492247;401301504;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
201;478160;401301504;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
202;514637;401301504;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
203;459764;401301504;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
204;512347;401301504;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
205;481776;401301504;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
206;494709;401301504;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
207;481812;401301504;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
208;1031090;401301504;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
209;486357;401301504;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
210;456506;401301504;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
211;515691;401301504;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
212;459239;401301504;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
213;529722;401301504;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
214;458175;401301504;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
215;530210;401301504;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
216;452561;401301504;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
217;517197;401301504;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
218;474108;401301504;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
219;535622;401301504;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
220;473189;401559552;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
221;542709;401559552;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
222;471699;401559552;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
223;1221951;401559552;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
224;515767;401559552;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
225;509256;401559552;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
226;497005;401559552;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
227;508356;401559552;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
228;491421;401559552;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
229;498973;401559552;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
230;485309;401559552;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
231;487758;401559552;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
232;530415;401559552;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
233;507351;401559552;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
234;478707;401559552;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
235;499383;401559552;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
236;487008;401559552;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
237;498250;401559552;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
238;487420;401559552;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
239;1055642;401559552;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
240;525047;401559552;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
241;461757;401559552;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
242;508339;401559552;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
243;455768;401559552;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
244;525527;401559552;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
245;465167;401559552;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
246;512715;401559552;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
247;461851;401559552;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
248;508764;401559552;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
249;459339;401559552;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
250;511946;401559552;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
251;454043;401559552;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
252;521298;401559552;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
253;458461;401559552;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
254;508636;401559552;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
255;462396;401559552;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
256;513265;401559552;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
257;454269;401559552;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
258;508228;401559552;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
259;461283;401559552;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
260;534934;401559552;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
261;455080;401559552;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
262;522665;401559552;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
263;455687;401559552;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
264;525709;401559552;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
265;456951;401559552;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
266;551542;401559552;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
267;476502;401559552;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
268;544935;401825792;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
269;918948;401825792;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
270;1002066;401825792;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
271;467884;401825792;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
272;506417;401825792;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
273;462396;401825792;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
274;517400;401825792;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
275;463290;401825792;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
276;509260;401825792;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
277;458078;401825792;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
278;529017;401825792;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
279;455610;401825792;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
280;538706;401825792;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
281;455909;401825792;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
282;517294;401825792;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
283;458258;401825792;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
284;504388;401825792;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
285;463303;401825792;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
286;537164;401825792;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
287;470402;401825792;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
288;527847;401825792;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
289;458690;401825792;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
290;515977;401825792;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
291;454556;401825792;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
292;504413;401825792;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
293;459011;401825792;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
294;528489;401825792;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
295;472533;401825792;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
296;501300;401825792;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
297;454077;401825792;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
298;509888;401825792;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
299;460152;401825792;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
300;509260;401825792;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
301;457314;401825792;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
302;1048414;401825792;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
303;504923;401825792;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
304;456831;401825792;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
305;501644;401825792;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
306;467295;401825792;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
307;513254;401825792;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
308;525265;401825792;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
309;958170;401825792;9883648;442568704;0;0;0;0;0;0;0;0;0;0;9;0;0;
