Frame Number;Main Thread;System Used Memory;GC Reserved Memory;Total Reserved Memory;NFE Snapshot Tick;NFE Snapshot Size (bits);NFE RTT;NFE Jitter;Multiplay FPS;Multiplay BitRate In;Multiplay BitRate Out;Multiplay RTT (ms);Multiplay PacketLoss;Number of Terrain Areas (Client);Number of Terrain Areas (Server);Number of Players (Client);Number of Players (Server);
832;518788;413458432;10018816;442703872;0;0;0;0;0;0;0;0;0;0;9;0;0;
833;488208;413458432;10018816;442703872;0;0;0;0;0;0;0;0;0;0;9;0;0;
834;989513;413458432;10018816;442703872;0;0;0;0;0;0;0;0;0;0;9;0;0;
835;541687;413458432;10018816;442703872;0;0;0;0;0;0;0;0;0;0;9;0;0;
836;485026;413458432;10018816;442703872;0;0;0;0;0;0;0;0;0;0;9;0;0;
837;519256;413458432;10018816;442703872;0;0;0;0;0;0;0;0;0;0;9;0;0;
838;501106;413458432;10018816;442703872;0;0;0;0;0;0;0;0;0;0;9;0;0;
839;534336;413458432;10018816;442703872;0;0;0;0;0;0;0;0;0;0;9;0;0;
840;514139;413458432;10018816;442703872;0;0;0;0;0;0;0;0;0;0;9;0;0;
841;508240;413458432;10018816;442703872;0;0;0;0;0;0;0;0;0;0;9;0;0;
842;506765;413458432;10018816;442703872;0;0;0;0;0;0;0;0;0;0;9;0;0;
843;526847;413458432;10018816;442703872;0;0;0;0;0;0;0;0;0;0;9;0;0;
844;525580;413458432;13783040;446468096;0;0;0;0;0;0;0;0;0;0;9;0;0;
845;569004;413458432;13783040;446468096;0;0;0;0;0;0;0;0;0;0;9;0;0;
846;997245;413724672;13783040;446468096;0;0;0;0;0;0;0;0;0;0;9;0;0;
847;530085;413724672;13783040;446468096;0;0;0;0;0;0;0;0;0;0;9;0;0;
848;521247;413724672;13783040;446468096;0;0;0;0;0;0;0;0;0;0;9;0;0;
849;550774;413724672;13783040;446468096;0;0;0;0;0;0;0;0;0;0;9;0;0;
850;484977;413724672;13783040;446468096;0;0;0;0;0;0;0;0;0;0;9;0;0;
851;529152;413724672;13783040;446468096;0;0;0;0;0;0;0;0;0;0;9;0;0;
852;487571;413724672;13783040;446468096;0;0;0;0;0;0;0;0;0;0;9;0;0;
853;516072;413724672;13783040;446468096;0;0;0;0;0;0;0;0;0;0;9;0;0;
854;482381;413724672;13783040;446468096;0;0;0;0;0;0;0;0;0;0;9;0;0;
855;510379;413724672;13783040;446468096;0;0;0;0;0;0;0;0;0;0;9;0;0;
856;500741;413724672;13783040;446468096;0;0;0;0;0;0;0;0;0;0;9;0;0;
857;1102607;413724672;13783040;446468096;0;0;0;0;0;0;0;0;0;0;9;0;0;
858;517235;413724672;13783040;446468096;0;0;0;0;0;0;0;0;0;0;9;0;0;
859;537954;413724672;13783040;446468096;0;0;0;0;0;0;0;0;0;0;9;0;0;
860;564400;413724672;13783040;446468096;0;0;0;0;0;0;0;0;0;0;9;0;0;
861;1065477;413929472;13684736;446369792;0;0;0;0;0;0;0;0;0;0;9;0;0;
862;514970;413929472;13684736;446369792;0;0;0;0;0;0;0;0;0;0;9;0;0;
863;488370;413929472;13684736;446369792;0;0;0;0;0;0;0;0;0;0;9;0;0;
864;506164;413929472;13684736;446369792;0;0;0;0;0;0;0;0;0;0;9;0;0;
865;482156;413929472;13684736;446369792;0;0;0;0;0;0;0;0;0;0;9;0;0;
866;513263;413929472;13684736;446369792;0;0;0;0;0;0;0;0;0;0;9;0;0;
867;488237;413929472;13684736;446369792;0;0;0;0;0;0;0;0;0;0;9;0;0;
868;541306;413929472;13684736;446369792;0;0;0;0;0;0;0;0;0;0;9;0;0;
869;484620;413929472;13684736;446369792;0;0;0;0;0;0;0;0;0;0;9;0;0;
870;510274;413929472;13684736;446369792;0;0;0;0;0;0;0;0;0;0;9;0;0;
871;501461;413929472;13684736;446369792;0;0;0;0;0;0;0;0;0;0;9;0;0;
872;523949;413929472;13684736;446369792;0;0;0;0;0;0;0;0;0;0;9;0;0;
873;541830;413929472;13684736;446369792;0;0;0;0;0;0;0;0;0;0;9;0;0;
874;544866;413929472;13684736;446369792;0;0;0;0;0;0;0;0;0;0;9;0;0;
875;1233358;414081024;13582336;446267392;0;0;0;0;0;0;0;0;0;0;9;0;0;
876;508134;414081024;13582336;446267392;0;0;0;0;0;0;0;0;0;0;9;0;0;
877;488020;414081024;13582336;446267392;0;0;0;0;0;0;0;0;0;0;9;0;0;
878;503060;414081024;13582336;446267392;0;0;0;0;0;0;0;0;0;0;9;0;0;
879;484288;414081024;13582336;446267392;0;0;0;0;0;0;0;0;0;0;9;0;0;
880;517712;414081024;13582336;446267392;0;0;0;0;0;0;0;0;0;0;9;0;0;
881;483695;414081024;13582336;446267392;0;0;0;0;0;0;0;0;0;0;9;0;0;
882;502424;414081024;13582336;446267392;0;0;0;0;0;0;0;0;0;0;9;0;0;
883;482551;414081024;13582336;446267392;0;0;0;0;0;0;0;0;0;0;9;0;0;
884;504951;414081024;13582336;446267392;0;0;0;0;0;0;0;0;0;0;9;0;0;
885;489126;414081024;13582336;446267392;0;0;0;0;0;0;0;0;0;0;9;0;0;
886;1065913;414081024;13582336;446267392;0;0;0;0;0;0;0;0;0;0;9;0;0;
887;528118;414081024;13582336;446267392;0;0;0;0;0;0;0;0;0;0;9;0;0;
888;570948;414081024;13582336;446267392;0;0;0;0;0;0;0;0;0;0;9;0;0;
889;998899;414265344;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
890;538372;414265344;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
891;517308;414265344;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
892;497244;414265344;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
893;513654;414265344;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
894;502786;414265344;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
895;515398;414265344;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
896;528750;414265344;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
897;502065;414265344;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
898;481995;414265344;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
899;502019;414265344;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
900;491827;414265344;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
901;502389;414265344;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
902;481597;414265344;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
903;982768;414265344;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
904;522737;414265344;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
905;492696;414265344;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
906;503356;414265344;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
907;489291;414265344;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
908;513213;414265344;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
909;490305;414265344;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
910;499360;414265344;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
911;482699;414265344;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
912;512208;414265344;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
913;485201;414265344;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
914;503741;414265344;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
915;1058497;414531584;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
916;619496;414531584;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
917;4013891;414801920;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
918;548451;414801920;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
919;539622;414801920;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
920;522382;414801920;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
921;534613;414801920;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
922;502605;414801920;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
923;533755;414801920;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
924;487353;414801920;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
925;532152;414801920;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
926;489868;414801920;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
927;523149;414801920;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
928;508929;414801920;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
929;527124;414801920;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
930;952456;414801920;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
931;571034;414801920;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
932;550034;414801920;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
933;504200;414801920;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
934;562201;414801920;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
935;527663;414801920;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
936;499411;414801920;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
937;1055978;414801920;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
938;508659;414801920;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
939;519921;414801920;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
940;510779;414801920;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
941;484303;414801920;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
942;519659;414801920;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
943;913037;414801920;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
944;534739;414801920;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
945;511703;414801920;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
946;482907;414801920;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
947;495393;414801920;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
948;487840;414801920;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
949;509361;414801920;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
950;483650;414801920;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
951;502496;414801920;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
952;489742;414801920;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
953;489267;414801920;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
954;484663;414801920;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
955;500893;414801920;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
956;944914;414801920;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
957;533858;414801920;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
958;512121;414801920;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
959;507227;414801920;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
960;512352;414801920;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
961;531926;414801920;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
962;502981;414801920;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
963;518886;414801920;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
964;520221;414801920;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
965;513484;414801920;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
966;513992;414801920;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
967;1046489;414801920;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
968;521368;414801920;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
969;942096;414801920;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
970;495683;414801920;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
971;517131;414801920;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
972;522666;414801920;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
973;507638;414801920;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
974;530170;414801920;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
975;500202;414801920;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
976;505544;414801920;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
977;509337;414801920;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
978;480133;414801920;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
979;509524;414801920;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
980;488041;414801920;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
981;504768;414801920;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
982;939154;414801920;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
983;533576;414801920;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
984;502328;414801920;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
985;484943;414801920;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
986;521251;414801920;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
987;490154;414801920;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
988;509076;414801920;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
989;482325;414801920;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
990;505702;414801920;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
991;513250;414801920;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
992;511418;414801920;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
993;533972;414801920;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
994;511913;414801920;13492224;446177280;0;0;0;0;0;0;0;0;0;0;9;0;0;
995;891066;414941184;11169792;443854848;0;0;0;0;0;0;0;0;0;0;9;0;0;
996;939066;414941184;11169792;443854848;0;0;0;0;0;0;0;0;0;0;9;0;0;
997;497680;414941184;11169792;443854848;0;0;0;0;0;0;0;0;0;0;9;0;0;
998;497283;414941184;11169792;443854848;0;0;0;0;0;0;0;0;0;0;9;0;0;
999;488352;414941184;11169792;443854848;0;0;0;0;0;0;0;0;0;0;9;0;0;
1000;511895;414941184;11169792;443854848;0;0;0;0;0;0;0;0;0;0;9;0;0;
1001;555331;414941184;11169792;443854848;0;0;0;0;0;0;0;0;0;0;9;0;0;
1002;506487;414941184;11169792;443854848;0;0;0;0;0;0;0;0;0;0;9;0;0;
1003;536309;414941184;11169792;443854848;0;0;0;0;0;0;0;0;0;0;9;0;0;
1004;514611;414941184;11169792;443854848;0;0;0;0;0;0;0;0;0;0;9;0;0;
1005;504015;414941184;11169792;443854848;0;0;0;0;0;0;0;0;0;0;9;0;0;
1006;948029;414871552;11067392;443752448;0;0;0;0;0;0;0;0;0;0;9;0;0;
1007;523730;414871552;11067392;443752448;0;0;0;0;0;0;0;0;0;0;9;0;0;
1008;530968;414871552;11067392;443752448;0;0;0;0;0;0;0;0;0;0;9;0;0;
1009;517929;414871552;11067392;443752448;0;0;0;0;0;0;0;0;0;0;9;0;0;
1010;507901;414871552;11067392;443752448;0;0;0;0;0;0;0;0;0;0;9;0;0;
1011;513511;414871552;11067392;443752448;0;0;0;0;0;0;0;0;0;0;9;0;0;
1012;512341;414871552;11067392;443752448;0;0;0;0;0;0;0;0;0;0;9;0;0;
1013;530570;414871552;11067392;443752448;0;0;0;0;0;0;0;0;0;0;9;0;0;
1014;517113;414871552;11067392;443752448;0;0;0;0;0;0;0;0;0;0;9;0;0;
1015;537374;414871552;11067392;443752448;0;0;0;0;0;0;0;0;0;0;9;0;0;
1016;497544;414871552;11067392;443752448;0;0;0;0;0;0;0;0;0;0;9;0;0;
1017;490809;414871552;11067392;443752448;0;0;0;0;0;0;0;0;0;0;9;0;0;
1018;937672;414871552;11067392;443752448;0;0;0;0;0;0;0;0;0;0;9;0;0;
1019;519202;414871552;11067392;443752448;0;0;0;0;0;0;0;0;0;0;9;0;0;
1020;507133;414871552;11067392;443752448;0;0;0;0;0;0;0;0;0;0;9;0;0;
1021;531513;414871552;11067392;443752448;0;0;0;0;0;0;0;0;0;0;9;0;0;
1022;486182;414871552;11067392;443752448;0;0;0;0;0;0;0;0;0;0;9;0;0;
1023;511800;414871552;11067392;443752448;0;0;0;0;0;0;0;0;0;0;9;0;0;
1024;481595;414871552;11067392;443752448;0;0;0;0;0;0;0;0;0;0;9;0;0;
1025;1059671;414871552;11067392;443752448;0;0;0;0;0;0;0;0;0;0;9;0;0;
1026;516367;414871552;11067392;443752448;0;0;0;0;0;0;0;0;0;0;9;0;0;
1027;525319;414871552;11067392;443752448;0;0;0;0;0;0;0;0;0;0;9;0;0;
1028;520592;414871552;11067392;443752448;0;0;0;0;0;0;0;0;0;0;9;0;0;
1029;509769;414871552;11067392;443752448;0;0;0;0;0;0;0;0;0;0;9;0;0;
1030;964358;414871552;11067392;443752448;0;0;0;0;0;0;0;0;0;0;9;0;0;
1031;536337;414871552;11067392;443752448;0;0;0;0;0;0;0;0;0;0;9;0;0;
1032;503598;414871552;11067392;443752448;0;0;0;0;0;0;0;0;0;0;9;0;0;
1033;546282;414871552;11067392;443752448;0;0;0;0;0;0;0;0;0;0;9;0;0;
1034;520886;414871552;11067392;443752448;0;0;0;0;0;0;0;0;0;0;9;0;0;
1035;488785;414871552;11067392;443752448;0;0;0;0;0;0;0;0;0;0;9;0;0;
1036;562801;414871552;11067392;443752448;0;0;0;0;0;0;0;0;0;0;9;0;0;
1037;539488;414871552;11067392;443752448;0;0;0;0;0;0;0;0;0;0;9;0;0;
1038;533924;414871552;11067392;443752448;0;0;0;0;0;0;0;0;0;0;9;0;0;
1039;488776;414871552;11067392;443752448;0;0;0;0;0;0;0;0;0;0;9;0;0;
1040;524610;414871552;11067392;443752448;0;0;0;0;0;0;0;0;0;0;9;0;0;
1041;481859;414871552;11067392;443752448;0;0;0;0;0;0;0;0;0;0;9;0;0;
1042;990769;414691328;10825728;443510784;0;0;0;0;0;0;0;0;0;0;9;0;0;
1043;519976;414691328;10825728;443510784;0;0;0;0;0;0;0;0;0;0;9;0;0;
1044;508884;414691328;10825728;443510784;0;0;0;0;0;0;0;0;0;0;9;0;0;
1045;525332;414691328;10825728;443510784;0;0;0;0;0;0;0;0;0;0;9;0;0;
1046;511968;414691328;10825728;443510784;0;0;0;0;0;0;0;0;0;0;9;0;0;
1047;527609;414691328;10825728;443510784;0;0;0;0;0;0;0;0;0;0;9;0;0;
1048;511182;414691328;10825728;443510784;0;0;0;0;0;0;0;0;0;0;9;0;0;
1049;525785;414691328;10825728;443510784;0;0;0;0;0;0;0;0;0;0;9;0;0;
1050;502501;414691328;10825728;443510784;0;0;0;0;0;0;0;0;0;0;9;0;0;
1051;532307;414691328;10825728;443510784;0;0;0;0;0;0;0;0;0;0;9;0;0;
1052;523430;414691328;10825728;443510784;0;0;0;0;0;0;0;0;0;0;9;0;0;
1053;498781;414691328;10825728;443510784;0;0;0;0;0;0;0;0;0;0;9;0;0;
1054;1516782;414691328;10825728;443510784;0;0;0;0;0;0;0;0;0;0;9;0;0;
1055;528009;414691328;10825728;443510784;0;0;0;0;0;0;0;0;0;0;9;0;0;
1056;515353;414691328;10825728;443510784;0;0;0;0;0;0;0;0;0;0;9;0;0;
1057;530331;414691328;10825728;443510784;0;0;0;0;0;0;0;0;0;0;9;0;0;
1058;510332;414691328;10825728;443510784;0;0;0;0;0;0;0;0;0;0;9;0;0;
1059;493919;414691328;10825728;443510784;0;0;0;0;0;0;0;0;0;0;9;0;0;
1060;521207;414691328;10825728;443510784;0;0;0;0;0;0;0;0;0;0;9;0;0;
1061;482989;414691328;10825728;443510784;0;0;0;0;0;0;0;0;0;0;9;0;0;
1062;507950;414691328;10825728;443510784;0;0;0;0;0;0;0;0;0;0;9;0;0;
1063;483717;414691328;10825728;443510784;0;0;0;0;0;0;0;0;0;0;9;0;0;
1064;509000;414691328;10825728;443510784;0;0;0;0;0;0;0;0;0;0;9;0;0;
1065;490266;414691328;10825728;443510784;0;0;0;0;0;0;0;0;0;0;9;0;0;
1066;901741;414691328;10825728;443510784;0;0;0;0;0;0;0;0;0;0;9;0;0;
1067;518808;414691328;10825728;443510784;0;0;0;0;0;0;0;0;0;0;9;0;0;
1068;490532;414691328;10825728;443510784;0;0;0;0;0;0;0;0;0;0;9;0;0;
1069;509357;414691328;10825728;443510784;0;0;0;0;0;0;0;0;0;0;9;0;0;
1070;484717;414691328;10825728;443510784;0;0;0;0;0;0;0;0;0;0;9;0;0;
1071;545425;414691328;10825728;443510784;0;0;0;0;0;0;0;0;0;0;9;0;0;
1072;484046;414691328;10825728;443510784;0;0;0;0;0;0;0;0;0;0;9;0;0;
1073;512181;414691328;10825728;443510784;0;0;0;0;0;0;0;0;0;0;9;0;0;
1074;503029;414691328;10825728;443510784;0;0;0;0;0;0;0;0;0;0;9;0;0;
1075;505717;414691328;10825728;443510784;0;0;0;0;0;0;0;0;0;0;9;0;0;
1076;511828;414691328;10825728;443510784;0;0;0;0;0;0;0;0;0;0;9;0;0;
1077;520426;414691328;10825728;443510784;0;0;0;0;0;0;0;0;0;0;9;0;0;
1078;3842182;414691328;13148160;445833216;0;0;0;0;0;0;0;0;0;0;9;0;0;
1079;1056698;414691328;13148160;445833216;0;0;0;0;0;0;0;0;0;0;9;0;0;
1080;506018;414691328;13148160;445833216;0;0;0;0;0;0;0;0;0;0;9;0;0;
1081;508746;414691328;13148160;445833216;0;0;0;0;0;0;0;0;0;0;9;0;0;
1082;518408;414691328;13148160;445833216;0;0;0;0;0;0;0;0;0;0;9;0;0;
1083;500074;414691328;13148160;445833216;0;0;0;0;0;0;0;0;0;0;9;0;0;
1084;523016;414691328;13148160;445833216;0;0;0;0;0;0;0;0;0;0;9;0;0;
1085;511706;414691328;13148160;445833216;0;0;0;0;0;0;0;0;0;0;9;0;0;
1086;493499;414691328;13148160;445833216;0;0;0;0;0;0;0;0;0;0;9;0;0;
1087;516878;414691328;13148160;445833216;0;0;0;0;0;0;0;0;0;0;9;0;0;
1088;513195;414691328;13148160;445833216;0;0;0;0;0;0;0;0;0;0;9;0;0;
1089;1118535;414691328;13148160;445833216;0;0;0;0;0;0;0;0;0;0;9;0;0;
1090;489908;414691328;13148160;445833216;0;0;0;0;0;0;0;0;0;0;9;0;0;
1091;498625;414691328;13148160;445833216;0;0;0;0;0;0;0;0;0;0;9;0;0;
1092;513598;414691328;13148160;445833216;0;0;0;0;0;0;0;0;0;0;9;0;0;
1093;500678;414691328;13148160;445833216;0;0;0;0;0;0;0;0;0;0;9;0;0;
1094;498696;414691328;13148160;445833216;0;0;0;0;0;0;0;0;0;0;9;0;0;
1095;507002;414691328;13148160;445833216;0;0;0;0;0;0;0;0;0;0;9;0;0;
1096;465813;414691328;13148160;445833216;0;0;0;0;0;0;0;0;0;0;9;0;0;
1097;501943;414691328;13148160;445833216;0;0;0;0;0;0;0;0;0;0;9;0;0;
1098;499465;414691328;13148160;445833216;0;0;0;0;0;0;0;0;0;0;9;0;0;
1099;524392;414691328;13148160;445833216;0;0;0;0;0;0;0;0;0;0;9;0;0;
1100;940561;414806016;13012992;445698048;0;0;0;0;0;0;0;0;0;0;9;0;0;
1101;555494;414806016;13012992;445698048;0;0;0;0;0;0;0;0;0;0;9;0;0;
1102;519487;414806016;13012992;445698048;0;0;0;0;0;0;0;0;0;0;9;0;0;
1103;464524;414806016;13012992;445698048;0;0;0;0;0;0;0;0;0;0;9;0;0;
1104;499508;414806016;13012992;445698048;0;0;0;0;0;0;0;0;0;0;9;0;0;
1105;469142;414806016;13012992;445698048;0;0;0;0;0;0;0;0;0;0;9;0;0;
1106;1089564;414806016;13012992;445698048;0;0;0;0;0;0;0;0;0;0;9;0;0;
1107;530113;414806016;13012992;445698048;0;0;0;0;0;0;0;0;0;0;9;0;0;
1108;524410;414806016;13012992;445698048;0;0;0;0;0;0;0;0;0;0;9;0;0;
1109;524465;414806016;13012992;445698048;0;0;0;0;0;0;0;0;0;0;9;0;0;
1110;525726;414806016;13012992;445698048;0;0;0;0;0;0;0;0;0;0;9;0;0;
1111;954118;414806016;13012992;445698048;0;0;0;0;0;0;0;0;0;0;9;0;0;
1112;534785;414806016;13012992;445698048;0;0;0;0;0;0;0;0;0;0;9;0;0;
1113;515807;414806016;13012992;445698048;0;0;0;0;0;0;0;0;0;0;9;0;0;
1114;524874;414806016;13012992;445698048;0;0;0;0;0;0;0;0;0;0;9;0;0;
1115;520541;414806016;13012992;445698048;0;0;0;0;0;0;0;0;0;0;9;0;0;
1116;518270;414806016;13012992;445698048;0;0;0;0;0;0;0;0;0;0;9;0;0;
1117;505508;414806016;13012992;445698048;0;0;0;0;0;0;0;0;0;0;9;0;0;
1118;525037;414806016;13012992;445698048;0;0;0;0;0;0;0;0;0;0;9;0;0;
1119;516876;414806016;13012992;445698048;0;0;0;0;0;0;0;0;0;0;9;0;0;
1120;488401;414806016;13012992;445698048;0;0;0;0;0;0;0;0;0;0;9;0;0;
1121;517827;414806016;13012992;445698048;0;0;0;0;0;0;0;0;0;0;9;0;0;
1122;1068892;414806016;13012992;445698048;0;0;0;0;0;0;0;0;0;0;9;0;0;
1123;547599;414806016;13012992;445698048;0;0;0;0;0;0;0;0;0;0;9;0;0;
1124;516072;414806016;13012992;445698048;0;0;0;0;0;0;0;0;0;0;9;0;0;
1125;547223;414806016;13012992;445698048;0;0;0;0;0;0;0;0;0;0;9;0;0;
1126;531594;414806016;13012992;445698048;0;0;0;0;0;0;0;0;0;0;9;0;0;
1127;516521;414806016;13012992;445698048;0;0;0;0;0;0;0;0;0;0;9;0;0;
1128;521589;414806016;13012992;445698048;0;0;0;0;0;0;0;0;0;0;9;0;0;
1129;516414;414806016;13012992;445698048;0;0;0;0;0;0;0;0;0;0;9;0;0;
1130;518337;414806016;13012992;445698048;0;0;0;0;0;0;0;0;0;0;9;0;0;
1131;516167;414806016;13012992;445698048;0;0;0;0;0;0;0;0;0;0;9;0;0;
1132;530786;414806016;13012992;445698048;0;0;0;0;0;0;0;0;0;0;9;0;0;
1133;924676;414806016;13012992;445698048;0;0;0;0;0;0;0;0;0;0;9;0;0;
1134;1021186;414806016;13012992;445698048;0;0;0;0;0;0;0;0;0;0;9;0;0;
1135;512851;414806016;13012992;445698048;0;0;0;0;0;0;0;0;0;0;9;0;0;
1136;524840;414806016;13012992;445698048;0;0;0;0;0;0;0;0;0;0;9;0;0;
1137;512432;414806016;13012992;445698048;0;0;0;0;0;0;0;0;0;0;9;0;0;
1138;486120;414806016;13012992;445698048;0;0;0;0;0;0;0;0;0;0;9;0;0;
1139;503356;414806016;13012992;445698048;0;0;0;0;0;0;0;0;0;0;9;0;0;
1140;491788;414806016;13012992;445698048;0;0;0;0;0;0;0;0;0;0;9;0;0;
1141;503681;414806016;13012992;445698048;0;0;0;0;0;0;0;0;0;0;9;0;0;
