Frame Number;Main Thread;System Used Memory;GC Reserved Memory;Total Reserved Memory;NFE Snapshot Tick;NFE Snapshot Size (bits);NFE RTT;NFE Jitter;Multiplay FPS;Multiplay BitRate In;Multiplay BitRate Out;Multiplay RTT (ms);Multiplay PacketLoss;Number of Terrain Areas (Client);Number of Terrain Areas (Server);Number of Players (Client);Number of Players (Server);
10372;1144438;426684416;16715776;501829632;671;65846;0;0;0;0;0;0;0;0;228;0;1;
10373;722826;426684416;16715776;501829632;671;65846;0;0;0;0;0;0;0;0;228;0;1;
10374;5495522;426684416;16715776;501829632;672;65825;0;0;0;0;0;0;0;0;228;0;1;
10375;742556;426684416;16715776;501829632;672;65825;0;0;0;0;0;0;0;0;228;0;1;
10376;1235381;426848256;16711680;518602752;672;65825;0;0;0;0;0;0;0;0;228;0;1;
10377;776997;426848256;16711680;518602752;672;65825;0;0;0;0;0;0;0;0;228;0;1;
10378;1272087;426852352;16711680;518602752;672;65825;0;0;0;0;0;0;0;0;228;0;1;
10379;740751;426852352;16711680;518602752;672;65825;0;0;0;0;0;0;0;0;228;0;1;
10380;4553280;426852352;16711680;518602752;672;65825;0;0;0;0;0;0;0;0;228;0;1;
10381;731317;426852352;16711680;518602752;672;65825;0;0;0;0;0;0;0;0;228;0;1;
10382;1172991;426852352;16711680;518602752;672;65825;0;0;0;0;0;0;0;0;228;0;1;
10383;1627265;426856448;16711680;518602752;673;65831;0;0;0;0;0;0;0;0;228;0;1;
10384;1217610;426856448;16711680;518602752;673;65831;0;0;0;0;0;0;0;0;228;0;1;
10385;709528;426856448;16711680;518602752;673;65831;0;0;0;0;0;0;0;0;228;0;1;
10386;4548610;427061248;16711680;518602752;673;65831;0;0;0;0;0;0;0;0;228;0;1;
10387;749915;427065344;16711680;535379968;673;65831;0;0;0;0;0;0;0;0;228;0;1;
10388;1413834;427065344;16711680;535379968;673;65831;0;0;0;0;0;0;0;0;228;0;1;
10389;779246;427065344;16711680;535379968;673;65831;0;0;0;0;0;0;0;0;228;0;1;
10390;1183174;427065344;16711680;535379968;673;65831;0;0;0;0;0;0;0;0;228;0;1;
10391;734105;427065344;16711680;535379968;673;65831;0;0;0;0;0;0;0;0;228;0;1;
10392;4507008;427065344;16711680;535379968;673;65831;0;0;0;0;0;0;0;0;228;0;1;
10393;1697180;427069440;16711680;535379968;674;79950;0;0;0;0;0;0;0;0;228;0;1;
10394;1247484;427266048;16711680;535379968;674;79950;0;0;0;0;0;0;0;0;228;0;1;
10395;721442;427266048;16711680;535379968;674;79950;0;0;0;0;0;0;0;0;228;0;1;
10396;1218976;427266048;16711680;535379968;674;79950;0;0;0;0;0;0;0;0;228;0;1;
10397;712538;427266048;16711680;535379968;674;79950;0;0;0;0;0;0;0;0;228;0;1;
10398;3791957;427266048;16711680;535379968;674;79950;0;0;0;0;0;0;0;0;228;0;1;
10399;718110;427266048;16711680;535379968;674;79950;0;0;0;0;0;0;0;0;228;0;1;
10400;1137560;427266048;16711680;535379968;674;79950;0;0;0;0;0;0;0;0;228;0;1;
10401;713494;427266048;16711680;535379968;674;79950;0;0;0;0;0;0;0;0;228;0;1;
10402;1199672;427266048;16711680;535379968;674;79950;0;0;0;0;0;0;0;0;228;0;1;
10403;707298;427266048;16711680;535379968;674;79950;0;0;0;0;0;0;0;0;228;0;1;
10404;3176714;427266048;16711680;535379968;674;79950;0;0;0;0;0;0;0;0;228;0;1;
10405;1747702;427266048;16711680;535379968;675;79170;0;0;0;0;0;0;0;0;228;0;1;
10406;1170373;427266048;16711680;535379968;675;79170;0;0;0;0;0;0;0;0;228;0;1;
10407;714073;427266048;16711680;535379968;675;79170;0;0;0;0;0;0;0;0;228;0;1;
10408;1173060;427266048;16711680;535379968;675;79170;0;0;0;0;0;0;0;0;228;0;1;
10409;745646;427270144;16711680;552157184;675;79170;0;0;0;0;0;0;0;0;228;0;1;
10410;4520829;427270144;16711680;552157184;675;79170;0;0;0;0;0;0;0;0;228;0;1;
10411;722296;427270144;16711680;552157184;675;79170;0;0;0;0;0;0;0;0;228;0;1;
10412;1186230;427270144;16711680;552157184;675;79170;0;0;0;0;0;0;0;0;228;0;1;
10413;710078;427270144;16711680;552157184;675;79170;0;0;0;0;0;0;0;0;228;0;1;
10414;1189260;427270144;16711680;552157184;675;79170;0;0;0;0;0;0;0;0;228;0;1;
10415;696280;427270144;16711680;552157184;675;79170;0;0;0;0;0;0;0;0;228;0;1;
10416;4187635;427270144;16711680;552157184;675;79170;0;0;0;0;0;0;0;0;228;0;1;
10417;1779695;427270144;16711680;552157184;676;81156;0;0;0;0;0;0;0;0;228;0;1;
10418;1176881;427270144;16711680;552157184;676;81156;0;0;0;0;0;0;0;0;228;0;1;
10419;739983;427347968;16711680;552157184;676;81156;0;0;0;0;0;0;0;0;228;0;1;
10420;1203218;427347968;16711680;552157184;676;81156;0;0;0;0;0;0;0;0;228;0;1;
10421;767465;427352064;16711680;552157184;676;81156;0;0;0;0;0;0;0;0;228;0;1;
10422;4541666;427352064;16711680;552157184;676;81156;0;0;0;0;0;0;0;0;228;0;1;
10423;725400;427352064;16711680;552157184;676;81156;0;0;0;0;0;0;0;0;228;0;1;
10424;1183004;427352064;16711680;552157184;676;81156;0;0;0;0;0;0;0;0;228;0;1;
10425;724095;427352064;16711680;552157184;676;81156;0;0;0;0;0;0;0;0;228;0;1;
10426;2184657;427352064;16711680;552157184;677;78359;0;0;0;0;0;0;0;0;228;0;1;
10427;739072;427487232;16711680;552157184;677;78359;0;0;0;0;0;0;0;0;228;0;1;
10428;3944541;427487232;16711680;552157184;677;78359;0;0;0;0;0;0;0;0;228;0;1;
10429;721255;427487232;16711680;552157184;677;78359;0;0;0;0;0;0;0;0;228;0;1;
10430;1174344;427487232;16711680;552157184;677;78359;0;0;0;0;0;0;0;0;228;0;1;
10431;715492;427487232;16711680;552157184;677;78359;0;0;0;0;0;0;0;0;228;0;1;
10432;1183877;427487232;16711680;552157184;677;78359;0;0;0;0;0;0;0;0;228;0;1;
10433;704932;427487232;16711680;552157184;677;78359;0;0;0;0;0;0;0;0;228;0;1;
10434;4553591;427487232;16711680;552157184;677;78359;0;0;0;0;0;0;0;0;228;0;1;
10435;736652;427487232;16711680;552157184;677;78359;0;0;0;0;0;0;0;0;228;0;1;
10436;2306552;427749376;16711680;568934400;678;66117;0;0;0;0;0;0;0;0;228;0;1;
10437;735319;427749376;16711680;568934400;678;66117;0;0;0;0;0;0;0;0;228;0;1;
10438;1443845;427749376;16711680;568934400;678;66117;0;0;0;0;0;0;0;0;228;0;1;
10439;744257;427749376;16711680;568934400;678;66117;0;0;0;0;0;0;0;0;228;0;1;
10440;3824536;427753472;16711680;568934400;678;66117;0;0;0;0;0;0;0;0;228;0;1;
10441;1400783;427753472;16715776;568938496;678;66117;0;0;0;0;0;0;0;0;228;0;1;
10442;1193674;427753472;16715776;568938496;678;66117;0;0;0;0;0;0;0;0;228;0;1;
10443;776317;427753472;16715776;568938496;678;66117;0;0;0;0;0;0;0;0;228;0;1;
10444;1223846;427753472;16715776;568938496;678;66117;0;0;0;0;0;0;0;0;228;0;1;
10445;765688;427753472;16715776;568938496;678;66117;0;0;0;0;0;0;0;0;228;0;1;
10446;4020997;427753472;16715776;568938496;678;66117;0;0;0;0;0;0;0;0;228;0;1;
10447;1671072;427757568;16715776;568938496;679;79153;0;0;0;0;0;0;0;0;228;0;1;
10448;1149041;427757568;16715776;568938496;679;79153;0;0;0;0;0;0;0;0;228;0;1;
10449;688130;427757568;16715776;568938496;679;79153;0;0;0;0;0;0;0;0;228;0;1;
10450;1162953;427757568;16715776;568938496;679;79153;0;0;0;0;0;0;0;0;228;0;1;
10451;745649;427757568;16715776;568938496;679;79153;0;0;0;0;0;0;0;0;228;0;1;
10452;4035829;427757568;16715776;568938496;679;79153;0;0;0;0;0;0;0;0;228;0;1;
10453;729372;427757568;16715776;568938496;679;79153;0;0;0;0;0;0;0;0;228;0;1;
10454;1406320;427757568;16711680;568934400;679;79153;0;0;0;0;0;0;0;0;228;0;1;
10455;710603;427757568;16711680;568934400;679;79153;0;0;0;0;0;0;0;0;228;0;1;
10456;1142449;427757568;16711680;568934400;679;79153;0;0;0;0;0;0;0;0;228;0;1;
10457;701860;427757568;16711680;568934400;679;79153;0;0;0;0;0;0;0;0;228;0;1;
10458;4853744;427757568;16711680;568934400;680;78218;0;0;0;0;0;0;0;0;228;0;1;
10459;721269;427757568;16711680;568934400;680;78218;0;0;0;0;0;0;0;0;228;0;1;
10460;1113502;427757568;16711680;568934400;680;78218;0;0;0;0;0;0;0;0;228;0;1;
10461;689631;427757568;16711680;568934400;680;78218;0;0;0;0;0;0;0;0;228;0;1;
10462;1149930;427757568;16711680;568934400;680;78218;0;0;0;0;0;0;0;0;228;0;1;
10463;722545;427757568;16711680;568934400;680;78218;0;0;0;0;0;0;0;0;228;0;1;
10464;3892914;427757568;16711680;568934400;680;78218;0;0;0;0;0;0;0;0;228;0;1;
10465;737393;427757568;16711680;568934400;680;78218;0;0;0;0;0;0;0;0;228;0;1;
10466;1128924;427757568;16711680;568934400;680;78218;0;0;0;0;0;0;0;0;228;0;1;
10467;687772;427757568;16711680;568934400;680;78218;0;0;0;0;0;0;0;0;228;0;1;
10468;1196288;427757568;16711680;568934400;680;78218;0;0;0;0;0;0;0;0;228;0;1;
10469;1701964;427757568;16711680;568934400;681;79456;0;0;0;0;0;0;0;0;228;0;1;
10470;3709986;427757568;16711680;568934400;681;79456;0;0;0;0;0;0;0;0;228;0;1;
10471;1646590;427757568;16715776;568938496;681;79456;0;0;0;0;0;0;0;0;228;0;1;
10472;1113098;427757568;16715776;568938496;681;79456;0;0;0;0;0;0;0;0;228;0;1;
10473;701921;427757568;16715776;568938496;681;79456;0;0;0;0;0;0;0;0;228;0;1;
10474;1103782;427757568;16715776;568938496;681;79456;0;0;0;0;0;0;0;0;228;0;1;
10475;686431;427757568;16715776;568938496;681;79456;0;0;0;0;0;0;0;0;228;0;1;
10476;4097543;427757568;16715776;568938496;681;79456;0;0;0;0;0;0;0;0;228;0;1;
10477;776050;427757568;16715776;568938496;681;79456;0;0;0;0;0;0;0;0;228;0;1;
10478;1380233;427757568;16715776;568938496;681;79456;0;0;0;0;0;0;0;0;228;0;1;
10479;1707316;427757568;16715776;568938496;682;77938;0;0;0;0;0;0;0;0;228;0;1;
10480;1465571;427757568;16715776;568938496;682;77938;0;0;0;0;0;0;0;0;228;0;1;
10481;700234;427757568;16715776;568938496;682;77938;0;0;0;0;0;0;0;0;228;0;1;
10482;4057612;427757568;16715776;568938496;682;77938;0;0;0;0;0;0;0;0;228;0;1;
10483;735012;427757568;16715776;568938496;682;77938;0;0;0;0;0;0;0;0;228;0;1;
10484;1288302;427757568;16711680;568934400;682;77938;0;0;0;0;0;0;0;0;228;0;1;
10485;686727;427757568;16711680;568934400;682;77938;0;0;0;0;0;0;0;0;228;0;1;
10486;1217543;427757568;16711680;568934400;682;77938;0;0;0;0;0;0;0;0;228;0;1;
10487;677969;427757568;16711680;568934400;682;77938;0;0;0;0;0;0;0;0;228;0;1;
10488;4107183;427757568;16711680;568934400;682;77938;0;0;0;0;0;0;0;0;228;0;1;
10489;1751043;427757568;16711680;568934400;683;79252;0;0;0;0;0;0;0;0;228;0;1;
10490;1435769;427757568;16711680;568934400;683;79252;0;0;0;0;0;0;0;0;228;0;1;
10491;756986;427757568;16711680;568934400;683;79252;0;0;0;0;0;0;0;0;228;0;1;
10492;1214501;427757568;16711680;568934400;683;79252;0;0;0;0;0;0;0;0;228;0;1;
10493;735911;427757568;16711680;568934400;683;79252;0;0;0;0;0;0;0;0;228;0;1;
10494;3986729;427757568;16711680;568934400;683;79252;0;0;0;0;0;0;0;0;228;0;1;
10495;775315;427757568;16711680;568934400;683;79252;0;0;0;0;0;0;0;0;228;0;1;
10496;1147973;427757568;16711680;568934400;683;79252;0;0;0;0;0;0;0;0;228;0;1;
10497;776245;427757568;16711680;568934400;683;79252;0;0;0;0;0;0;0;0;228;0;1;
10498;1159892;427757568;16711680;568934400;683;79252;0;0;0;0;0;0;0;0;228;0;1;
10499;732555;427757568;16711680;568934400;683;79252;0;0;0;0;0;0;0;0;228;0;1;
10500;2935884;427757568;16711680;568934400;683;79252;0;0;0;0;0;0;0;0;228;0;1;
10501;1820954;427757568;16711680;568934400;684;78738;0;0;0;0;0;0;0;0;228;0;1;
10502;1549197;427757568;16711680;568934400;684;78738;0;0;0;0;0;0;0;0;228;0;1;
10503;945003;427757568;16711680;568934400;684;78738;0;0;0;0;0;0;0;0;228;0;1;
10504;1590258;427757568;16711680;568934400;684;78738;0;0;0;0;0;0;0;0;228;0;1;
10505;849259;427757568;16711680;568934400;684;78738;0;0;0;0;0;0;0;0;228;0;1;
10506;4053324;427757568;16711680;568934400;684;78738;0;0;0;0;0;0;0;0;228;0;1;
10507;685931;427757568;16711680;568934400;684;78738;0;0;0;0;0;0;0;0;228;0;1;
10508;1155258;427757568;16711680;568934400;684;78738;0;0;0;0;0;0;0;0;228;0;1;
10509;680948;427757568;16711680;568934400;684;78738;0;0;0;0;0;0;0;0;228;0;1;
10510;1230863;427757568;16711680;568934400;684;78738;0;0;0;0;0;0;0;0;228;0;1;
10511;1513095;427757568;16711680;568934400;685;78568;0;0;0;0;0;0;0;0;228;0;1;
10512;3087383;427757568;16711680;568934400;685;78568;0;0;0;0;0;0;0;0;228;0;1;
10513;812348;427757568;16711680;568934400;685;78568;0;0;0;0;0;0;0;0;228;0;1;
10514;1237014;427757568;16711680;568934400;685;78568;0;0;0;0;0;0;0;0;228;0;1;
10515;789562;427757568;16711680;568934400;685;78568;0;0;0;0;0;0;0;0;228;0;1;
10516;1201127;427757568;16711680;568934400;685;78568;0;0;0;0;0;0;0;0;228;0;1;
10517;751598;427757568;16711680;568934400;685;78568;0;0;0;0;0;0;0;0;228;0;1;
10518;3973738;427757568;16711680;568934400;685;78568;0;0;0;0;0;0;0;0;228;0;1;
10519;731773;427757568;16711680;568934400;685;78568;0;0;0;0;0;0;0;0;228;0;1;
10520;1145745;427757568;16711680;568934400;685;78568;0;0;0;0;0;0;0;0;228;0;1;
10521;651503;427757568;16711680;568934400;685;78568;0;0;0;0;0;0;0;0;228;0;1;
10522;1157996;427757568;16711680;568934400;685;78568;0;0;0;0;0;0;0;0;228;0;1;
10523;1689513;427864064;16711680;585711616;686;65829;0;0;0;0;0;0;0;0;228;0;1;
10524;3871656;427864064;16711680;585711616;686;65829;0;0;0;0;0;0;0;0;228;0;1;
10525;709034;427864064;16711680;585711616;686;65829;0;0;0;0;0;0;0;0;228;0;1;
10526;1142674;427864064;16711680;585711616;686;65829;0;0;0;0;0;0;0;0;228;0;1;
10527;762360;427864064;16711680;585711616;686;65829;0;0;0;0;0;0;0;0;228;0;1;
10528;1132318;427864064;16711680;585711616;686;65829;0;0;0;0;0;0;0;0;228;0;1;
10529;753436;427864064;16711680;585711616;686;65829;0;0;0;0;0;0;0;0;228;0;1;
10530;3805203;427864064;16711680;585711616;686;65829;0;0;0;0;0;0;0;0;228;0;1;
10531;1363496;427864064;16715776;585715712;686;65829;0;0;0;0;0;0;0;0;228;0;1;
10532;1125828;427864064;16715776;585715712;686;65829;0;0;0;0;0;0;0;0;228;0;1;
10533;1725160;427864064;16715776;585715712;687;76896;0;0;0;0;0;0;0;0;228;0;1;
10534;1199265;427864064;16715776;585715712;687;76896;0;0;0;0;0;0;0;0;228;0;1;
10535;790158;427864064;16715776;585715712;687;76896;0;0;0;0;0;0;0;0;228;0;1;
10536;4006720;427868160;16715776;585715712;687;76896;0;0;0;0;0;0;0;0;228;0;1;
10537;773405;427868160;16715776;585715712;687;76896;0;0;0;0;0;0;0;0;228;0;1;
10538;1157080;427868160;16715776;585715712;687;76896;0;0;0;0;0;0;0;0;228;0;1;
10539;697622;427868160;16715776;585715712;687;76896;0;0;0;0;0;0;0;0;228;0;1;
10540;1145550;427868160;16715776;585715712;687;76896;0;0;0;0;0;0;0;0;228;0;1;
10541;711428;427868160;16715776;585715712;687;76896;0;0;0;0;0;0;0;0;228;0;1;
10542;3015268;427868160;16715776;585715712;687;76896;0;0;0;0;0;0;0;0;228;0;1;
10543;700246;427868160;16715776;585715712;687;76896;0;0;0;0;0;0;0;0;228;0;1;
10544;1250186;427868160;16711680;585711616;687;76896;0;0;0;0;0;0;0;0;228;0;1;
10545;1689718;427868160;16711680;585711616;688;78391;0;0;0;0;0;0;0;0;228;0;1;
10546;1255959;427868160;16711680;585711616;688;78391;0;0;0;0;0;0;0;0;228;0;1;
10547;685290;427868160;16711680;585711616;688;78391;0;0;0;0;0;0;0;0;228;0;1;
10548;3834595;427868160;16711680;585711616;688;78391;0;0;0;0;0;0;0;0;228;0;1;
10549;701696;427868160;16711680;585711616;688;78391;0;0;0;0;0;0;0;0;228;0;1;
10550;1381408;427868160;16711680;585711616;688;78391;0;0;0;0;0;0;0;0;228;0;1;
10551;791766;427868160;16711680;585711616;688;78391;0;0;0;0;0;0;0;0;228;0;1;
10552;1211363;427868160;16711680;585711616;688;78391;0;0;0;0;0;0;0;0;228;0;1;
10553;753002;427868160;16711680;585711616;688;78391;0;0;0;0;0;0;0;0;228;0;1;
10554;3959615;427868160;16711680;585711616;688;78391;0;0;0;0;0;0;0;0;228;0;1;
10555;1619391;427868160;16711680;585711616;689;79148;0;0;0;0;0;0;0;0;228;0;1;
10556;1137204;427868160;16711680;585711616;689;79148;0;0;0;0;0;0;0;0;228;0;1;
10557;765058;427868160;16711680;585711616;689;79148;0;0;0;0;0;0;0;0;228;0;1;
10558;1184077;428052480;16711680;585711616;689;79148;0;0;0;0;0;0;0;0;228;0;1;
10559;728584;428052480;16711680;585711616;689;79148;0;0;0;0;0;0;0;0;228;0;1;
10560;3945926;428052480;16711680;585711616;689;79148;0;0;0;0;0;0;0;0;228;0;1;
10561;714636;428052480;16711680;585711616;689;79148;0;0;0;0;0;0;0;0;228;0;1;
10562;1355069;428052480;16711680;585711616;689;79148;0;0;0;0;0;0;0;0;228;0;1;
10563;713811;428052480;16711680;585711616;689;79148;0;0;0;0;0;0;0;0;228;0;1;
10564;1259179;428052480;16711680;585711616;689;79148;0;0;0;0;0;0;0;0;228;0;1;
10565;695288;428052480;16711680;585711616;689;79148;0;0;0;0;0;0;0;0;228;0;1;
10566;3851285;428052480;16711680;585711616;689;79148;0;0;0;0;0;0;0;0;228;0;1;
10567;2325603;428052480;16715776;585715712;690;65822;0;0;0;0;0;0;0;0;228;0;1;
10568;1182603;428052480;16715776;585715712;690;65822;0;0;0;0;0;0;0;0;228;0;1;
10569;724570;428052480;16715776;585715712;690;65822;0;0;0;0;0;0;0;0;228;0;1;
10570;1219195;428052480;16715776;585715712;690;65822;0;0;0;0;0;0;0;0;228;0;1;
10571;766933;428056576;16715776;602492928;690;65822;0;0;0;0;0;0;0;0;228;0;1;
10572;3929822;428056576;16715776;602492928;690;65822;0;0;0;0;0;0;0;0;228;0;1;
10573;753798;428056576;16715776;602492928;690;65822;0;0;0;0;0;0;0;0;228;0;1;
10574;1341854;428056576;16715776;602492928;690;65822;0;0;0;0;0;0;0;0;228;0;1;
10575;694135;428056576;16715776;602492928;690;65822;0;0;0;0;0;0;0;0;228;0;1;
10576;1267617;428056576;16715776;602492928;690;65822;0;0;0;0;0;0;0;0;228;0;1;
10577;1626588;428060672;16715776;602492928;691;65866;0;0;0;0;0;0;0;0;228;0;1;
10578;3755589;428216320;16715776;602492928;691;65866;0;0;0;0;0;0;0;0;228;0;1;
10579;1361237;428216320;16715776;602492928;691;65866;0;0;0;0;0;0;0;0;228;0;1;
10580;1266200;428216320;16715776;602492928;691;65866;0;0;0;0;0;0;0;0;228;0;1;
10581;683362;428216320;16715776;602492928;691;65866;0;0;0;0;0;0;0;0;228;0;1;
10582;1247695;428216320;16715776;602492928;691;65866;0;0;0;0;0;0;0;0;228;0;1;
10583;724026;428216320;16715776;602492928;691;65866;0;0;0;0;0;0;0;0;228;0;1;
10584;4053361;428216320;16715776;602492928;691;65866;0;0;0;0;0;0;0;0;228;0;1;
10585;780121;428216320;16715776;602492928;691;65866;0;0;0;0;0;0;0;0;228;0;1;
10586;1213855;428216320;16715776;602492928;691;65866;0;0;0;0;0;0;0;0;228;0;1;
10587;1684509;428216320;16715776;602492928;692;78644;0;0;0;0;0;0;0;0;228;0;1;
10588;1222253;428216320;16715776;602492928;692;78644;0;0;0;0;0;0;0;0;228;0;1;
10589;786993;428216320;16715776;602492928;692;78644;0;0;0;0;0;0;0;0;228;0;1;
10590;4093827;428216320;16715776;602492928;692;78644;0;0;0;0;0;0;0;0;228;0;1;
10591;814721;428216320;16715776;602492928;692;78644;0;0;0;0;0;0;0;0;228;0;1;
10592;1238474;428216320;16711680;602488832;692;78644;0;0;0;0;0;0;0;0;228;0;1;
10593;755571;428216320;16711680;602488832;692;78644;0;0;0;0;0;0;0;0;228;0;1;
10594;1220957;428216320;16711680;602488832;692;78644;0;0;0;0;0;0;0;0;228;0;1;
10595;763299;428216320;16711680;602488832;692;78644;0;0;0;0;0;0;0;0;228;0;1;
10596;3971229;428216320;16711680;602488832;692;78644;0;0;0;0;0;0;0;0;228;0;1;
10597;1714464;428216320;16711680;602488832;693;80925;0;0;0;0;0;0;0;0;228;0;1;
10598;1188349;428216320;16711680;602488832;693;80925;0;0;0;0;0;0;0;0;228;0;1;
10599;685660;428216320;16711680;602488832;693;80925;0;0;0;0;0;0;0;0;228;0;1;
10600;1209867;428216320;16711680;602488832;693;80925;0;0;0;0;0;0;0;0;228;0;1;
10601;723490;428486656;16711680;602488832;693;80925;0;0;0;0;0;0;0;0;228;0;1;
10602;3831833;429834240;16711680;619266048;693;80925;0;0;0;0;0;0;0;0;228;0;1;
10603;1604590;429834240;16715776;619270144;693;80925;0;0;0;0;0;0;0;0;228;0;1;
10604;1176878;429834240;16715776;619270144;693;80925;0;0;0;0;0;0;0;0;228;0;1;
10605;764767;429834240;16715776;619270144;693;80925;0;0;0;0;0;0;0;0;228;0;1;
10606;1172630;429834240;16715776;619270144;693;80925;0;0;0;0;0;0;0;0;228;0;1;
10607;769006;429834240;16715776;619270144;693;80925;0;0;0;0;0;0;0;0;228;0;1;
10608;4038262;429834240;16715776;619270144;693;80925;0;0;0;0;0;0;0;0;228;0;1;
10609;1743587;429838336;16715776;619270144;694;65832;0;0;0;0;0;0;0;0;228;0;1;
10610;1207780;429838336;16715776;619270144;694;65832;0;0;0;0;0;0;0;0;228;0;1;
10611;716258;429838336;16715776;619270144;694;65832;0;0;0;0;0;0;0;0;228;0;1;
10612;1197308;429838336;16715776;619270144;694;65832;0;0;0;0;0;0;0;0;228;0;1;
10613;698496;429838336;16715776;619270144;694;65832;0;0;0;0;0;0;0;0;228;0;1;
10614;3793579;429838336;16715776;619270144;694;65832;0;0;0;0;0;0;0;0;228;0;1;
10615;712036;429838336;16715776;619270144;694;65832;0;0;0;0;0;0;0;0;228;0;1;
10616;1191484;429838336;16711680;619266048;694;65832;0;0;0;0;0;0;0;0;228;0;1;
10617;715169;429838336;16711680;619266048;694;65832;0;0;0;0;0;0;0;0;228;0;1;
10618;1222369;429838336;16711680;619266048;694;65832;0;0;0;0;0;0;0;0;228;0;1;
10619;691581;429838336;16711680;619266048;694;65832;0;0;0;0;0;0;0;0;228;0;1;
10620;3820670;429838336;16711680;619266048;694;65832;0;0;0;0;0;0;0;0;228;0;1;
10621;1707810;429838336;16711680;619266048;695;81202;0;0;0;0;0;0;0;0;228;0;1;
10622;1392073;429838336;16711680;619266048;695;81202;0;0;0;0;0;0;0;0;228;0;1;
10623;840063;429838336;16711680;619266048;695;81202;0;0;0;0;0;0;0;0;228;0;1;
10624;1160385;429838336;16711680;619266048;695;81202;0;0;0;0;0;0;0;0;228;0;1;
10625;743492;429838336;16711680;619266048;695;81202;0;0;0;0;0;0;0;0;228;0;1;
10626;3805105;429838336;16711680;619266048;695;81202;0;0;0;0;0;0;0;0;228;0;1;
10627;691508;429838336;16711680;619266048;695;81202;0;0;0;0;0;0;0;0;228;0;1;
10628;1196275;429838336;16711680;619266048;695;81202;0;0;0;0;0;0;0;0;228;0;1;
10629;706522;429838336;16711680;619266048;695;81202;0;0;0;0;0;0;0;0;228;0;1;
10630;1136009;429838336;16711680;619266048;695;81202;0;0;0;0;0;0;0;0;228;0;1;
10631;1633159;429838336;16711680;619266048;696;78553;0;0;0;0;0;0;0;0;228;0;1;
10632;4280371;429838336;16711680;619266048;696;78553;0;0;0;0;0;0;0;0;228;0;1;
10633;711076;429838336;16711680;619266048;696;78553;0;0;0;0;0;0;0;0;228;0;1;
10634;1382925;429838336;16711680;619266048;696;78553;0;0;0;0;0;0;0;0;228;0;1;
10635;691961;429838336;16711680;619266048;696;78553;0;0;0;0;0;0;0;0;228;0;1;
10636;1232163;429838336;16711680;619266048;696;78553;0;0;0;0;0;0;0;0;228;0;1;
10637;674123;429838336;16711680;619266048;696;78553;0;0;0;0;0;0;0;0;228;0;1;
10638;4105070;429838336;16711680;619266048;696;78553;0;0;0;0;0;0;0;0;228;0;1;
10639;781779;429838336;16711680;619266048;696;78553;0;0;0;0;0;0;0;0;228;0;1;
10640;1267957;429838336;16711680;619266048;696;78553;0;0;0;0;0;0;0;0;228;0;1;
10641;1696224;429932544;16711680;619266048;697;65;0;0;0;0;0;0;0;0;228;0;1;
10642;1205023;429936640;16711680;619266048;697;65;0;0;0;0;0;0;0;0;228;0;1;
10643;753116;429936640;16711680;619266048;697;65;0;0;0;0;0;0;0;0;228;0;1;
10644;4035262;429936640;16711680;619266048;697;65;0;0;0;0;0;0;0;0;228;0;1;
10645;695382;429936640;16711680;619266048;697;65;0;0;0;0;0;0;0;0;228;0;1;
10646;1379509;429936640;16711680;619266048;697;65;0;0;0;0;0;0;0;0;228;0;1;
10647;799758;429936640;16711680;619266048;697;65;0;0;0;0;0;0;0;0;228;0;1;
10648;1203909;429936640;16711680;619266048;697;65;0;0;0;0;0;0;0;0;228;0;1;
10649;768541;429936640;16711680;619266048;697;65;0;0;0;0;0;0;0;0;228;0;1;
10650;4054659;429936640;16711680;619266048;697;65;0;0;0;0;0;0;0;0;228;0;1;
10651;1570650;429936640;16711680;619266048;698;65;0;0;0;0;0;0;0;0;228;0;1;
10652;1163366;429936640;16711680;636043264;698;65;0;0;0;0;0;0;0;0;228;0;1;
10653;721254;430194688;16711680;636043264;698;65;0;0;0;0;0;0;0;0;228;0;1;
10654;1168793;430194688;16711680;636043264;698;65;0;0;0;0;0;0;0;0;228;0;1;
10655;773722;430194688;16711680;636043264;698;65;0;0;0;0;0;0;0;0;228;0;1;
10656;4153612;430194688;16711680;636043264;698;65;0;0;0;0;0;0;0;0;228;0;1;
10657;732115;430194688;16711680;636043264;698;65;0;0;0;0;0;0;0;0;228;0;1;
10658;1166781;430194688;16711680;636043264;698;65;0;0;0;0;0;0;0;0;228;0;1;
10659;708200;430194688;16711680;636043264;698;65;0;0;0;0;0;0;0;0;228;0;1;
10660;1181215;430194688;16711680;636043264;698;65;0;0;0;0;0;0;0;0;228;0;1;
10661;723857;430194688;16711680;636043264;698;65;0;0;0;0;0;0;0;0;228;0;1;
10662;3015784;430194688;16711680;636043264;698;65;0;0;0;0;0;0;0;0;228;0;1;
10663;1747903;430194688;16711680;636043264;699;65;0;0;0;0;0;0;0;0;228;0;1;
10664;1117901;430194688;16711680;636043264;699;65;0;0;0;0;0;0;0;0;228;0;1;
10665;800643;430194688;16711680;636043264;699;65;0;0;0;0;0;0;0;0;228;0;1;
10666;1201649;430194688;16711680;636043264;699;65;0;0;0;0;0;0;0;0;228;0;1;
10667;792872;430194688;16711680;636043264;699;65;0;0;0;0;0;0;0;0;228;0;1;
10668;4148910;430194688;16711680;636043264;699;65;0;0;0;0;0;0;0;0;228;0;1;
