Frame Number;Main Thread;System Used Memory;GC Reserved Memory;Total Reserved Memory;NFE Snapshot Tick;NFE Snapshot Size (bits);NFE RTT;NFE Jitter;Multiplay FPS;Multiplay BitRate In;Multiplay BitRate Out;Multiplay RTT (ms);Multiplay PacketLoss;Number of Terrain Areas (Client);Number of Terrain Areas (Server);Number of Players (Client);Number of Players (Server);
40;461296;497553408;8245248;440930304;0;0;0;0;0;0;0;0;0;0;0;0;0;
41;521348;497553408;8245248;440930304;0;0;0;0;0;0;0;0;0;0;0;0;0;
42;462312;497811456;8245248;440930304;0;0;0;0;0;0;0;0;0;0;0;0;0;
43;515854;497811456;8245248;440930304;0;0;0;0;0;0;0;0;0;0;0;0;0;
44;461787;497811456;8245248;440930304;0;0;0;0;0;0;0;0;0;0;0;0;0;
45;507611;497811456;8245248;440930304;0;0;0;0;0;0;0;0;0;0;0;0;0;
46;460127;497811456;8245248;440930304;0;0;0;0;0;0;0;0;0;0;0;0;0;
47;509960;497811456;8245248;440930304;0;0;0;0;0;0;0;0;0;0;0;0;0;
48;461414;497811456;8245248;440930304;0;0;0;0;0;0;0;0;0;0;0;0;0;
49;516948;497811456;8245248;440930304;0;0;0;0;0;0;0;0;0;0;0;0;0;
50;459189;497811456;8245248;440930304;0;0;0;0;0;0;0;0;0;0;0;0;0;
51;538645;497811456;8245248;440930304;0;0;0;0;0;0;0;0;0;0;0;0;0;
52;464350;497811456;8245248;440930304;0;0;0;0;0;0;0;0;0;0;0;0;0;
53;513749;498081792;8245248;440930304;0;0;0;0;0;0;0;0;0;0;0;0;0;
54;479211;498081792;8245248;440930304;0;0;0;0;0;0;0;0;0;0;0;0;0;
55;510529;498081792;8245248;440930304;0;0;0;0;0;0;0;0;0;0;0;0;0;
56;467764;498081792;8245248;440930304;0;0;0;0;0;0;0;0;0;0;0;0;0;
57;529804;498081792;8245248;440930304;0;0;0;0;0;0;0;0;0;0;0;0;0;
58;1051321;498085888;8245248;440930304;0;0;0;0;0;0;0;0;0;0;0;0;0;
59;532204;498085888;8245248;440930304;0;0;0;0;0;0;0;0;0;0;0;0;0;
60;535925;498085888;8245248;440930304;0;0;0;0;0;0;0;0;0;0;0;0;0;
61;504589;498085888;8245248;440930304;0;0;0;0;0;0;0;0;0;0;0;0;0;
62;512957;498085888;8245248;440930304;0;0;0;0;0;0;0;0;0;0;0;0;0;
63;522187;498085888;8245248;440930304;0;0;0;0;0;0;0;0;0;0;0;0;0;
64;480937;498085888;8245248;440930304;0;0;0;0;0;0;0;0;0;0;0;0;0;
65;516431;498085888;8245248;440930304;0;0;0;0;0;0;0;0;0;0;0;0;0;
66;562133;498085888;8245248;440930304;0;0;0;0;0;0;0;0;0;0;0;0;0;
67;509757;498085888;8245248;440930304;0;0;0;0;0;0;0;0;0;0;0;0;0;
68;467623;498085888;8245248;440930304;0;0;0;0;0;0;0;0;0;0;0;0;0;
69;515166;498085888;8245248;440930304;0;0;0;0;0;0;0;0;0;0;0;0;0;
70;486078;498085888;8245248;440930304;0;0;0;0;0;0;0;0;0;0;0;0;0;
71;509326;498085888;8245248;440930304;0;0;0;0;0;0;0;0;0;0;0;0;0;
72;466141;498085888;8245248;440930304;0;0;0;0;0;0;0;0;0;0;0;0;0;
73;516098;498085888;8245248;440930304;0;0;0;0;0;0;0;0;0;0;0;0;0;
74;469108;498085888;8245248;440930304;0;0;0;0;0;0;0;0;0;0;0;0;0;
75;532366;498085888;8245248;440930304;0;0;0;0;0;0;0;0;0;0;0;0;0;
76;482980;498085888;8245248;440930304;0;0;0;0;0;0;0;0;0;0;0;0;0;
77;536839;498085888;8245248;440930304;0;0;0;0;0;0;0;0;0;0;0;0;0;
78;496873;498085888;8245248;440930304;0;0;0;0;0;0;0;0;0;0;0;0;0;
79;532394;498085888;8245248;440930304;0;0;0;0;0;0;0;0;0;0;0;0;0;
80;538826;498085888;8245248;440930304;0;0;0;0;0;0;0;0;0;0;0;0;0;
81;548696;498327552;8245248;440930304;0;0;0;0;0;0;0;0;0;0;0;0;0;
82;557215;498327552;8245248;440930304;0;0;0;0;0;0;0;0;0;0;0;0;0;
83;522616;498593792;8245248;440930304;0;0;0;0;0;0;0;0;0;0;0;0;0;
84;549509;498593792;8245248;440930304;0;0;0;0;0;0;0;0;0;0;0;0;0;
85;517932;498593792;8245248;440930304;0;0;0;0;0;0;0;0;0;0;0;0;0;
86;2533134;498593792;8245248;440930304;0;0;0;0;0;0;0;0;0;0;0;0;0;
87;972324;498593792;8245248;440930304;0;0;0;0;0;0;0;0;0;0;0;0;0;
88;485550;498593792;8245248;440930304;0;0;0;0;0;0;0;0;0;0;0;0;0;
89;525216;498593792;8245248;440930304;0;0;0;0;0;0;0;0;0;0;0;0;0;
90;470843;498593792;8245248;440930304;0;0;0;0;0;0;0;0;0;0;0;0;0;
91;515371;498593792;8245248;440930304;0;0;0;0;0;0;0;0;0;0;0;0;0;
92;491284;498593792;8245248;440930304;0;0;0;0;0;0;0;0;0;0;0;0;0;
93;516951;498593792;8245248;440930304;0;0;0;0;0;0;0;0;0;0;0;0;0;
94;3123103;498593792;8245248;440930304;0;0;0;0;0;0;0;0;0;0;0;0;0;
95;512066;498593792;8245248;440930304;0;0;0;0;0;0;0;0;0;0;0;0;0;
96;522972;498593792;8245248;440930304;0;0;0;0;0;0;0;0;0;0;0;0;0;
97;509770;498593792;8245248;440930304;0;0;0;0;0;0;0;0;0;0;0;0;0;
98;485612;498593792;8245248;440930304;0;0;0;0;0;0;0;0;0;0;0;0;0;
99;516944;498593792;8245248;440930304;0;0;0;0;0;0;0;0;0;0;0;0;0;
100;491188;498593792;8245248;440930304;0;0;0;0;0;0;0;0;0;0;0;0;0;
101;518867;498593792;8245248;440930304;0;0;0;0;0;0;0;0;0;0;0;0;0;
102;502144;498593792;8245248;440930304;0;0;0;0;0;0;0;0;0;0;0;0;0;
103;525531;498593792;8245248;440930304;0;0;0;0;0;0;0;0;0;0;0;0;0;
104;496082;498593792;8245248;440930304;0;0;0;0;0;0;0;0;0;0;0;0;0;
105;511319;498593792;8245248;440930304;0;0;0;0;0;0;0;0;0;0;0;0;0;
106;480242;498593792;8245248;440930304;0;0;0;0;0;0;0;0;0;0;0;0;0;
107;513553;498593792;8245248;440930304;0;0;0;0;0;0;0;0;0;0;0;0;0;
108;458455;498593792;8245248;440930304;0;0;0;0;0;0;0;0;0;0;0;0;0;
109;509166;498593792;8245248;440930304;0;0;0;0;0;0;0;0;0;0;0;0;0;
110;5467157;498860032;8245248;440930304;0;0;0;0;0;0;0;0;0;0;9;0;0;
111;537094;498860032;8245248;440930304;0;0;0;0;0;0;0;0;0;0;9;0;0;
112;459177;498860032;8245248;440930304;0;0;0;0;0;0;0;0;0;0;9;0;0;
113;483813;498860032;8245248;440930304;0;0;0;0;0;0;0;0;0;0;9;0;0;
114;489317;498860032;8245248;440930304;0;0;0;0;0;0;0;0;0;0;9;0;0;
115;500604;498860032;8245248;440930304;0;0;0;0;0;0;0;0;0;0;9;0;0;
116;465617;498860032;8245248;440930304;0;0;0;0;0;0;0;0;0;0;9;0;0;
117;494316;498860032;8245248;440930304;0;0;0;0;0;0;0;0;0;0;9;0;0;
118;467362;498860032;8245248;440930304;0;0;0;0;0;0;0;0;0;0;9;0;0;
119;511907;498860032;8245248;440930304;0;0;0;0;0;0;0;0;0;0;9;0;0;
120;463277;498860032;8245248;440930304;0;0;0;0;0;0;0;0;0;0;9;0;0;
121;500719;498860032;8245248;440930304;0;0;0;0;0;0;0;0;0;0;9;0;0;
122;481024;498860032;8245248;440930304;0;0;0;0;0;0;0;0;0;0;9;0;0;
123;490543;498860032;8245248;440930304;0;0;0;0;0;0;0;0;0;0;9;0;0;
124;516134;498860032;8245248;440930304;0;0;0;0;0;0;0;0;0;0;9;0;0;
125;491612;498860032;8245248;440930304;0;0;0;0;0;0;0;0;0;0;9;0;0;
126;457451;498860032;8245248;440930304;0;0;0;0;0;0;0;0;0;0;9;0;0;
127;502998;498860032;8245248;440930304;0;0;0;0;0;0;0;0;0;0;9;0;0;
128;464645;498860032;8245248;440930304;0;0;0;0;0;0;0;0;0;0;9;0;0;
129;509396;498860032;8245248;440930304;0;0;0;0;0;0;0;0;0;0;9;0;0;
130;471819;498860032;8245248;440930304;0;0;0;0;0;0;0;0;0;0;9;0;0;
131;515452;498860032;8245248;440930304;0;0;0;0;0;0;0;0;0;0;9;0;0;
132;475175;498860032;8245248;440930304;0;0;0;0;0;0;0;0;0;0;9;0;0;
133;512033;499126272;8245248;440930304;0;0;0;0;0;0;0;0;0;0;9;0;0;
134;1431975;499126272;8245248;440930304;0;0;0;0;0;0;0;0;0;0;9;0;0;
135;523528;499126272;8245248;440930304;0;0;0;0;0;0;0;0;0;0;9;0;0;
136;477617;499126272;8245248;440930304;0;0;0;0;0;0;0;0;0;0;9;0;0;
137;497820;499126272;8245248;440930304;0;0;0;0;0;0;0;0;0;0;9;0;0;
138;479721;499126272;8245248;440930304;0;0;0;0;0;0;0;0;0;0;9;0;0;
139;523322;499126272;8245248;440930304;0;0;0;0;0;0;0;0;0;0;9;0;0;
140;479138;499126272;8245248;440930304;0;0;0;0;0;0;0;0;0;0;9;0;0;
141;507447;499126272;8245248;440930304;0;0;0;0;0;0;0;0;0;0;9;0;0;
142;477530;499126272;8245248;440930304;0;0;0;0;0;0;0;0;0;0;9;0;0;
143;507814;499126272;8245248;440930304;0;0;0;0;0;0;0;0;0;0;9;0;0;
144;472419;499396608;8245248;440930304;0;0;0;0;0;0;0;0;0;0;9;0;0;
145;546556;499396608;8245248;440930304;0;0;0;0;0;0;0;0;0;0;9;0;0;
146;483842;499396608;8245248;440930304;0;0;0;0;0;0;0;0;0;0;9;0;0;
147;509820;499396608;8245248;440930304;0;0;0;0;0;0;0;0;0;0;9;0;0;
148;484927;499396608;8245248;440930304;0;0;0;0;0;0;0;0;0;0;9;0;0;
149;503065;499396608;8245248;440930304;0;0;0;0;0;0;0;0;0;0;9;0;0;
150;500173;499396608;8245248;440930304;0;0;0;0;0;0;0;0;0;0;9;0;0;
151;522012;499396608;8245248;440930304;0;0;0;0;0;0;0;0;0;0;9;0;0;
152;549317;499396608;8245248;440930304;0;0;0;0;0;0;0;0;0;0;9;0;0;
153;511655;499396608;8245248;440930304;0;0;0;0;0;0;0;0;0;0;9;0;0;
154;491774;499396608;8245248;440930304;0;0;0;0;0;0;0;0;0;0;9;0;0;
155;532571;499396608;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
156;510159;499666944;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
157;526963;499666944;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
158;489568;499666944;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
159;499406;499666944;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
160;507947;499666944;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
161;491585;499666944;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
162;499379;499666944;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
163;487175;499666944;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
164;1149606;499666944;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
165;518314;499666944;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
166;481455;499666944;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
167;1602600;499937280;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
168;517093;499937280;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
169;497708;499937280;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
170;506770;499937280;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
171;517681;499937280;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
172;511688;499937280;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
173;518077;499937280;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
174;508320;499937280;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
175;489294;499937280;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
176;493841;499937280;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
177;456395;499937280;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
178;507043;499937280;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
179;486772;499937280;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
180;526542;499937280;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
181;486317;499937280;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
182;489465;499937280;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
183;498877;499937280;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
184;508906;499937280;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
185;475485;499937280;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
186;487579;499937280;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
187;484417;499937280;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
188;510343;499937280;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
189;493427;499937280;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
190;499595;499937280;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
191;509209;499937280;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
192;508524;499937280;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
193;1046027;499937280;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
194;504617;499937280;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
195;482806;499937280;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
196;448662;499937280;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
197;477428;499937280;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
198;481980;499937280;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
199;498822;499937280;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
200;470630;499937280;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
201;508601;499937280;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
202;503643;499937280;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
203;506922;499937280;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
204;458575;499937280;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
205;496680;499937280;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
206;461812;499937280;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
207;491693;499937280;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
208;467405;499937280;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
209;475764;499937280;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
210;486260;499937280;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
211;508582;499937280;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
212;496049;499937280;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
213;518355;499937280;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
214;476739;499937280;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
215;511960;499937280;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
216;459166;499937280;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
217;508258;499937280;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
218;484551;499937280;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
219;525756;499937280;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
220;493981;499937280;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
221;497025;499937280;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
222;461290;499937280;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
223;498772;499937280;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
224;1081699;499937280;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
225;1002177;499937280;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
226;553544;500207616;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
227;494462;500207616;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
228;486972;500207616;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
229;486424;500207616;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
230;492942;500207616;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
231;516322;500207616;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
232;487758;500207616;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
233;501678;500207616;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
234;492107;500207616;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
235;499124;500207616;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
236;498645;500207616;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
237;517192;500207616;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
238;488485;500207616;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
239;463653;500207616;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
240;501754;500207616;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
241;495381;500207616;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
242;485705;500207616;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
243;479986;500207616;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
244;474644;500207616;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
245;486187;500207616;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
246;485901;500207616;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
247;503510;500207616;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
248;477285;500207616;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
249;502335;500207616;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
250;503451;500207616;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
251;501377;500207616;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
252;488199;500207616;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
253;486267;500207616;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
254;499172;500207616;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
255;505872;500207616;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
256;1050278;500207616;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
257;517831;500207616;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
258;506911;500207616;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
259;495650;500207616;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
260;464148;500207616;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
261;490611;500207616;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
262;485734;500207616;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
263;508568;500207616;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
264;474522;500207616;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
265;517481;500207616;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
266;496340;500207616;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
267;518433;500207616;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
268;477927;500207616;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
269;514390;500207616;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
270;1068214;500477952;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
271;513750;500477952;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
272;509673;500477952;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
273;516404;500477952;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
274;494950;500477952;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
275;499815;500477952;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
276;499529;500477952;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
277;497758;500477952;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
278;508163;500477952;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
279;490128;500477952;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
280;516453;500477952;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
281;491366;500477952;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
282;491357;500477952;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
283;485833;500477952;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
284;489533;500477952;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
285;489026;500477952;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
286;521931;500477952;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
287;990114;500477952;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
288;496552;500477952;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
289;446528;500477952;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
290;484311;500477952;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
291;482985;500477952;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
292;504058;500477952;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
293;504714;500477952;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
294;501052;500477952;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
295;469800;500477952;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
296;491406;500477952;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
297;489349;500477952;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
298;492241;500477952;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
299;470072;500477952;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
300;467421;500477952;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
301;496121;500477952;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
302;500869;500477952;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
303;525583;500477952;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
304;508403;500477952;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
305;489918;500477952;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
306;491765;500477952;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
307;483646;500477952;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
308;492008;500477952;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
309;504358;500477952;11014144;443699200;0;0;0;0;0;0;0;0;0;0;9;0;0;
