timestamp,cpu_percent,rss
1722274584.000833,8.3,4063813632
1722274585.001129,12.6,4118437888
1722274586.0014331,12.9,4122988544
1722274587.0017633,16.3,4169588736
1722274588.0023098,14.3,4266065920
1722274589.0028055,15.6,4353134592
1722274590.0033433,18.5,4285919232
1722274591.003967,16.8,4417990656
1722274592.0045474,17.4,4435169280
1722274593.0049357,17.6,4504805376
1722274594.0052881,18.1,4476755968
1722274595.0056386,19.2,4640612352
1722274596.0061467,37.8,4903280640
1722274597.0070589,40.3,5132185600
1722274598.0076687,40.5,5461262336
1722274599.008338,47.6,5915734016
1722274600.0089052,54.9,6419873792
1722274601.0094807,54.4,6985502720
1722274602.0100374,54.7,7448731648
1722274603.0106354,59.9,7951409152
1722274604.011223,61.5,8406769664
1722274605.0118897,61.0,8797671424
1722274606.0125089,59.1,9005350912
1722274607.0131323,57.5,9248362496
1722274608.013751,57.2,9350590464
1722274609.0143528,57.1,9350799360
1722274610.0148718,54.6,9345277952
1722274611.015356,55.3,9349685248
1722274612.0157237,55.6,9399660544
1722274613.016251,54.1,9371258880
1722274614.0167515,53.9,9348726784
1722274615.0172696,54.2,9346240512
1722274616.01776,54.1,9370222592
1722274617.0182164,53.7,9349488640
1722274618.0186944,53.8,9350516736
1722274619.019191,52.1,9408610304
1722274620.0196838,53.7,9407115264
1722274621.0202813,53.7,9356300288
1722274622.0208309,53.0,9357697024
1722274623.0213683,51.8,9357484032
1722274624.0218346,50.9,9361788928
1722274625.022357,50.4,9361035264
1722274626.0228167,48.3,9410441216
1722274627.0232806,46.6,9357053952
1722274628.0238287,45.5,9348923392
1722274629.0243366,45.4,9349181440
1722274630.0248232,43.3,9352204288
1722274631.0253022,42.9,9401188352
1722274632.0258355,45.7,9353715712
1722274633.0263114,45.3,9349337088
1722274634.0267994,44.5,9351286784
1722274635.0272543,45.6,9375363072
1722274636.0276868,44.0,9407430656
1722274637.0281951,46.2,9354178560
1722274638.028686,44.6,9354428416
1722274639.0291426,43.2,9360777216
1722274640.029541,43.2,9355833344
1722274641.0298998,43.3,9355182080
1722274642.0302942,43.2,9409101824
1722274643.03077,44.4,9412878336
1722274644.0312247,44.3,9365790720
1722274645.0316305,43.8,9359269888
1722274646.0321574,45.7,9419653120
1722274647.0326493,44.2,9416814592
1722274648.0330625,44.6,9422221312
1722274649.0335808,43.9,9368879104
1722274650.0340607,44.2,9370603520
1722274651.0345614,43.6,9368588288
1722274652.0350323,43.5,9366638592
1722274653.0355136,44.2,9425555456
1722274654.0360699,42.9,9370652672
1722274655.0365484,44.2,9370144768
1722274656.0370336,44.1,9371992064
1722274657.0375106,44.2,9372135424
1722274658.038054,43.7,9403392000
1722274659.038485,43.1,9420267520
1722274660.0389776,43.3,9372471296
1722274661.0394402,43.1,9428869120
1722274662.0401208,43.5,9428197376
1722274663.040729,44.0,9373073408
1722274664.0412114,45.4,9373585408
1722274665.0417087,44.6,9415766016
1722274666.0422268,44.0,9375174656
1722274667.0427272,43.3,9383055360
1722274668.0431933,43.3,9382252544
1722274669.043753,43.2,9382907904
1722274670.0442526,44.5,9390686208
1722274671.0448165,43.4,9389760512
1722274672.0454972,43.4,9393258496
1722274673.046157,43.2,9447325696
1722274674.0467176,41.8,9447444480
1722274675.047192,43.8,9446621184
1722274676.0477989,41.7,9447661568
1722274677.0485096,42.6,9415860224
1722274678.049206,42.2,9423802368
1722274679.049808,42.9,9459105792
1722274680.050449,42.9,9423015936
1722274681.0510588,42.6,9397784576
1722274682.051555,43.1,9397321728
1722274683.052054,42.8,9430884352
1722274684.0525205,42.9,9373167616
1722274685.0530295,42.3,9376530432
1722274686.0535111,44.6,9381695488
1722274687.0539792,43.2,9377566720
1722274688.0544894,42.1,9381982208
1722274689.0550575,41.6,9381240832
1722274690.0555217,41.5,9382789120
1722274691.056192,42.6,9384263680
1722274692.0568376,43.4,9387618304
1722274693.0575566,43.4,9432088576
1722274694.058155,43.1,9384243200
1722274695.0585973,41.6,9384570880
1722274696.0591428,43.3,9383710720
1722274697.0595782,43.0,9428180992
1722274698.0600328,43.7,9383686144
1722274699.060486,42.0,9389436928
1722274700.0611243,42.6,9446989824
1722274701.0617824,43.7,9389305856
1722274702.06234,41.5,9391996928
1722274703.0629756,42.3,9394315264
1722274704.0635374,43.0,9396121600
1722274705.0640235,42.7,9394823168
1722274706.0646367,41.8,9453547520
1722274707.06506,42.6,9394544640
1722274708.065529,42.2,9394315264
1722274709.0660145,41.7,9396789248
1722274710.0664968,41.0,9432989696
1722274711.0669918,40.4,9413791744
