Frame Number;Main Thread;System Used Memory;GC Reserved Memory;Total Reserved Memory;ServerFixedUpdate;TerrainGeneration;PlayerTerrainGenCheck;StructureGeneration;TerrainLogicSystem;GetUpdates;ReevaluatePropagateMarker;PropagateLogicState;CheckGateState;StatisticsSystem;NumGateBlocks;NumInputTypeBlocks;Number of Terrain Areas (Client);Number of Terrain Areas (Server);Number of Players (Client);Number of Players (Server);
78;6007233;505118720;9404416;442089472;5312454;1011276;813311;0;0;0;0;0;0;7355;0;0;0;9;0;0;
79;593778;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
80;489173;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
81;527555;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
82;473278;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
83;479936;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
84;541048;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
85;466104;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
86;472070;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
87;538247;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
88;463082;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
89;502571;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
90;523035;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
91;485545;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
92;475609;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
93;470751;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
94;481479;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
95;475972;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
96;483925;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
97;504867;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
98;481667;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
99;462847;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
100;1567684;505118720;9404416;442089472;1055967;0;10877;0;0;0;0;0;0;3607;0;0;0;9;0;0;
101;521114;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
102;476924;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
103;522613;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
104;553697;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
105;478788;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
106;499635;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
107;474366;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
108;473797;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
109;498399;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
110;464150;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
111;480315;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
112;526969;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
113;513618;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
114;479067;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
115;560638;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
116;473060;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
117;484909;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
118;484968;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
119;465477;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
120;504914;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
121;525934;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
122;466935;505118720;9404416;442089472;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
