timestamp,cpu_percent,rss
1722275094.9099166,27.3,5810384896
1722275095.9103038,23.9,5812117504
1722275096.9110193,25.2,5870850048
1722275097.911541,28.2,5959954432
1722275098.9120834,25.6,5998469120
1722275099.9125967,26.1,5976055808
1722275100.9131284,29.3,6093963264
1722275101.913677,28.2,6097846272
1722275102.9142153,29.1,6206308352
1722275103.914735,31.1,6177914880
1722275104.9153006,30.0,6239350784
1722275105.915841,29.7,6483374080
1722275106.9163928,46.5,6685696000
1722275107.9169338,49.6,6944092160
1722275108.9175007,49.9,7315841024
1722275109.9180584,53.7,7766552576
1722275110.918609,61.4,8180301824
1722275111.9191918,58.3,8796934144
1722275112.9197445,63.4,9395867648
1722275113.920429,64.5,9837178880
1722275114.9210453,64.6,10353127424
1722275115.9216352,67.7,10999308288
1722275116.9221942,70.7,11515248640
1722275117.922665,66.4,11932282880
1722275118.923098,66.6,12444774400
1722275119.9235384,66.1,12635955200
1722275120.9239545,66.4,12868661248
1722275121.924428,65.8,12956205056
1722275122.9249027,63.5,12956282880
1722275123.9253361,62.4,12955435008
1722275124.9258168,63.8,13008896000
1722275125.9264846,64.5,12957569024
1722275126.9269588,63.7,12962238464
1722275127.927571,62.8,12961886208
1722275128.9280856,63.6,12989255680
1722275129.9285922,61.3,12963958784
1722275130.9291246,62.6,12966068224
1722275131.929576,62.5,13033820160
1722275132.9300551,60.9,12989247488
1722275133.9306958,60.8,13020528640
1722275134.931156,60.2,12965146624
1722275135.9316444,60.8,12963631104
1722275136.9321759,61.1,12991062016
1722275137.932742,59.7,12965404672
1722275138.9334962,59.3,13006262272
1722275139.9341018,58.4,12960628736
1722275140.9346607,58.3,12964679680
1722275141.9353046,56.4,12995383296
1722275142.935932,54.9,12994289664
1722275143.936661,53.8,12975407104
1722275144.9372518,54.4,12976087040
1722275145.9377778,53.5,12999524352
1722275146.9382732,55.3,12986691584
1722275147.93893,54.5,12957491200
1722275148.9395642,54.4,12996481024
1722275149.9402013,54.7,12988776448
1722275150.94065,53.1,12957904896
1722275151.9414456,53.8,12982157312
1722275152.9421234,53.5,12996603904
1722275153.9427788,53.5,12983939072
1722275154.9433212,54.5,12997423104
1722275155.943894,54.6,13015429120
1722275156.9449532,55.5,13020016640
1722275157.9453747,55.4,13000929280
1722275158.9458795,54.7,13003292672
1722275159.9464178,53.9,13008683008
1722275160.9469306,54.9,13008916480
1722275161.947486,55.3,13008556032
1722275162.9479854,54.6,13031641088
1722275163.9486456,54.9,13013561344
1722275164.9491928,55.8,13015703552
1722275165.9496512,54.8,13016969216
1722275166.950101,53.9,13017546752
1722275167.9508054,54.8,13019295744
1722275168.951371,56.2,13019258880
1722275169.9518347,54.1,13019115520
1722275170.952441,52.9,13019734016
1722275171.952912,52.6,13038317568
1722275172.9533873,54.5,13020192768
1722275173.9539356,53.9,13021241344
1722275174.9545605,54.2,13009461248
1722275175.9549508,53.9,13028126720
1722275176.9553413,53.4,13046657024
1722275177.955829,53.6,13048016896
1722275178.9563324,54.4,13053140992
1722275179.9570417,53.7,13048406016
1722275180.957627,53.0,13049241600
1722275181.9581237,53.6,13049839616
1722275182.958585,53.2,13054418944
1722275183.9591029,52.7,13050122240
1722275184.9595942,54.6,13051387904
1722275185.9601302,55.5,13051031552
1722275186.96062,54.8,13053538304
1722275187.9614193,55.2,13054877696
1722275188.9621062,54.2,13065240576
1722275189.9625533,53.8,13061488640
1722275190.963028,54.3,13061496832
1722275191.963487,54.4,13061574656
1722275192.9639618,54.2,13055905792
1722275193.9647644,54.0,13062397952
1722275194.9652214,53.4,13060517888
1722275195.9657125,53.0,13072629760
1722275196.9661655,53.8,13061824512
1722275197.9668064,54.6,13061201920
1722275198.9673939,52.5,13044416512
1722275199.967832,53.8,13050703872
1722275200.9682817,51.5,13045374976
1722275201.9688199,52.9,13044703232
1722275202.9695187,53.8,13049344000
1722275203.970113,54.4,13041074176
1722275204.9708006,54.3,13056204800
1722275205.9714456,55.1,13046702080
1722275206.972033,54.3,13063299072
1722275207.9726243,53.0,13022093312
1722275208.9731379,52.1,13018411008
1722275209.973678,53.5,13022822400
1722275210.9744134,52.4,13032423424
1722275211.9750152,53.5,13028589568
1722275212.9755824,52.5,13028511744
1722275213.976253,55.1,13024022528
1722275214.9769225,53.2,13028868096
1722275215.9774532,52.8,13020475392
1722275216.9780948,52.9,13035212800
1722275217.9787908,53.3,13026877440
1722275218.979347,51.8,13024792576
1722275219.979902,53.0,13028278272
1722275220.980506,53.3,13034463232
1722275221.9811232,54.0,13028143104
1722275222.9818063,53.7,13033717760
1722275223.982444,53.8,13028147200
1722275224.9829617,54.0,13034295296
1722275225.9835908,52.8,13034360832
1722275226.9841478,52.6,13029322752
1722275227.984762,54.1,13040959488
1722275228.9853828,54.0,13029253120
1722275229.9860404,54.6,13048741888
1722275230.9866896,55.1,13051932672
1722275231.9873126,53.9,13053292544
1722275232.9879472,52.8,13046812672
1722275233.988496,54.6,13046722560
1722275234.9890864,53.6,13046915072
1722275235.989647,53.5,13047185408
1722275236.9902856,55.1,13047357440
1722275237.9908347,54.2,13045841920
1722275238.9914315,53.8,13053120512
1722275239.992014,52.8,13054656512
1722275240.9925506,54.0,13060608000
1722275241.9930618,53.6,13048614912
1722275242.9936202,53.0,13048262656
1722275243.9942086,53.3,13048512512
1722275244.9947462,52.4,13055660032
1722275245.9952555,53.3,13054967808
1722275246.9958422,53.7,13056647168
1722275247.9963443,53.1,13052174336
1722275248.996877,53.6,13057482752
1722275249.997388,53.1,13058138112
1722275250.9978464,52.9,13057650688
1722275251.9983692,53.3,13068378112
1722275252.9989214,54.1,13062164480
1722275253.999459,53.6,13067235328
1722275254.999957,53.3,13067653120
1722275256.0005512,52.8,13076115456
1722275257.001135,53.1,13070278656
1722275258.0016637,52.1,13076660224
1722275259.0022135,52.3,13069983744
1722275260.0028236,51.6,13070757888
1722275261.0034413,50.2,13070811136
1722275262.0041313,52.2,13071392768
1722275263.004785,52.4,13077270528
1722275264.005353,51.7,13084164096
1722275265.0059056,50.6,13086347264
1722275266.0065303,52.8,13086523392
1722275267.007094,52.7,13086130176
1722275268.0077312,51.5,13086613504
1722275269.008401,51.3,13086285824
1722275270.0089586,51.6,13086220288
