Frame Number;Main Thread;System Used Memory;GC Reserved Memory;Total Reserved Memory;ServerFixedUpdate;TerrainGeneration;PlayerTerrainGenCheck;StructureGeneration;TerrainLogicSystem;GetUpdates;ReevaluatePropagateMarker;PropagateLogicState;CheckGateState;StatisticsSystem;NumGateBlocks;NumInputTypeBlocks;Number of Terrain Areas (Client);Number of Terrain Areas (Server);Number of Players (Client);Number of Players (Server);
60;202089;502280192;8032256;445960192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
61;203452;502280192;8032256;445960192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
62;216516;502280192;8032256;445960192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
63;202891;502280192;8032256;445960192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
64;208040;502280192;8032256;445960192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
65;193844;502280192;8032256;445960192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
66;200166;502280192;8032256;445960192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
67;197019;502280192;8032256;445960192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
68;223029;502910976;8032256;445960192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
69;203562;502910976;8032256;445960192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
70;206066;502910976;8032256;445960192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
71;206507;502910976;8032256;445960192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
72;191850;502910976;8032256;445960192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
73;219091;502910976;8032256;445960192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
74;216857;502910976;8032256;445960192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
75;201388;502910976;8032256;445960192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
76;191339;502910976;8032256;445960192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
77;195657;502910976;8032256;445960192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
78;198543;502910976;8032256;445960192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
79;220073;502910976;8032256;445960192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
80;201608;502910976;8032256;445960192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
81;214191;502910976;8032256;445960192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
82;202860;502910976;8032256;445960192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
83;203091;502910976;8032256;445960192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
84;197280;502910976;8032256;445960192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
85;202861;502910976;8032256;445960192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
86;197360;502910976;8032256;445960192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
87;205927;502910976;8032256;445960192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
88;200065;502910976;8032256;445960192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
89;205265;502910976;8032256;445960192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
90;204904;503656448;8032256;445960192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
91;205926;503656448;8032256;445960192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
92;215915;503656448;8032256;445960192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
93;660829;503656448;8032256;445960192;432471;0;0;0;0;0;0;0;0;1222;0;0;0;0;0;0;
94;221866;504049664;8032256;445960192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
95;1440602;504049664;8032256;445960192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
96;232486;504049664;8032256;445960192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
97;196789;504049664;8032256;445960192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
98;202239;504541184;8032256;445960192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
99;235372;504541184;8032256;445960192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
100;218379;504541184;8032256;445960192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
101;192511;504541184;8032256;445960192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
102;190457;504541184;8032256;445960192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
103;205676;504541184;8032256;445960192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
104;241372;504541184;8032256;445960192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
105;200977;504541184;8032256;445960192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
106;187712;504541184;8032256;445960192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
107;196048;504541184;8032256;445960192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
108;195667;504541184;8032256;445960192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
109;215504;504541184;8032256;445960192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
110;221545;504541184;8032256;445960192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
111;223619;504541184;8032256;445960192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
112;215144;504541184;8032256;445960192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
113;218079;504541184;8032256;445960192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
114;212348;504541184;8032256;445960192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
115;214122;504541184;8032256;445960192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
116;216496;504541184;8032256;445960192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
117;214161;504541184;8032256;445960192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
118;221485;504541184;8032256;445960192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
119;214342;504541184;8032256;445960192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
120;236614;504541184;8032256;445960192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
121;221987;504541184;8032256;445960192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
122;223480;504541184;8032256;445960192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
123;210484;504541184;8032256;445960192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
124;218610;504541184;8032256;445960192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
125;209263;504541184;8032256;445960192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
126;218310;504541184;8032256;445960192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
127;214382;504541184;8032256;445960192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
128;210585;504541184;8032256;445960192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
129;225563;504541184;8032256;445960192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
130;214432;504541184;8032256;445960192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
131;225001;504541184;8032256;445960192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
132;221867;504541184;8032256;445960192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
133;238737;504541184;8032256;445960192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
134;221025;504541184;8032256;445960192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
135;221986;504541184;8032256;445960192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
136;219842;504541184;8032256;445960192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
137;226735;504541184;8032256;445960192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
138;220904;504541184;8032256;445960192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
139;225684;504541184;8032256;445960192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
140;221776;504811520;8032256;445960192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
141;227156;504811520;8032256;445960192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
142;248065;504811520;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
143;224241;504811520;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
144;237986;504811520;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
145;226645;504811520;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
146;231945;504811520;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
147;224491;504811520;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
148;227556;504811520;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
149;1111584;504811520;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
150;237135;504811520;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
151;220594;504811520;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
152;219332;504811520;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
153;227246;504811520;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
154;1117516;504811520;10727424;448655360;878888;0;0;0;0;0;0;0;0;1332;0;0;0;0;0;0;
155;236944;504811520;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
156;202009;504811520;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
157;199394;504811520;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
158;206187;504811520;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
159;215344;504811520;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
160;199114;504811520;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
161;204514;504811520;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
162;200075;504811520;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
163;216055;504811520;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
164;205285;504811520;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
165;210064;504811520;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
166;200777;504811520;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
167;199775;504811520;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
