timestamp,cpu_percent,rss
1722098985.9978821,25.0,8998957056
1722098986.998218,54.9,9062375424
1722098987.998706,54.5,9120854016
1722098988.9994419,59.4,9156370432
1722098990.0001416,56.3,9288421376
1722098991.000692,57.7,9252724736
1722098992.0014536,62.1,9223131136
1722098993.0019531,59.7,9412608000
1722098994.0024614,60.4,9371340800
1722098995.0031517,64.7,9322790912
1722098996.004212,62.5,9353265152
1722098997.0048568,62.2,9461379072
1722098998.0059714,67.2,9571069952
1722098999.0071661,65.4,9909506048
1722099000.0092106,68.6,10268696576
1722099001.009956,75.2,10529628160
1722099002.0106997,72.9,10787553280
1722099003.0115547,72.3,11123339264
1722099004.0123734,73.6,11342852096
1722099005.0132148,73.6,11595292672
1722099006.0137749,75.7,11967815680
1722099007.01467,75.1,12215382016
1722099008.0156302,76.5,12424540160
1722099009.0183377,76.6,12661096448
1722099010.0189726,76.4,12967325696
1722099011.0197604,77.1,13202276352
1722099012.0207708,77.4,13437206528
1722099013.0215364,78.8,13809524736
1722099014.0225158,80.2,13939654656
1722099015.0232189,79.2,14111047680
1722099016.02401,80.0,14369771520
1722099017.0249562,80.4,14414888960
1722099018.025913,80.6,14493437952
1722099019.0267875,79.3,14313254912
1722099020.0277405,79.1,14292180992
1722099021.028523,78.1,14561374208
1722099022.0293634,78.4,14396985344
1722099023.0301821,77.4,14583681024
1722099024.030894,76.2,14439440384
1722099025.0315657,77.7,14563282944
1722099026.0324037,76.6,14374084608
1722099027.0331635,77.3,14369165312
1722099028.0338223,77.0,14387806208
1722099029.034439,77.2,14415482880
1722099030.0349896,78.3,14401548288
1722099031.035784,77.2,14462308352
1722099032.0365398,77.3,14426165248
1722099033.037331,78.1,14551183360
1722099034.0380242,78.7,14554017792
1722099035.0386157,79.0,14562324480
1722099036.0393608,77.3,14384943104
1722099037.0401177,77.5,14404251648
1722099038.040855,76.8,14513475584
1722099039.0417662,76.9,14423674880
1722099040.0425956,77.4,14322790400
1722099041.0434568,77.2,14415282176
1722099042.0445254,77.0,14390501376
1722099043.0452979,77.4,14329348096
1722099044.0461473,77.8,14446190592
1722099045.0467474,78.0,14507270144
1722099046.0476496,77.0,14423252992
1722099047.0484045,77.4,14499004416
1722099048.0491276,77.2,14351515648
1722099049.0500765,77.0,14482259968
1722099050.0510278,76.6,14363193344
1722099051.0520349,77.9,14456315904
1722099052.053186,77.4,14410289152
1722099053.0540352,78.4,14463115264
1722099054.0552077,78.7,14366695424
1722099055.0561311,77.8,14435643392
1722099056.056829,78.1,14502039552
1722099057.0577455,77.2,14389706752
1722099058.0586667,76.1,14475980800
1722099059.0596287,76.4,14441619456
1722099060.060392,76.3,14423261184
1722099061.0612245,76.2,14427054080
1722099062.0620625,76.5,14513410048
1722099063.0628223,75.8,14449803264
1722099064.0635657,76.7,14454550528
1722099065.0644972,77.1,14530793472
1722099066.0652666,77.1,14488526848
1722099067.0663633,76.3,14578638848
1722099068.0671458,77.7,14558806016
1722099069.068026,76.7,14626971648
1722099070.0687106,76.3,14514556928
1722099071.0696893,77.0,14517837824
1722099072.070571,77.5,14394073088
1722099073.0715694,77.6,14576988160
1722099074.072723,75.8,14476886016
1722099075.0736275,76.3,14698303488
1722099076.0746021,76.5,14552891392
1722099077.0754275,76.8,14506700800
1722099078.0764222,76.0,14569701376
1722099079.0775228,76.6,14479712256
1722099080.0783703,76.0,14515765248
1722099081.0791073,75.8,14584774656
1722099082.0800977,77.2,14684852224
1722099083.0811067,77.1,14544076800
1722099084.0821276,76.7,14431268864
1722099085.0830379,76.2,14425010176
1722099086.084058,76.2,14543679488
1722099087.084968,75.6,14440783872
1722099088.0858114,76.4,14542307328
1722099089.0866187,76.0,14535794688
1722099090.0872962,75.9,14434447360
1722099091.0881295,75.7,14498623488
1722099092.0889404,75.8,14556160000
1722099093.0897148,75.3,14671437824
1722099094.0905602,75.3,14583869440
1722099095.0912368,75.4,14578225152
1722099096.091968,75.0,14613688320
1722099097.092768,75.8,14492098560
1722099098.0937426,75.5,14503612416
1722099099.0945697,75.5,14438428672
1722099100.0954306,75.7,14562373632
1722099101.0963073,76.2,14485512192
1722099102.0972083,76.1,14406352896
1722099103.098116,76.2,14619037696
1722099104.0989742,76.6,14644129792
1722099105.0999117,76.7,14412046336
1722099106.1009486,75.6,14552145920
1722099107.1017287,75.2,14523654144
1722099108.102594,76.0,14461079552
1722099109.1035585,76.1,14592761856
1722099110.1047366,76.3,14478323712
1722099111.1057098,75.9,14381740032
1722099112.1066828,76.4,14463012864
1722099113.107598,75.9,14464823296
1722099114.1084187,76.1,14525648896
1722099115.1092598,75.7,14460325888
1722099116.1100786,75.5,14588862464
1722099117.110955,76.0,14399389696
1722099118.1117442,75.6,14539874304
1722099119.1126447,76.0,14631817216
1722099120.1136966,77.5,14570283008
1722099121.1145089,76.8,14608158720
1722099122.1154337,76.5,14369206272
1722099123.1162848,75.9,14487482368
1722099124.117142,76.1,14415933440
1722099125.1180418,76.1,14592905216
1722099126.118985,75.9,14609408000
1722099127.1198337,76.7,14562103296
1722099128.120809,76.4,14514851840
1722099129.1215472,76.2,14463066112
1722099130.1224298,76.0,14651949056
1722099131.1232178,75.5,14540107776
1722099132.1239877,76.4,14482731008
1722099133.1247175,76.3,14586671104
