timestamp,cpu_percent,rss
1721945049.7903981,61.3,16623312896
1721945050.7910786,58.0,16702373888
1721945051.7921057,60.3,16743989248
1721945052.793278,63.3,16817569792
1721945053.7938488,60.5,16776867840
1721945054.7949004,60.9,16800251904
1721945055.7957306,64.8,16996777984
1721945056.796324,63.2,17005420544
1721945057.7968717,63.7,17046118400
1721945058.7977328,64.2,17171841024
1721945059.7986207,61.8,17251045376
1721945060.7993612,62.2,17453371392
1721945061.8003333,68.5,17646292992
1721945062.8013592,68.3,17776300032
1721945063.8019767,66.6,17903808512
1721945064.8027139,70.1,18169335808
1721945065.8034005,71.4,18203947008
1721945066.8040302,72.1,18503184384
1721945067.8049839,72.4,18700771328
1721945068.806205,72.9,18790010880
1721945069.808272,73.4,19029606400
1721945070.8094916,73.4,19266297856
1721945071.810439,76.0,19432607744
1721945072.8111491,76.5,19670278144
1721945073.814174,77.6,20013060096
1721945074.81803,77.7,20247412736
1721945075.8193283,77.1,20346413056
1721945076.820161,77.9,20629360640
1721945077.8212457,80.1,20998479872
1721945078.8230634,79.8,21089849344
1721945079.8244178,80.3,21305622528
1721945080.8254557,80.7,21252677632
1721945081.826518,79.5,21354455040
1721945082.827275,78.9,21493985280
1721945083.8282766,79.7,21561511936
1721945084.831268,78.5,21702438912
1721945085.8321247,78.7,21854437376
1721945086.8331666,78.9,21953064960
1721945087.8338223,78.7,22067081216
1721945088.8377814,79.0,22205083648
1721945089.8400958,81.1,22154518528
1721945090.8412354,80.7,22207365120
1721945091.8426182,79.4,22534680576
1721945092.8451045,80.7,22419202048
1721945093.8465242,79.0,22570618880
1721945094.8481112,79.9,22711414784
1721945095.8490257,79.7,22812311552
1721945096.8500981,79.1,22900723712
1721945097.851232,79.7,22984454144
1721945098.8534539,79.0,22962409472
1721945099.8567152,79.5,23163600896
1721945100.8577008,79.4,23106826240
1721945101.8587646,78.5,23067820032
1721945102.8612669,78.9,23094054912
1721945103.8627505,79.7,23204790272
1721945104.8642893,80.0,23197102080
1721945105.865299,79.3,23228006400
1721945106.866342,79.1,23379881984
1721945107.8674753,79.0,23356198912
1721945108.8687315,78.3,23351283712
1721945109.8720913,78.8,23460462592
1721945110.873246,78.8,23457280000
1721945111.8757071,79.6,23457767424
1721945112.8765416,79.0,23617433600
1721945113.8773112,79.8,23602012160
1721945114.8780398,78.1,23735255040
1721945115.8789876,78.6,23801491456
1721945116.8802185,78.2,23964196864
1721945117.8810933,79.6,23999524864
1721945118.8822453,80.4,24032219136
1721945119.8843188,81.2,24072495104
1721945120.8850203,80.7,24139960320
1721945121.8858328,80.2,24164286464
1721945122.8868525,80.6,24116297728
1721945123.8886473,79.5,24105115648
1721945124.8931048,80.3,24288727040
1721945125.8940609,80.3,24279818240
1721945126.8950264,82.0,24276647936
1721945127.8957398,81.4,24368840704
