timestamp,cpu_percent,rss
1722511472.9256523,41.7,9976119296
1722511473.9260082,46.6,9976926208
1722511474.9266477,47.5,9999966208
1722511475.9273927,50.0,10092228608
1722511476.9283962,48.7,10107396096
1722511477.9297562,49.1,10124177408
1722511478.9305236,49.9,10189791232
1722511479.9313145,49.8,10239246336
1722511480.932017,50.5,10244911104
1722511481.9327083,52.9,10464600064
1722511482.9333446,51.9,10430996480
1722511483.9340148,52.8,10538536960
1722511484.9346418,58.4,10825756672
1722511485.9352493,65.4,11069923328
1722511486.9357772,66.2,11425411072
1722511487.9364352,70.7,11751272448
1722511488.9369438,74.6,12058169344
1722511489.9374156,71.9,12322910208
1722511490.937999,74.0,12665049088
1722511491.938524,76.8,12820512768
1722511492.9391046,71.9,13103132672
1722511493.9396336,76.7,13409062912
1722511494.9401324,78.1,13618581504
1722511495.9406343,77.7,13945749504
1722511496.9411523,78.4,14166401024
1722511497.9416363,79.6,14399352832
1722511498.9421222,79.8,14610608128
1722511499.942606,79.6,14755033088
1722511500.9431653,81.2,14978568192
1722511501.9436917,80.6,15359905792
1722511502.944274,80.9,15534460928
1722511503.9447777,81.8,15691669504
1722511504.9452837,82.2,15919513600
1722511505.9457405,81.5,15951925248
1722511506.9463677,82.9,15965802496
1722511507.9468985,81.7,15998570496
1722511508.9474957,79.8,15962533888
1722511509.9480715,80.7,15993208832
1722511510.9488924,79.9,15982211072
1722511511.949397,76.9,15962779648
1722511512.9501035,78.9,15970013184
1722511513.9513896,79.8,15976488960
1722511514.9520025,78.5,16021553152
1722511515.952552,75.8,16011517952
1722511516.9531937,77.3,15988015104
1722511517.9536836,79.4,15992090624
1722511518.9543548,78.7,16013778944
1722511519.954834,77.0,15981940736
1722511520.9553723,77.7,15999754240
1722511521.9559743,77.6,15993851904
1722511522.9564776,75.0,15997616128
1722511523.9570374,75.1,16043778048
1722511524.9576302,77.0,16029388800
1722511525.9582949,76.4,16017145856
1722511526.9588742,75.8,16037081088
1722511527.9593492,75.5,15998263296
1722511528.959838,76.6,16013717504
1722511529.96059,75.3,16049348608
1722511530.9611602,74.8,16076791808
1722511531.961774,75.3,16035876864
1722511532.962284,75.4,16016650240
1722511533.9628086,75.4,16039989248
1722511534.9633985,75.5,16034279424
1722511535.9639587,74.8,16075173888
1722511536.9645112,74.9,16092139520
1722511537.9651253,74.7,16025858048
1722511538.9660897,74.7,16060215296
1722511539.9666352,73.3,16043888640
1722511540.9674225,73.2,16017858560
1722511541.9678886,73.1,16011288576
1722511542.9683616,73.9,16113922048
1722511543.9688525,74.8,16047726592
1722511544.969382,73.5,16035012608
1722511545.9700134,73.3,16011186176
1722511546.970477,74.4,16033640448
1722511547.9709487,72.8,16099516416
1722511548.9715137,72.6,16107732992
1722511549.972439,72.7,16097230848
1722511550.9730215,72.0,16070696960
1722511551.973651,71.8,16077225984
1722511552.9742386,72.6,16088543232
1722511553.9747434,72.5,16068374528
1722511554.9752767,71.7,16061222912
1722511555.9758239,71.8,16082944000
1722511556.9764361,73.0,16095490048
1722511557.9770207,73.0,16112455680
1722511558.9775038,72.1,16104349696
1722511559.9779499,73.2,16127922176
1722511560.978458,72.4,16120778752
1722511561.979017,73.7,16090644480
1722511562.979632,71.9,16102158336
1722511563.9802153,72.2,16095715328
1722511564.980854,72.1,16101826560
1722511565.9813986,71.1,16104017920
1722511566.982283,72.2,16107827200
1722511567.9828253,72.2,16107266048
1722511568.9833622,72.6,16128983040
1722511569.9838023,72.4,16093937664
1722511570.984257,72.5,16095797248
1722511571.9847841,73.3,16097173504
1722511572.985348,72.2,16142303232
1722511573.985893,70.8,16147853312
1722511574.9864519,72.1,16147435520
1722511575.9869757,71.7,16150228992
1722511576.9875937,71.0,16135786496
1722511577.988172,71.9,16135421952
1722511578.988776,72.5,16134709248
1722511579.989271,71.9,16118198272
1722511580.9898026,72.7,16125190144
1722511581.9903452,72.7,16143466496
1722511582.9908962,73.3,16120188928
1722511583.9913526,71.9,16144904192
1722511584.99213,71.4,16123813888
1722511585.9926403,72.3,16122953728
1722511586.993067,72.4,16142970880
1722511587.9934924,73.0,16133394432
1722511588.9939713,71.3,16133361664
1722511589.9943948,71.9,16181497856
1722511590.994878,72.0,16159272960
1722511591.995266,72.4,16144875520
1722511592.9956431,72.7,16179683328
1722511593.9960866,72.3,16168099840
1722511594.9964929,71.8,16149008384
1722511595.997001,72.0,16141058048
1722511596.9974523,72.3,16194977792
1722511597.9978316,71.6,16172965888
1722511598.998236,71.5,16172072960
1722511599.998637,71.4,16181833728
1722511600.999067,71.8,16159162368
1722511601.9995117,71.7,16159924224
1722511602.9999926,71.4,16183070720
1722511604.0004845,71.7,16191942656
1722511605.0008855,71.4,16214585344
1722511606.0013282,71.0,16199102464
1722511607.0018358,71.6,16242159616
1722511608.0023413,72.2,16223977472
1722511609.002912,72.4,16182730752
1722511610.0038233,72.4,16203866112
1722511611.0044444,71.6,16182059008
1722511612.0050924,72.3,16202092544
1722511613.0060294,71.4,16226099200
1722511614.0070157,72.0,16210440192
1722511615.0081823,72.4,16278081536
1722511616.0087357,71.6,16280924160
1722511617.0097544,72.1,16234442752
1722511618.0103657,71.4,16228737024
1722511619.0110118,71.7,16190709760
1722511620.011835,71.4,16246317056
1722511621.0124917,71.4,16196505600
1722511622.0135417,71.6,16198811648
1722511623.0140522,71.1,16212287488
1722511624.014622,72.2,16245477376
1722511625.0152328,71.8,16232857600
1722511626.0159488,71.7,16245493760
1722511627.0164855,71.6,16219107328
1722511628.0170546,72.6,16234639360
1722511629.017649,72.5,16310345728
1722511630.0182374,71.8,16328982528
1722511631.0188143,70.8,16262144000
1722511632.0199642,71.4,16262238208
1722511633.0207272,72.0,16276848640
1722511634.0215917,72.2,16265637888
1722511635.0231028,72.0,16277307392
1722511636.0236683,71.4,16338722816
1722511637.0241928,72.0,16333791232
