Frame Number,Main Thread,System Used Memory,GC Reserved Memory,Total Reserved Memory,ServerFixedUpdate,TerrainGeneration,PlayerTerrainGenCheck,StructureGeneration,TerrainLogicSystem,GetUpdates,ReevaluatePropagateMarker,PropagateLogicState,CheckGateState,StatisticsSystem,NumGateBlocks,NumInputTypeBlocks,Number of Terrain Areas (Client),Number of Terrain Areas (Server),Number of Players (Client),Number of Players (Server)
61566,9285459,19007565824,100835328,49248272384,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,95.0,0.0,90.0
61567,6758479,19007946752,100835328,49248272384,2006952,0,636095,0,0,0,0,0,0,4216,400.0,775.0,0.0,95.0,0.0,90.0
61568,10957252,19008233472,100835328,49265049600,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,95.0,0.0,90.0
61569,7414302,19008233472,100835328,49265049600,2107329,0,639332,0,0,0,0,0,0,3937,400.0,775.0,0.0,95.0,0.0,90.0
61570,7651980,19008704512,100835328,49265049600,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,95.0,0.0,90.0
61571,6626175,19008806912,100831232,49265045504,1987093,0,635596,0,0,0,0,0,0,4482,400.0,775.0,0.0,95.0,0.0,90.0
61572,9541072,19009658880,100831232,49281822720,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,95.0,0.0,90.0
61573,7939283,19009658880,100835328,49281826816,2063285,0,635012,0,0,0,0,0,0,4395,400.0,775.0,0.0,95.0,0.0,90.0
61574,9343557,19010019328,100835328,49298604032,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,95.0,0.0,90.0
61575,6018104,19010023424,100835328,49298604032,2253344,0,643051,0,0,0,0,0,0,4251,400.0,775.0,0.0,95.0,0.0,90.0
61576,11118845,19010166784,100835328,49332158464,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,95.0,0.0,90.0
61577,13508775,19010166784,100835328,49332158464,2182942,0,635911,0,0,0,0,0,0,4168,400.0,775.0,0.0,95.0,0.0,90.0
61578,12566252,19012116480,100835328,49332158464,4671096,0,680856,0,0,0,0,0,0,4024,400.0,775.0,0.0,95.0,0.0,90.0
61579,9030998,19012136960,100835328,49348935680,1915613,0,636171,0,0,0,0,0,0,4467,400.0,775.0,0.0,95.0,0.0,90.0
61580,9376666,19012308992,100835328,49348935680,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,95.0,0.0,90.0
61581,7445876,19012390912,100835328,49348935680,2172085,0,639030,0,0,0,0,0,0,4554,400.0,775.0,0.0,95.0,0.0,90.0
61582,7407675,19012407296,100835328,49348935680,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,95.0,0.0,90.0
61583,6427948,19012567040,100835328,49348935680,1970921,0,637834,0,0,0,0,0,0,3864,400.0,775.0,0.0,95.0,0.0,90.0
61584,4123616,19012763648,100835328,49365712896,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,95.0,0.0,90.0
61585,9217053,19012763648,100835328,49365712896,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,95.0,0.0,90.0
61586,7416996,19012763648,100831232,49365708800,2136574,0,654753,0,0,0,0,0,0,4068,400.0,775.0,0.0,95.0,0.0,90.0
61587,8332347,19012972544,100831232,49365708800,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,95.0,0.0,90.0
61588,6891562,19012972544,100831232,49365708800,1983662,0,639400,0,0,0,0,0,0,4107,400.0,775.0,0.0,95.0,0.0,90.0
61589,10370377,19013300224,100831232,49382486016,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,95.0,0.0,90.0
61590,8435343,19013300224,100835328,49382490112,2045613,0,635413,0,0,0,0,0,0,4347,400.0,775.0,0.0,95.0,0.0,90.0
61591,8164548,19013509120,100835328,49399267328,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,95.0,0.0,90.0
61592,7803155,19013591040,100839424,49399271424,2017488,0,636396,0,0,0,0,0,0,4658,400.0,775.0,0.0,95.0,0.0,90.0
61593,9769623,19013820416,100839424,49399271424,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,95.0,0.0,90.0
61594,7600899,19013820416,100839424,49399271424,2051592,0,637821,0,0,0,0,0,0,4127,400.0,775.0,0.0,95.0,0.0,90.0
61595,9294447,19013898240,100839424,49399271424,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,95.0,0.0,90.0
61596,5746045,19013898240,100839424,49399271424,1971956,0,628249,0,0,0,0,0,0,4198,400.0,775.0,0.0,95.0,0.0,90.0
61597,10822313,19014168576,100839424,49399271424,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,95.0,0.0,90.0
61598,72713403,19014180864,100835328,49416044544,7469159,0,649900,0,0,0,0,0,0,4409,400.0,775.0,0.0,95.0,0.0,90.0
61599,59080689,19016482816,102760448,49434746880,53906738,0,2586920,0,40097856,31423,1088,38247503,1756786,13388,400.0,775.0,0.0,95.0,0.0,90.0
61600,23071375,19017695232,102760448,49434746880,13190109,0,4365135,0,0,0,0,0,0,19186,400.0,775.0,0.0,95.0,0.0,90.0
61601,11035928,19017695232,102760448,49434746880,2201537,0,676811,0,0,0,0,0,0,4577,400.0,775.0,0.0,95.0,0.0,90.0
61602,11869657,19020046336,102760448,49434746880,2151247,0,692414,0,0,0,0,0,0,5187,400.0,775.0,0.0,95.0,0.0,90.0
61603,4435664,19020046336,102760448,49434746880,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,95.0,0.0,90.0
61604,8965637,19020193792,102760448,49434746880,2620753,0,981258,0,0,0,0,0,0,5791,400.0,775.0,0.0,95.0,0.0,90.0
61605,6468090,19020193792,102760448,49434746880,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,95.0,0.0,90.0
61606,13259238,19021672448,102760448,49434746880,2349461,0,642598,0,0,0,0,0,0,4556,400.0,775.0,0.0,95.0,0.0,90.0
61607,9585057,19022577664,102359040,49434345472,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,95.0,0.0,90.0
61608,8636704,19023138816,102359040,49434345472,2331763,0,765964,0,0,0,0,0,0,4803,400.0,775.0,0.0,95.0,0.0,90.0
61609,11355099,19022495744,100839424,49432825856,2446613,0,844813,0,0,0,0,0,0,6104,400.0,775.0,0.0,95.0,0.0,90.0
61610,7584888,19024068608,100839424,49432825856,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,95.0,0.0,90.0
61611,9023737,19024338944,100843520,49432829952,2469172,0,822060,0,0,0,0,0,0,5092,400.0,775.0,0.0,95.0,0.0,90.0
61612,11792401,19025084416,100843520,49449607168,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,95.0,0.0,90.0
61613,6565386,19025084416,100843520,49449607168,2391329,0,766358,0,0,0,0,0,0,5041,400.0,775.0,0.0,95.0,0.0,90.0
61614,6747572,19026112512,100843520,49449607168,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,95.0,0.0,90.0
61615,7982484,19026112512,100843520,49449607168,2268055,0,711487,0,0,0,0,0,0,5072,400.0,775.0,0.0,95.0,0.0,90.0
61616,8819777,19026608128,100843520,49449607168,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,95.0,0.0,90.0
61617,7805115,19026604032,100835328,49449598976,2235901,0,680062,0,0,0,0,0,0,4952,400.0,775.0,0.0,95.0,0.0,90.0
61618,6377717,19026767872,100835328,49449598976,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,95.0,0.0,90.0
61619,7510870,19027025920,100839424,49449603072,2105613,0,678331,0,0,0,0,0,0,4658,400.0,775.0,0.0,95.0,0.0,90.0
61620,10877076,19027468288,100839424,49449603072,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,95.0,0.0,90.0
61621,6463166,19027480576,100839424,49449603072,2235720,0,693244,0,0,0,0,0,0,4771,400.0,775.0,0.0,95.0,0.0,90.0
61622,7196715,19028537344,100839424,49449603072,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,95.0,0.0,90.0
61623,7053641,19028537344,100839424,49449603072,2129710,0,690668,0,0,0,0,0,0,5174,400.0,775.0,0.0,95.0,0.0,90.0
61624,10066454,19029352448,100839424,49449603072,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,95.0,0.0,90.0
61625,38827715,19034595328,100839424,49449603072,13809402,0,683723,0,0,0,0,0,0,4882,400.0,775.0,0.0,95.0,0.0,90.0
61626,14790179,19036217344,100835328,49449598976,7485803,0,1315400,0,0,0,0,0,0,7360,400.0,775.0,0.0,95.0,0.0,90.0
61627,28427175,19037859840,100835328,49449598976,20844480,0,657326,0,0,0,0,0,0,5566,400.0,775.0,0.0,95.0,0.0,90.0
61628,26416541,19039137792,100835328,49449598976,8802665,0,691050,0,0,0,0,0,0,5159,400.0,775.0,0.0,95.0,0.0,90.0
61629,12915498,19039137792,100835328,49449598976,4622191,0,1265918,0,0,0,0,0,0,6890,400.0,775.0,0.0,95.0,0.0,90.0
61630,21827124,19039260672,100835328,49449598976,9353967,0,626187,0,0,0,0,0,0,5078,400.0,775.0,0.0,95.0,0.0,90.0
61631,13537433,19039731712,100835328,49449598976,3032814,0,638803,0,0,0,0,0,0,4563,400.0,775.0,0.0,95.0,0.0,90.0
61632,13425087,19040464896,100835328,49466376192,3889970,0,636440,0,0,0,0,0,0,4379,400.0,775.0,0.0,95.0,0.0,90.0
61633,8065199,19040632832,100835328,49466376192,2048167,0,626686,0,0,0,0,0,0,4500,400.0,775.0,0.0,95.0,0.0,90.0
61634,11116512,19041349632,100835328,49483153408,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,95.0,0.0,90.0
61635,7561640,19041349632,100835328,49483153408,2087568,0,634259,0,0,0,0,0,0,4169,400.0,775.0,0.0,95.0,0.0,90.0
61636,9812596,19041619968,100835328,49483153408,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,95.0,0.0,90.0
61637,5692279,19041619968,100835328,49483153408,2057280,0,647360,0,0,0,0,0,0,3902,400.0,775.0,0.0,95.0,0.0,90.0
61638,11393371,19041873920,100835328,49483153408,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,95.0,0.0,90.0
61639,7833666,19041869824,100831232,49483149312,2103610,0,640380,0,0,0,0,0,0,4327,400.0,775.0,0.0,95.0,0.0,90.0
61640,7664349,19041972224,100831232,49499926528,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,95.0,0.0,90.0
61641,5941708,19041972224,100831232,49499926528,2037145,0,641301,0,0,0,0,0,0,4781,400.0,775.0,0.0,95.0,0.0,90.0
61642,9596143,19042222080,100831232,49516703744,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,95.0,0.0,90.0
61643,8426235,19042222080,100835328,49516707840,1989784,0,634478,0,0,0,0,0,0,3951,400.0,775.0,0.0,95.0,0.0,90.0
61644,7572579,19042377728,100835328,49516707840,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,95.0,0.0,90.0
61645,6748994,19042377728,100839424,49516711936,1896191,0,627697,0,0,0,0,0,0,4350,400.0,775.0,0.0,95.0,0.0,90.0
61646,11413673,19042381824,100839424,49516711936,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,95.0,0.0,90.0
61647,7359557,19042381824,100839424,49516711936,1977654,0,650956,0,0,0,0,0,0,4465,400.0,775.0,0.0,95.0,0.0,90.0
61648,7793118,19042578432,100839424,49533489152,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,95.0,0.0,90.0
61649,6502726,19042578432,100839424,49533489152,1924387,0,625293,0,0,0,0,0,0,3919,400.0,775.0,0.0,95.0,0.0,90.0
61650,11323179,19043430400,100839424,49533489152,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,95.0,0.0,90.0
61651,7417664,19043434496,100835328,49533485056,2036924,0,647973,0,0,0,0,0,0,4210,400.0,775.0,0.0,95.0,0.0,90.0
61652,8522683,19043803136,100835328,49550262272,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,95.0,0.0,90.0
61653,7026910,19043799040,100831232,49550258176,1933008,0,636471,0,0,0,0,0,0,4066,400.0,775.0,0.0,95.0,0.0,90.0
61654,10166611,19044093952,100831232,49567035392,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,95.0,0.0,90.0
61655,8709998,19044093952,100835328,49567039488,2022573,0,633286,0,0,0,0,0,0,4068,400.0,775.0,0.0,95.0,0.0,90.0
61656,9067220,19044290560,100835328,49583816704,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,95.0,0.0,90.0
61657,6909879,19044290560,100835328,49583816704,2049935,0,630040,0,0,0,0,0,0,4373,400.0,775.0,0.0,95.0,0.0,90.0
61658,9821696,19044347904,100835328,49583816704,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,95.0,0.0,90.0
