Frame Number,Main Thread,System Used Memory,GC Reserved Memory,Total Reserved Memory,ServerFixedUpdate,TerrainGeneration,PlayerTerrainGenCheck,StructureGeneration,TerrainLogicSystem,GetUpdates,ReevaluatePropagateMarker,PropagateLogicState,CheckGateState,StatisticsSystem,NumGateBlocks,NumInputTypeBlocks,Number of Terrain Areas (Client),Number of Terrain Areas (Server),Number of Players (Client),Number of Players (Server),Unnamed: 21
9870,5590985,550715392,19636224,487972864,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,49.0,0.0,1.0,
9871,967574,550715392,19636224,487972864,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,49.0,0.0,1.0,
9872,3880236,550715392,19636224,487972864,2974100,1126200,26447,0,0,0,0,0,0,5237,567.0,837.0,0.0,59.0,0.0,1.0,
9873,872455,550715392,19636224,487972864,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,59.0,0.0,1.0,
9874,2098094,554995712,19636224,504750080,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,59.0,0.0,1.0,
9875,881088,557092864,19636224,504750080,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,59.0,0.0,1.0,
9876,5569572,557092864,19636224,504750080,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,59.0,0.0,1.0,
9877,878771,557092864,19636224,504750080,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,59.0,0.0,1.0,
9878,1432750,557092864,19636224,504750080,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,59.0,0.0,1.0,
9879,830261,557092864,19636224,504750080,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,59.0,0.0,1.0,
9880,3829825,557092864,19636224,504750080,2916018,1042243,35598,0,0,0,0,0,0,13658,567.0,837.0,0.0,69.0,0.0,1.0,
9881,865998,557092864,19636224,504750080,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,69.0,0.0,1.0,
9882,5168488,557092864,19636224,504750080,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,69.0,0.0,1.0,
9883,805277,557092864,19636224,504750080,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,69.0,0.0,1.0,
9884,1350266,557092864,19636224,504750080,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,69.0,0.0,1.0,
9885,791961,557092864,19636224,504750080,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,69.0,0.0,1.0,
9886,1336604,557092864,19636224,504750080,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,69.0,0.0,1.0,
9887,812015,557092864,19636224,504750080,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,69.0,0.0,1.0,
9888,4265126,557092864,19636224,504750080,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,69.0,0.0,1.0,
9889,3845041,557092864,19644416,504758272,2119531,811417,25255,0,0,0,0,0,0,4515,567.0,837.0,0.0,76.0,0.0,1.0,
9890,1352838,557092864,19644416,504758272,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9891,804356,557092864,19644416,504758272,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9892,1343666,557092864,19644416,504758272,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9893,790887,559190016,19644416,504758272,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9894,3604745,559190016,19644416,504758272,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9895,787020,559190016,19644416,504758272,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9896,1281710,559190016,19644416,504758272,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9897,1934040,559190016,19644416,504758272,1145048,0,24171,0,0,0,0,0,0,3121,567.0,837.0,0.0,76.0,0.0,1.0,
9898,1600234,559190016,19644416,504758272,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9899,799471,559190016,19644416,504758272,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9900,4875897,561287168,19644416,504758272,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9901,876437,561287168,19644416,504758272,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9902,1336420,561315840,19640320,504754176,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9903,768045,561315840,19640320,504754176,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9904,1298981,561315840,19640320,504754176,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9905,754076,561315840,19640320,504754176,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9906,4751174,561315840,19640320,504754176,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9907,1609872,561315840,19640320,504754176,810937,0,24563,0,0,0,0,0,0,3244,567.0,837.0,0.0,76.0,0.0,1.0,
9908,1381192,563408896,19636224,521527296,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9909,774529,565506048,19636224,521527296,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9910,1299637,567603200,19636224,521527296,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9911,813219,567603200,19636224,521527296,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9912,4457453,567603200,19636224,521527296,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9913,1635985,567603200,19644416,521535488,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9914,1226847,567603200,19644416,521535488,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9915,732780,567603200,19644416,521535488,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9916,2098273,567603200,19644416,521535488,1320789,0,28103,0,0,0,0,0,0,3567,567.0,837.0,0.0,76.0,0.0,1.0,
9917,759338,567603200,19644416,521535488,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9918,4756085,569700352,19644416,521535488,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9919,754300,569700352,19644416,521535488,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9920,1245483,569700352,19644416,521535488,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9921,724889,569700352,19644416,521535488,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9922,1217106,569700352,19644416,521535488,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9923,733335,569700352,19644416,521535488,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9924,4835239,569700352,19644416,521535488,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9925,1591388,569700352,19644416,521535488,784961,0,26974,0,0,0,0,0,0,3254,567.0,837.0,0.0,76.0,0.0,1.0,
9926,1493374,569720832,19640320,521531392,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9927,749795,569720832,19640320,521531392,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9928,1497934,571817984,19640320,521531392,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9929,776400,571817984,19640320,521531392,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9930,4811571,571817984,19640320,521531392,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9931,763627,571817984,19640320,521531392,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9932,1274726,571813888,19636224,521527296,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9933,749618,571813888,19636224,521527296,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9934,1237774,571813888,19636224,521527296,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9935,749605,571813888,19636224,521527296,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9936,5670043,571813888,19636224,521527296,4846979,0,25249,0,0,0,0,0,0,3555,567.0,837.0,0.0,76.0,0.0,1.0,
9937,787228,571813888,19636224,521527296,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9938,1272343,571813888,19636224,521527296,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9939,739958,571813888,19636224,521527296,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9940,1224416,573911040,19636224,538304512,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9941,745989,578105344,19636224,538304512,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9942,4986329,578105344,19636224,538304512,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9943,876490,578105344,19636224,538304512,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9944,1355732,578105344,19636224,538304512,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9945,1648048,578105344,19636224,538304512,891594,0,33591,0,0,0,0,0,0,3832,567.0,837.0,0.0,76.0,0.0,1.0,
9946,1358961,578105344,19636224,538304512,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9947,810146,578105344,19636224,538304512,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9948,4867365,578105344,19636224,538304512,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9949,763795,578105344,19636224,538304512,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9950,1249088,578105344,19636224,538304512,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9951,765664,578105344,19636224,538304512,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9952,1227142,578105344,19636224,538304512,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9953,766011,578105344,19636224,538304512,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9954,4621998,578105344,19636224,538304512,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9955,1703552,578105344,19636224,538304512,908717,0,24598,0,0,0,0,0,0,3171,567.0,837.0,0.0,76.0,0.0,1.0,
9956,1332919,580202496,19636224,538304512,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9957,764709,580202496,19636224,538304512,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9958,1591477,580202496,19636224,538304512,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9959,761556,582299648,19636224,538304512,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9960,4228442,582299648,19636224,538304512,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9961,1787098,582299648,19644416,538312704,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9962,1255842,582299648,19644416,538312704,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9963,776222,582299648,19644416,538312704,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9964,2223896,582299648,19644416,538312704,1386915,0,28480,0,0,0,0,0,0,4032,567.0,837.0,0.0,76.0,0.0,1.0,
9965,742563,582299648,19644416,538312704,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9966,4858410,582299648,19644416,538312704,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9967,774665,582299648,19644416,538312704,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9968,1264351,582299648,19644416,538312704,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9969,784282,582299648,19644416,538312704,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9970,1211719,582299648,19644416,538312704,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9971,743557,582299648,19644416,538312704,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9972,4608190,582299648,19644416,538312704,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9973,1604266,582299648,19644416,538312704,824980,0,29396,0,0,0,0,0,0,3383,567.0,837.0,0.0,76.0,0.0,1.0,
9974,1307597,582303744,19640320,538308608,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9975,748714,582303744,19640320,538308608,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9976,1200808,582303744,19640320,538308608,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9977,773459,582303744,19640320,538308608,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9978,4581505,582303744,19640320,538308608,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9979,781320,582303744,19640320,538308608,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9980,1240470,582299648,19636224,538304512,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9981,799263,582299648,19636224,538304512,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9982,1212744,582299648,19636224,538304512,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9983,747123,582299648,19636224,538304512,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9984,4548197,582299648,19636224,538304512,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9985,1573544,582299648,19636224,538304512,820157,0,23003,0,0,0,0,0,0,3186,567.0,837.0,0.0,76.0,0.0,1.0,
9986,1576033,582299648,19636224,538304512,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9987,760085,582299648,19636224,538304512,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9988,1273112,582299648,19636224,538304512,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9989,755955,582299648,19636224,538304512,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9990,4591383,582299648,19636224,538304512,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9991,757937,582299648,19636224,538304512,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9992,1224038,582299648,19636224,538304512,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9993,1694700,582299648,19636224,555081728,878355,0,22337,0,0,0,0,0,0,2970,567.0,837.0,0.0,76.0,0.0,1.0,
9994,1283780,588591104,19636224,555081728,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9995,783702,588591104,19636224,555081728,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9996,3854568,588591104,19636224,555081728,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9997,2062151,588591104,19644416,555089920,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9998,1222592,588591104,19644416,555089920,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
9999,776209,588591104,19644416,555089920,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
10000,1230890,588591104,19644416,555089920,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
10001,757706,588591104,19644416,555089920,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
10002,4634432,588591104,19644416,555089920,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
10003,1656122,588591104,19644416,555089920,868698,0,27115,0,0,0,0,0,0,3570,567.0,837.0,0.0,76.0,0.0,1.0,
10004,1359135,588591104,19644416,555089920,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
10005,768927,588591104,19644416,555089920,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
10006,1219701,588591104,19644416,555089920,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
10007,771590,588591104,19644416,555089920,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
10008,3949839,588591104,19644416,555089920,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
10009,1624172,588591104,19644416,555089920,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
10010,1232856,588591104,19644416,555089920,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
10011,751300,588591104,19644416,555089920,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
10012,1213531,588591104,19644416,555089920,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
10013,1560208,588591104,19644416,555089920,791472,0,19999,0,0,0,0,0,0,3692,567.0,837.0,0.0,76.0,0.0,1.0,
10014,4604326,588591104,19644416,555089920,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
10015,760995,588591104,19644416,555089920,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
10016,1589815,590688256,19644416,555089920,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
10017,776608,590688256,19644416,555089920,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
10018,1439606,590688256,19644416,555089920,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
10019,766691,590688256,19644416,555089920,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
10020,4610328,590688256,19644416,555089920,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
10021,756284,590688256,19644416,555089920,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
10022,2011592,590692352,19640320,555085824,1254028,0,22681,0,0,0,0,0,0,3392,567.0,837.0,0.0,76.0,0.0,1.0,
10023,778267,592789504,19640320,555085824,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
10024,1335790,594886656,19640320,571863040,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
10025,764354,599080960,19640320,571863040,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
10026,4164153,599080960,19640320,571863040,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
10027,1812423,599080960,19644416,571867136,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
10028,1276278,599080960,19644416,571867136,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
10029,722999,599080960,19644416,571867136,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
10030,1180179,599080960,19644416,571867136,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
10031,722851,599080960,19644416,571867136,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
10032,3242421,599080960,19644416,571867136,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
10033,1693218,599080960,19644416,571867136,947814,0,32541,0,0,0,0,0,0,3670,567.0,837.0,0.0,76.0,0.0,1.0,
10034,1242664,599080960,19644416,571867136,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
10035,733238,599080960,19644416,571867136,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
10036,1211404,599080960,19644416,571867136,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
10037,733416,599080960,19644416,571867136,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
10038,4702700,601178112,19644416,571867136,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
10039,767990,601178112,19644416,571867136,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
10040,1213397,601178112,19640320,571863040,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
10041,786214,601178112,19640320,571863040,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
10042,1197334,601178112,19640320,571863040,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
10043,733699,601178112,19640320,571863040,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
10044,5363886,601178112,19640320,571863040,4609754,0,32872,0,0,0,0,0,0,3267,567.0,837.0,0.0,76.0,0.0,1.0,
10045,762255,601178112,19640320,571863040,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
10046,1218246,601174016,19636224,571858944,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
10047,746555,601174016,19636224,571858944,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
10048,1214350,601174016,19636224,571858944,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
10049,730089,601174016,19636224,571858944,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
10050,4536691,601174016,19636224,571858944,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
10051,742944,601174016,19636224,571858944,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
10052,1218748,601174016,19636224,571858944,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
10053,1730462,601174016,19636224,571858944,915710,0,29333,0,0,0,0,0,0,3213,567.0,837.0,0.0,76.0,0.0,1.0,
10054,1229959,601174016,19636224,571858944,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
10055,749460,601174016,19636224,571858944,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
10056,4927964,603271168,19636224,571858944,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
10057,800853,603271168,19636224,571858944,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
