Frame Number,Main Thread,System Used Memory,GC Reserved Memory,Total Reserved Memory,ServerFixedUpdate,TerrainGeneration,PlayerTerrainGenCheck,StructureGeneration,TerrainLogicSystem,GetUpdates,ReevaluatePropagateMarker,PropagateLogicState,CheckGateState,StatisticsSystem,NumGateBlocks,NumInputTypeBlocks,Number of Terrain Areas (Client),Number of Terrain Areas (Server),Number of Players (Client),Number of Players (Server),Unnamed: 21,filename,original_row_count,Unnamed: 19
2456456178.0,296007182326.0,28143244263424.0,2708708511744.0,56485716103168.0,38349221011.0,646758.0,777518068.0,0.0,0.0,0.0,0.0,0.0,0.0,82962039.0,,,0.0,4707516.0,0.0,61941.0,,base_Empty_1p_300s.csv,61941,0.0
2149821465.0,295410506855.0,26630490968064.0,2319729520640.0,53067066388480.0,40965866930.0,650594.0,841944996.0,0.0,40808935.0,9886973.0,115189.0,16987771.0,3979851.0,84697092.0,0.0,0.0,0.0,4440452.0,0.0,58427.0,0.0,base-activeLogic_Empty_1p_300s.csv,58427,
2513177169.0,296044200346.0,31226087735296.0,2664070340608.0,108613578858496.0,22695464044.0,1292256.0,817143861.0,2530723598.0,0.0,0.0,0.0,0.0,0.0,89956032.0,,,0.0,14325468.0,0.0,62831.0,,base_RollingHills_1p_300s.csv,62831,0.0
1963279864.0,295850563533.0,27848928514048.0,2093901369344.0,95046120542208.0,27022523180.0,1374265.0,859018873.0,2691352331.0,228798755.0,15772457.0,131500.0,197173380.0,2118243.0,93740538.0,0.0,0.0,0.0,12548436.0,0.0,55037.0,0.0,base-activeLogic_RollingHills_1p_300s.csv,55037,
2086216951.0,296203325426.0,30560810405888.0,2167543279616.0,51532753629184.0,49004224777.0,798348.0,801600748.0,0.0,9658627754.0,10727812.0,279291376.0,8849260777.0,505730450.0,83711615.0,42525756.0,62776116.0,0.0,4323412.0,0.0,56887.0,0.0,base-activeLogic_1-Layer_1p_300s.csv,56887,
1919173860.0,296028832590.0,30888029163520.0,2261581107200.0,91740864450560.0,34716097923.0,1601697.0,863689211.0,2667207627.0,10360419313.0,20590787.0,307814298.0,9479982347.0,537121896.0,93752389.0,39816819.0,58777209.0,0.0,12248160.0,0.0,53720.0,0.0,base-activeLogic_TerrainCircuitry_1p_300s.csv,53720,
776555430.0,296522661129.0,17398029516800.0,1161042817024.0,29137119424512.0,171875438469.0,936278.0,495952811.0,0.0,148965901771.0,22606159.0,1150447608.0,142964383013.0,4767695941.0,54568969.0,48369636.0,71402796.0,0.0,2458068.0,0.0,32343.0,0.0,base-activeLogic_2-Layer_1p_300s.csv,32343,
