timestamp,cpu_percent,rss
1722267886.3082438,10.0,5690216448
1722267887.3086421,23.3,5693177856
1722267888.3090358,24.9,5709139968
1722267889.30954,27.4,5798371328
1722267890.310054,25.7,5859061760
1722267891.3106883,25.8,5840519168
1722267892.3113894,29.2,5921132544
1722267893.3119478,27.3,5956456448
1722267894.3125193,28.0,6014246912
1722267895.313078,31.4,6059462656
1722267896.313642,28.9,6093295616
1722267897.3141737,29.3,6281555968
1722267898.3147452,42.5,6542942208
1722267899.3153422,48.3,6800744448
1722267900.3159018,48.7,7197143040
1722267901.31659,54.8,7595290624
1722267902.317198,58.4,8121634816
1722267903.3180826,60.1,8718266368
1722267904.3185728,63.2,9199788032
1722267905.3192399,64.3,9723269120
1722267906.3198283,64.3,10312617984
1722267907.3203483,67.6,10909073408
1722267908.3208818,69.0,11414511616
1722267909.3213487,67.0,11880931328
1722267910.3217902,67.9,12192014336
1722267911.3222287,64.6,12428984320
1722267912.3227046,66.8,12672335872
1722267913.3231034,64.7,12707262464
1722267914.3235137,63.5,12706861056
1722267915.3239121,63.7,12714262528
1722267916.3243876,64.8,12727943168
1722267917.3247995,62.9,12723916800
1722267918.3252876,61.7,12713635840
1722267919.3257656,61.0,12710215680
1722267920.326273,61.9,12714352640
1722267921.326913,63.3,12715581440
1722267922.3275118,62.2,12714946560
1722267923.3280334,61.3,12733587456
1722267924.3285341,61.3,12722978816
1722267925.3290741,62.1,12724531200
1722267926.3295765,60.8,12716388352
1722267927.3299992,60.1,12718419968
1722267928.330458,60.4,12763586560
1722267929.3309193,58.8,12726988800
1722267930.3313928,57.9,12711440384
1722267931.3318775,58.3,12712841216
1722267932.3324003,59.2,12768710656
1722267933.3328612,59.9,12763275264
1722267934.3332856,60.2,12716167168
1722267935.333729,56.5,12706328576
1722267936.334179,55.0,12713623552
1722267937.3346486,54.9,12709257216
1722267938.3351078,55.8,12708544512
1722267939.3355682,55.4,12713160704
1722267940.3359833,56.2,12762939392
1722267941.3364365,56.1,12714618880
1722267942.3369129,55.9,12716998656
1722267943.337423,56.4,12716482560
1722267944.337909,56.5,12769226752
1722267945.3383677,53.3,12720730112
1722267946.3388622,54.8,12717830144
1722267947.339345,55.8,12713529344
1722267948.339891,57.1,12740374528
1722267949.3403423,56.8,12723253248
1722267950.340779,55.4,12705275904
1722267951.3411834,55.9,12792467456
1722267952.3416345,54.3,12705972224
1722267953.3421726,54.4,12748316672
1722267954.34266,55.0,12871720960
1722267955.3432913,55.7,12820729856
1722267956.3439634,55.8,12848107520
1722267957.3445187,54.3,12873986048
1722267958.3450677,54.8,12822851584
1722267959.3456092,53.8,12827209728
1722267960.346207,54.1,12823400448
1722267961.346807,54.5,12873322496
1722267962.3473403,54.7,12826783744
1722267963.3479698,54.2,12879691776
1722267964.348531,55.3,12880216064
1722267965.3491108,54.5,12846465024
1722267966.3496995,54.9,12880392192
1722267967.3502336,53.4,12832043008
1722267968.3507771,55.3,12832649216
1722267969.3512957,56.3,12833001472
1722267970.3518384,55.5,12855726080
1722267971.3524606,55.1,12832235520
1722267972.3528817,55.8,12831031296
1722267973.3535287,54.3,12833599488
