timestamp,cpu_percent,rss
1722095641.4859693,7.7,1821614080
1722095642.48649,0.4,1840324608
1722095643.487296,0.0,1840283648
1722095644.48791,3.2,1857736704
1722095645.4885006,3.2,1881903104
1722095646.4891067,3.2,1911123968
1722095647.4897332,3.2,1940467712
1722095648.490356,3.2,1921482752
1722095649.4909537,3.1,1921282048
1722095650.4915779,3.1,1920475136
1722095651.4921823,3.2,1920557056
1722095652.492815,3.4,2041024512
1722095653.4936275,5.2,2218237952
1722095654.4944644,17.6,2488975360
1722095655.4949632,18.9,2705776640
1722095656.4955697,20.7,2798796800
1722095657.4961686,18.9,2799177728
1722095658.4966538,18.2,2799050752
1722095659.497192,17.4,2799050752
1722095660.4977925,15.8,2798542848
1722095661.498365,16.8,2798415872
1722095662.4988682,16.7,2799874048
1722095663.499483,16.8,2800017408
1722095664.4999788,15.3,2800533504
1722095665.5005548,15.9,2800361472
1722095666.5010421,15.3,2800377856
1722095667.5015762,15.8,2799935488
1722095668.502038,16.0,2799681536
1722095669.5025322,16.5,2800250880
1722095670.5030239,14.6,2799554560
1722095671.5036962,16.1,2799681536
1722095672.5043697,15.3,2798510080
1722095673.5048409,14.8,2803339264
1722095674.5054004,15.6,2803466240
1722095675.5059447,14.9,2803990528
1722095676.5064383,13.1,2797891584
1722095677.5070035,13.3,2797797376
1722095678.5074887,12.4,2796781568
1722095679.5080206,11.9,2801864704
1722095680.5085075,12.7,2797162496
1722095681.509028,11.7,2801864704
1722095682.5095437,12.4,2796400640
1722095683.5102458,12.3,2802245632
1722095684.5108097,11.2,2802372608
1722095685.5114748,11.3,2796687360
1722095686.5120404,11.7,2797195264
1722095687.5125263,11.3,2797764608
1722095688.5132515,11.6,2799955968
1722095689.5138552,11.2,2797826048
1722095690.514333,11.6,2803044352
1722095691.5149806,11.5,2803154944
1722095692.5154805,11.8,2801074176
1722095693.516021,11.0,2803408896
1722095694.5164983,12.2,2803535872
1722095695.5171673,11.3,2803449856
1722095696.5178316,11.3,2803449856
1722095697.5184634,11.2,2804203520
1722095698.5189493,11.5,2804203520
1722095699.5194366,9.5,2804203520
1722095700.520097,10.5,2804060160
1722095701.5207615,10.8,2803687424
1722095702.5213292,12.4,2803560448
1722095703.5217855,11.3,2803544064
1722095704.5222282,11.3,2803544064
1722095705.5228658,11.1,2803544064
1722095706.5233297,11.5,2803417088
1722095707.5238404,10.6,2803703808
1722095708.5243344,10.5,2803703808
1722095709.5250638,10.1,2803703808
1722095710.5257301,8.5,2257805312
1722095711.5264244,6.2,2257936384
1722095712.5270128,6.2,2257936384
1722095713.527618,8.3,2266468352
