Frame Number,Main Thread,System Used Memory,GC Reserved Memory,Total Reserved Memory,ServerFixedUpdate,TerrainGeneration,PlayerTerrainGenCheck,StructureGeneration,TerrainLogicSystem,GetUpdates,ReevaluatePropagateMarker,PropagateLogicState,CheckGateState,StatisticsSystem,NumGateBlocks,NumInputTypeBlocks,Number of Terrain Areas (Client),Number of Terrain Areas (Server),Number of Players (Client),Number of Players (Server)
73738,7598951,44273938432,111263744,149969186816,3000117,0,1405135,109565,0,0,0,0,0,4458,0.0,0.0,0.0,267.0,0.0,100.0
73739,5173812,44273938432,111263744,149969186816,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,100.0
73740,5983451,44273938432,111263744,149969186816,3589111,0,1401538,84689,0,0,0,0,0,4428,0.0,0.0,0.0,267.0,0.0,100.0
73741,6204485,44274708480,111263744,149969186816,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,100.0
73742,4382569,44274708480,111263744,149969186816,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,100.0
73743,7624008,44274978816,111263744,149969186816,2965662,0,1413121,97983,0,0,0,0,0,4638,0.0,0.0,0.0,267.0,0.0,100.0
73744,5111486,44279431168,111263744,149985964032,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,100.0
73745,1989311,44279431168,111263744,149985964032,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,100.0
73746,4379844,44279431168,111263744,149985964032,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,100.0
73747,6545545,44279697408,111259648,149985959936,3042055,0,1399584,89378,0,0,0,0,0,4338,0.0,0.0,0.0,267.0,0.0,100.0
73748,6338046,44279697408,111259648,149985959936,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,100.0
73749,10411696,44279951360,111259648,149985959936,3002681,0,1369048,94097,0,0,0,0,0,4168,0.0,0.0,0.0,267.0,0.0,100.0
73750,5532525,44280717312,111259648,149985959936,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,100.0
73751,4324500,44280717312,111259648,149985959936,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,100.0
73752,10344170,44280963072,111259648,149985959936,2936287,0,1369007,104385,0,0,0,0,0,4178,0.0,0.0,0.0,267.0,0.0,100.0
73753,13601308,44285157376,111263744,150002741248,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,100.0
73754,10662025,44285411328,111263744,150002741248,3158003,0,1402310,95629,0,0,0,0,0,4298,0.0,0.0,0.0,267.0,0.0,100.0
73755,22204422,44289855488,111263744,150019518464,7797463,0,1394525,125515,0,0,0,0,0,5951,0.0,0.0,0.0,267.0,0.0,100.0
73756,20733193,44289855488,111263744,150019518464,11726081,0,1370871,106961,0,0,0,0,0,4338,0.0,0.0,0.0,267.0,0.0,100.0
73757,27969223,44294049792,111263744,150036295680,22055593,0,1372023,111329,221405,119615,330,18475,6984,3697,0.0,0.0,0.0,267.0,0.0,100.0
73758,172899913,44301029376,111263744,150036295680,164873470,0,2768422,156514,0,0,0,0,0,6943,0.0,0.0,0.0,267.0,0.0,100.0
73759,18812992,44309417984,111263744,150069850112,12710197,0,5586848,274485,0,0,0,0,0,12794,0.0,0.0,0.0,267.0,0.0,100.0
73760,18248473,44309958656,111263744,150069850112,15693892,0,2746901,153958,0,0,0,0,0,7165,0.0,0.0,0.0,267.0,0.0,100.0
73761,20727222,44310478848,111263744,150069850112,10912044,0,1516845,136937,0,0,0,0,0,6693,0.0,0.0,0.0,267.0,0.0,100.0
73762,15619773,44314943488,111259648,150086623232,8504860,0,1394034,114104,0,0,0,0,0,4829,0.0,0.0,0.0,267.0,0.0,100.0
73763,13875101,44315209728,111259648,150086623232,8477850,0,1391670,97643,0,0,0,0,0,4188,0.0,0.0,0.0,267.0,0.0,100.0
73764,15192261,44315455488,111259648,150086623232,6284917,0,1394716,84619,0,0,0,0,0,4950,0.0,0.0,0.0,267.0,0.0,100.0
73765,12594409,44316233728,111259648,150086623232,8279507,0,1390959,128341,0,0,0,0,0,4719,0.0,0.0,0.0,267.0,0.0,100.0
73766,6661052,44320681984,111259648,150103400448,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,100.0
73767,6850227,44325396480,111259648,150120177664,3213867,0,1401498,111550,0,0,0,0,0,4989,0.0,0.0,0.0,267.0,0.0,100.0
73768,8818839,44325662720,111259648,150120177664,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,100.0
73769,8161025,44329857024,111263744,150136958976,4995258,0,1397170,83917,0,0,0,0,0,4469,0.0,0.0,0.0,267.0,0.0,100.0
73770,5043128,44329857024,111263744,150136958976,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,100.0
73771,10153512,44329857024,111263744,150136958976,5136764,0,1428870,122059,0,0,0,0,0,5620,0.0,0.0,0.0,267.0,0.0,100.0
73772,8985611,44334051328,111263744,150153736192,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,100.0
73773,6607982,44334309376,111263744,150153736192,3224387,0,1399104,115276,0,0,0,0,0,4829,0.0,0.0,0.0,267.0,0.0,100.0
73774,8878670,44334800896,111263744,150153736192,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,100.0
73775,6105010,44334800896,111263744,150153736192,2954120,0,1396018,116207,0,0,0,0,0,4629,0.0,0.0,0.0,267.0,0.0,100.0
73776,8901914,44335308800,111263744,150153736192,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,100.0
73777,3045662,44339503104,111263744,150170513408,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,100.0
73778,7545962,44339503104,111263744,150170513408,2965090,0,1401247,113714,0,0,0,0,0,4589,0.0,0.0,0.0,267.0,0.0,100.0
73779,5035033,44339773440,111263744,150170513408,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,100.0
73780,2127090,44340031488,111263744,150170513408,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,100.0
73781,7514282,44340297728,111263744,150170513408,2967926,0,1419843,98746,0,0,0,0,0,4339,0.0,0.0,0.0,267.0,0.0,100.0
73782,5499444,44340297728,111263744,150170513408,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,100.0
73783,2044164,44344758272,111263744,150187290624,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,100.0
73784,4396395,44344758272,111263744,150187290624,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,100.0
73785,6588086,44344758272,111263744,150187290624,3105905,0,1470347,108373,0,0,0,0,0,4659,0.0,0.0,0.0,267.0,0.0,100.0
73786,5025795,44344758272,111263744,150187290624,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,100.0
73787,4425559,44344758272,111263744,150187290624,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,100.0
73788,5069757,44345020416,111259648,150187286528,2909116,0,1397561,69651,0,0,0,0,0,4258,0.0,0.0,0.0,267.0,0.0,100.0
73789,5023992,44345020416,111259648,150187286528,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,100.0
73790,5079196,44349214720,111259648,150204063744,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,100.0
73791,10374045,44349464576,111259648,150204063744,2965151,0,1395367,100128,0,0,0,0,0,4729,0.0,0.0,0.0,267.0,0.0,100.0
73792,5657691,44349464576,111259648,150204063744,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,100.0
73793,10352625,44349464576,111259648,150204063744,3009294,0,1385488,111309,0,0,0,0,0,4208,0.0,0.0,0.0,267.0,0.0,100.0
73794,5676635,44351561728,111263744,150220845056,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,100.0
73795,7630670,44353658880,111263744,150220845056,2889339,0,1372964,107772,0,0,0,0,0,4929,0.0,0.0,0.0,267.0,0.0,100.0
73796,6599987,44353658880,111263744,150220845056,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,100.0
73797,1916484,44353658880,111263744,150220845056,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,100.0
73798,10212212,44353658880,111263744,150237622272,2938752,0,1367274,100719,0,0,0,0,0,4328,0.0,0.0,0.0,267.0,0.0,100.0
73799,5558845,44357853184,111263744,150237622272,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,100.0
73800,4306908,44357853184,111263744,150237622272,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,100.0
73801,6425130,44357853184,111263744,150237622272,3053647,0,1357617,125225,0,0,0,0,0,4759,0.0,0.0,0.0,267.0,0.0,100.0
73802,5905846,44357853184,111263744,150237622272,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,100.0
73803,5575687,44358115328,111263744,150237622272,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,100.0
73804,7400229,44358115328,111263744,150237622272,2944191,0,1355382,105197,0,0,0,0,0,4057,0.0,0.0,0.0,267.0,0.0,100.0
73805,5821147,44362309632,111263744,150254399488,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,100.0
73806,5419734,44362309632,111263744,150254399488,3319936,0,1344091,94127,0,0,0,0,0,4428,0.0,0.0,0.0,267.0,0.0,100.0
73807,4949262,44362309632,111263744,150254399488,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,100.0
73808,4326584,44362309632,111263744,150254399488,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,100.0
73809,1917526,44362309632,111263744,150254399488,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,100.0
73810,7471171,44362309632,111263744,150254399488,2978296,0,1347166,85190,0,0,0,0,0,4167,0.0,0.0,0.0,267.0,0.0,100.0
73811,4775906,44362309632,111263744,150254399488,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,100.0
73812,1982548,44362309632,111263744,150254399488,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,100.0
73813,4325422,44362309632,111263744,150254399488,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,100.0
73814,6250212,44362309632,111259648,150254395392,2887005,0,1329403,76824,0,0,0,0,0,4438,0.0,0.0,0.0,267.0,0.0,100.0
73815,4946316,44362309632,111259648,150254395392,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,100.0
73816,4290286,44362309632,111259648,150254395392,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,100.0
73817,5019333,44366503936,111259648,150271172608,2974529,0,1315798,85801,0,0,0,0,0,4048,0.0,0.0,0.0,267.0,0.0,100.0
73818,5865781,44366503936,111259648,150271172608,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,100.0
73819,5494264,44366503936,111259648,150271172608,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,100.0
73820,10244432,44366503936,111259648,150271172608,2880492,0,1323752,98405,0,0,0,0,0,4168,0.0,0.0,0.0,267.0,0.0,100.0
73821,6813538,44370698240,111259648,150287949824,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,100.0
73822,7306272,44370698240,111259648,150287949824,2832753,0,1326628,69701,0,0,0,0,0,4508,0.0,0.0,0.0,267.0,0.0,100.0
73823,4942769,44370698240,111263744,150287953920,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,100.0
73824,2112391,44370698240,111263744,150287953920,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,100.0
73825,7920665,44370698240,111263744,150287953920,2978185,0,1290741,74901,0,0,0,0,0,4338,0.0,0.0,0.0,267.0,0.0,100.0
73826,4947569,44370698240,111263744,150287953920,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,100.0
73827,1925611,44370698240,111263744,150287953920,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,100.0
73828,4273524,44370698240,111263744,150287953920,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,100.0
73829,6160934,44370698240,111263744,150287953920,2938100,0,1274440,114335,0,0,0,0,0,4388,0.0,0.0,0.0,267.0,0.0,100.0
