Player_ID,Total_Players,RoundTripDelay_ms
1,5,16.67
1,5,19.13
1,5,19.24
1,5,18.77
1,5,18.39
1,5,18.08
1,5,17.82
1,5,17.61
1,5,18.10
1,5,20.86
1,5,23.12
1,5,24.97
1,5,26.49
1,5,27.73
1,5,28.75
1,5,29.58
1,5,30.26
1,5,30.82
1,5,31.27
1,5,31.65
1,5,31.95
1,5,32.20
1,5,32.41
1,5,32.58
1,5,32.71
1,5,32.83
1,5,32.92
1,5,32.99
1,5,33.05
1,5,33.11
1,5,33.15
1,5,33.18
1,5,33.21
1,5,33.23
1,5,33.25
1,5,33.26
1,5,33.28
1,5,33.29
1,5,33.30
1,5,33.30
1,5,33.31
1,5,33.31
1,5,33.32
1,5,33.32
1,5,33.32
1,5,33.32
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,32.71
1,5,32.82
1,5,32.91
1,5,32.99
1,5,33.05
1,5,33.10
1,5,33.14
1,5,33.18
1,5,33.21
1,5,33.23
1,5,33.25
1,5,33.26
1,5,33.28
1,5,33.29
1,5,33.30
1,5,33.30
1,5,33.31
1,5,33.31
1,5,33.32
1,5,33.32
1,5,33.32
1,5,33.32
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,33.33
1,5,30.87
1,5,28.29
1,5,26.19
1,5,24.46
1,5,23.05
1,5,21.89
1,5,20.94
1,5,20.17
1,5,19.53
1,5,19.01
2,5,33.33
2,5,30.87
2,5,28.29
2,5,26.19
2,5,24.46
2,5,23.05
2,5,21.89
2,5,20.94
2,5,20.17
2,5,19.53
2,5,19.01
2,5,18.59
2,5,18.24
2,5,17.95
2,5,17.72
2,5,17.53
2,5,17.37
2,5,17.25
2,5,17.14
2,5,17.05
2,5,16.98
2,5,16.93
2,5,16.88
2,5,16.84
2,5,16.81
2,5,16.78
2,5,16.76
2,5,16.75
2,5,16.73
2,5,16.72
2,5,16.71
2,5,16.70
2,5,16.70
2,5,16.69
2,5,16.69
2,5,16.68
2,5,16.68
2,5,16.68
2,5,16.68
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
2,5,16.67
3,5,16.67
3,5,16.67
3,5,17.32
3,5,20.22
3,5,20.14
3,5,19.51
3,5,18.99
3,5,18.57
3,5,18.23
3,5,17.94
3,5,17.71
3,5,17.52
3,5,17.37
3,5,17.24
3,5,17.14
3,5,17.05
3,5,16.98
3,5,16.92
3,5,16.88
3,5,16.84
3,5,16.81
3,5,16.78
3,5,16.76
3,5,16.74
3,5,16.73
3,5,16.72
3,5,16.71
3,5,16.70
3,5,16.70
3,5,16.69
3,5,16.69
3,5,16.68
3,5,16.68
3,5,16.68
3,5,16.68
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
3,5,16.67
