Frame Number,Main Thread,System Used Memory,GC Reserved Memory,Total Reserved Memory,ServerFixedUpdate,TerrainGeneration,PlayerTerrainGenCheck,StructureGeneration,TerrainLogicSystem,GetUpdates,ReevaluatePropagateMarker,PropagateLogicState,CheckGateState,StatisticsSystem,NumGateBlocks,NumInputTypeBlocks,Number of Terrain Areas (Client),Number of Terrain Areas (Server),Number of Players (Client),Number of Players (Server)
94582,6191612,8403021824,79585280,26910171136,1567129,0,223540,0,0,0,0,0,0,2816,400.0,775.0,0.0,2788.0,0.0,4.0
94583,3733492,8403021824,79593472,26910179328,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94584,5267408,8403021824,79593472,26910179328,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94585,2165982,8403021824,79593472,26910179328,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94586,5920703,8403021824,79593472,26910179328,1425564,0,232496,0,0,0,0,0,0,2745,400.0,775.0,0.0,2788.0,0.0,4.0
94587,1776412,8403021824,79593472,26910179328,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94588,4370166,8403021824,79593472,26910179328,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94589,2220785,8403025920,79589376,26910175232,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94590,4385545,8403025920,79589376,26910175232,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94591,3664843,8403021824,79585280,26910171136,1425513,0,226144,0,0,0,0,0,0,2675,400.0,775.0,0.0,2788.0,0.0,4.0
94592,4077487,8403021824,79585280,26910171136,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94593,1759529,8403021824,79585280,26910171136,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94594,4387288,8403021824,79585280,26910171136,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94595,3668650,8403021824,79585280,26910171136,1437375,0,230211,0,0,0,0,0,0,2915,400.0,775.0,0.0,2788.0,0.0,4.0
94596,3954355,8403292160,79585280,26910171136,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94597,1689298,8403292160,79585280,26910171136,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
