Frame Number,Main Thread,System Used Memory,GC Reserved Memory,Total Reserved Memory,ServerFixedUpdate,TerrainGeneration,PlayerTerrainGenCheck,StructureGeneration,TerrainLogicSystem,GetUpdates,ReevaluatePropagateMarker,PropagateLogicState,CheckGateState,StatisticsSystem,Number of Terrain Areas (Client),Number of Terrain Areas (Server),Number of Players (Client),Number of Players (Server)
94392,4975261,7890513920,52084736,26899447808,0,0,0,0,0,0,0,0,0,0,0.0,2788.0,0.0,4.0
94393,2872437,7894708224,52088832,26916229120,0,0,0,0,0,0,0,0,0,0,0.0,2788.0,0.0,4.0
94394,4868531,7894708224,52088832,26916229120,0,0,0,0,0,0,0,0,0,0,0.0,2788.0,0.0,4.0
94395,3628655,7894708224,52088832,26916229120,1670102,0,224822,0,0,0,0,0,0,2735,0.0,2788.0,0.0,4.0
94396,3721359,7894708224,52088832,26916229120,0,0,0,0,0,0,0,0,0,0,0.0,2788.0,0.0,4.0
94397,1535509,7894708224,52088832,26916229120,0,0,0,0,0,0,0,0,0,0,0.0,2788.0,0.0,4.0
94398,4253768,7894708224,52088832,26916229120,0,0,0,0,0,0,0,0,0,0,0.0,2788.0,0.0,4.0
94399,3392703,7894708224,52088832,26916229120,1486958,0,225503,0,0,0,0,0,0,3266,0.0,2788.0,0.0,4.0
94400,3851222,7894708224,52088832,26916229120,0,0,0,0,0,0,0,0,0,0,0.0,2788.0,0.0,4.0
94401,1641328,7894708224,52084736,26916225024,0,0,0,0,0,0,0,0,0,0,0.0,2788.0,0.0,4.0
94402,4260891,7894708224,52084736,26916225024,0,0,0,0,0,0,0,0,0,0,0.0,2788.0,0.0,4.0
94403,1890405,7894708224,52084736,26916225024,0,0,0,0,0,0,0,0,0,0,0.0,2788.0,0.0,4.0
94404,4238209,7894708224,52084736,26916225024,0,0,0,0,0,0,0,0,0,0,0.0,2788.0,0.0,4.0
94405,3305258,7894708224,52084736,26916225024,1432406,0,225633,0,0,0,0,0,0,2975,0.0,2788.0,0.0,4.0
94406,3616382,7894708224,52084736,26916225024,0,0,0,0,0,0,0,0,0,0,0.0,2788.0,0.0,4.0
94407,1550708,7894708224,52084736,26916225024,0,0,0,0,0,0,0,0,0,0,0.0,2788.0,0.0,4.0
94408,5426717,7911485440,94109696,26958249984,0,0,0,0,0,0,0,0,0,0,0.0,2788.0,0.0,4.0
94409,4356159,7926165504,94109696,26958249984,1464547,0,225202,0,0,0,0,0,0,2756,0.0,2788.0,0.0,4.0
94410,3832998,7926165504,94109696,26958249984,0,0,0,0,0,0,0,0,0,0,0.0,2788.0,0.0,4.0
94411,1615349,7926165504,94109696,26958249984,0,0,0,0,0,0,0,0,0,0,0.0,2788.0,0.0,4.0
94412,4286279,7926165504,94109696,26958249984,0,0,0,0,0,0,0,0,0,0,0.0,2788.0,0.0,4.0
94413,1923447,7926165504,94109696,26958249984,0,0,0,0,0,0,0,0,0,0,0.0,2788.0,0.0,4.0
94414,5470489,7926165504,94109696,26958249984,1394354,0,226094,0,0,0,0,0,0,3136,0.0,2788.0,0.0,4.0
94415,1544085,7926165504,94109696,26958249984,0,0,0,0,0,0,0,0,0,0,0.0,2788.0,0.0,4.0
94416,4288563,7926165504,94109696,26958249984,0,0,0,0,0,0,0,0,0,0,0.0,2788.0,0.0,4.0
94417,2000592,7894720512,52084736,26916225024,0,0,0,0,0,0,0,0,0,0,0.0,2788.0,0.0,4.0
94418,4262334,7894720512,52084736,26916225024,0,0,0,0,0,0,0,0,0,0,0.0,2788.0,0.0,4.0
94419,3342659,7894720512,52084736,26916225024,1449699,0,227336,0,0,0,0,0,0,2735,0.0,2788.0,0.0,4.0
94420,3687655,7894720512,52084736,26916225024,0,0,0,0,0,0,0,0,0,0,0.0,2788.0,0.0,4.0
94421,1537844,7894720512,52084736,26916225024,0,0,0,0,0,0,0,0,0,0,0.0,2788.0,0.0,4.0
94422,4258396,7894720512,52084736,26916225024,0,0,0,0,0,0,0,0,0,0,0.0,2788.0,0.0,4.0
94423,1823350,7894720512,52084736,26916225024,0,0,0,0,0,0,0,0,0,0,0.0,2788.0,0.0,4.0
94424,4266872,7894720512,52084736,26916225024,0,0,0,0,0,0,0,0,0,0,0.0,2788.0,0.0,4.0
94425,4863080,7894720512,52084736,26916225024,1951630,0,247284,0,0,0,0,0,0,4308,0.0,2788.0,0.0,4.0
94426,4966003,7894720512,52084736,26916225024,0,0,0,0,0,0,0,0,0,0,0.0,2788.0,0.0,4.0
94427,2626586,7894720512,52084736,26916225024,0,0,0,0,0,0,0,0,0,0,0.0,2788.0,0.0,4.0
94428,5007671,7894720512,52084736,26916225024,0,0,0,0,0,0,0,0,0,0,0.0,2788.0,0.0,4.0
94429,3296432,7894720512,52084736,26916225024,1402090,0,235672,0,0,0,0,0,0,2775,0.0,2788.0,0.0,4.0
94430,3861682,7894720512,52084736,26916225024,0,0,0,0,0,0,0,0,0,0,0.0,2788.0,0.0,4.0
94431,1672657,7894720512,52084736,26916225024,0,0,0,0,0,0,0,0,0,0,0.0,2788.0,0.0,4.0
94432,5445552,7911497728,94109696,26958249984,0,0,0,0,0,0,0,0,0,0,0.0,2788.0,0.0,4.0
94433,4358444,7926177792,94109696,26958249984,1420514,0,224621,0,0,0,0,0,0,2595,0.0,2788.0,0.0,4.0
94434,3758629,7926177792,94109696,26958249984,0,0,0,0,0,0,0,0,0,0,0.0,2788.0,0.0,4.0
94435,1677316,7926177792,94109696,26958249984,0,0,0,0,0,0,0,0,0,0,0.0,2788.0,0.0,4.0
94436,4269727,7926177792,94109696,26958249984,0,0,0,0,0,0,0,0,0,0,0.0,2788.0,0.0,4.0
94437,1877831,7926177792,94109696,26958249984,0,0,0,0,0,0,0,0,0,0,0.0,2788.0,0.0,4.0
94438,5120273,7926177792,94109696,26958249984,1418430,0,230192,0,0,0,0,0,0,3186,0.0,2788.0,0.0,4.0
94439,1593479,7926177792,94109696,26958249984,0,0,0,0,0,0,0,0,0,0,0.0,2788.0,0.0,4.0
94440,4258016,7926177792,94109696,26958249984,0,0,0,0,0,0,0,0,0,0,0.0,2788.0,0.0,4.0
94441,1975484,7894732800,52084736,26916225024,0,0,0,0,0,0,0,0,0,0,0.0,2788.0,0.0,4.0
94442,4277051,7894732800,52084736,26916225024,0,0,0,0,0,0,0,0,0,0,0.0,2788.0,0.0,4.0
