timestamp,cpu_percent,rss
1722276795.104122,58.8,14863040512
1722276796.1047335,58.4,14908518400
1722276797.1060464,58.5,14893498368
1722276798.106887,61.1,15195533312
1722276799.107761,59.8,15183601664
1722276800.109022,61.3,15190994944
1722276801.1098611,63.5,15348637696
1722276802.1109521,61.9,15218180096
1722276803.1115844,62.0,15396859904
1722276804.1125238,64.8,15533342720
1722276805.1139135,63.6,15558139904
1722276806.1157992,64.0,15489159168
1722276807.1167417,67.7,15928446976
1722276808.117979,73.1,15999438848
1722276809.1194189,72.4,16356831232
1722276810.120288,74.5,16729161728
1722276811.1211119,76.1,17175896064
1722276812.1218615,78.3,17844244480
1722276813.1224234,80.1,18485919744
1722276814.1229303,79.9,19065597952
1722276815.1236749,78.6,19815862272
1722276816.1243181,80.5,20264120320
1722276817.1250439,83.4,20738977792
1722276818.1256537,82.1,21250486272
1722276819.1263735,83.9,21897064448
1722276820.1269217,83.7,22292893696
1722276821.1275501,82.5,22887727104
1722276822.128149,82.2,23445770240
1722276823.1287072,84.1,24225857536
1722276824.1295645,86.4,24602099712
1722276825.130609,83.2,25225498624
1722276826.1312995,84.1,25548562432
1722276827.13232,85.3,25943695360
1722276828.1332016,85.1,26307239936
1722276829.1338391,85.0,26663211008
1722276830.1346946,86.7,26901528576
1722276831.135492,84.0,27146747904
1722276832.1365736,85.2,27393634304
1722276833.1375096,85.2,27639824384
1722276834.1381872,85.1,27600982016
1722276835.1388001,84.1,27578040320
1722276836.1396554,83.4,27741200384
1722276837.1403022,83.1,27602391040
1722276838.1409569,84.1,27580133376
1722276839.1418045,84.0,27577536512
1722276840.1427317,84.1,27751821312
1722276841.1432753,84.3,27582222336
1722276842.1439095,84.8,27579916288
1722276843.1452289,84.4,27622248448
1722276844.1457977,83.5,27761156096
1722276845.1467617,83.7,27617755136
1722276846.1475024,83.7,27746938880
1722276847.148797,82.8,27779891200
1722276848.149974,83.2,27752501248
1722276849.1509013,80.5,27585093632
1722276850.1519575,82.6,27584389120
1722276851.1529636,82.3,27585077248
1722276852.1540802,81.7,27751198720
1722276853.1548355,82.7,27607617536
1722276854.1558082,82.9,27605786624
1722276855.1566868,81.3,27613351936
1722276856.1572406,82.8,27605815296
1722276857.1577933,84.0,27814453248
1722276858.158559,81.9,27631214592
1722276859.1592271,82.9,27669790720
1722276860.1597483,81.5,27792281600
1722276861.1603887,81.6,27652190208
1722276862.1612332,81.8,27809218560
1722276863.1618073,82.8,27800248320
1722276864.162356,80.3,27762876416
1722276865.1629314,83.5,27638931456
1722276866.1634269,82.1,27633545216
1722276867.1639664,81.3,27752771584
1722276868.164526,82.9,27643846656
1722276869.1654453,81.2,27753308160
1722276870.1661608,82.3,27651997696
1722276871.166716,80.4,27743985664
1722276872.1672297,80.6,27641909248
1722276873.1678321,82.1,27758829568
1722276874.1688268,80.6,27649703936
1722276875.1694055,80.9,27734597632
1722276876.169969,80.4,27664232448
1722276877.1707606,80.8,27649527808
1722276878.171714,79.3,27628847104
1722276879.1724591,79.5,27615244288
1722276880.1729822,79.1,27607527424
1722276881.1736434,78.1,27667423232
1722276882.174273,77.6,27632513024
1722276883.1748228,80.7,27634655232
1722276884.1754403,80.1,27607433216
