timestamp,cpu_percent,rss
1722278804.3390913,97.5,30237634560
1722278805.3397553,96.4,30411988992
1722278806.3417873,96.7,30307717120
1722278807.3440976,97.4,30395985920
1722278808.3461921,98.0,30296289280
1722278809.3475294,98.5,30270136320
1722278810.348462,98.6,30296608768
1722278811.3497381,99.1,30642683904
1722278812.350601,99.2,30658813952
1722278813.3515632,99.1,30570094592
1722278814.352547,99.4,30612815872
1722278815.3532498,97.9,30914052096
1722278816.3540795,99.2,30698758144
1722278817.3549132,99.4,31030460416
1722278818.3557312,98.4,31097782272
1722278819.3569617,99.1,31525658624
1722278820.3580809,99.4,31751688192
1722278821.3589342,98.9,32178946048
1722278822.3597786,99.3,32552890368
1722278823.360634,98.9,33107845120
1722278824.3619664,98.7,33451319296
1722278825.3627822,98.1,34158002176
1722278826.363756,99.0,34508472320
1722278827.3657806,99.1,35303497728
1722278828.3666506,99.1,35938418688
1722278829.3673022,99.4,36305825792
1722278830.3681998,99.4,36824113152
1722278831.369277,99.5,37215399936
1722278832.3702698,99.1,37834334208
1722278833.3710449,98.9,38333431808
1722278834.372486,99.7,38850887680
1722278835.3738453,99.6,39402979328
1722278836.374656,99.2,39878082560
1722278837.375508,99.4,40274509824
1722278838.3774557,98.4,41042976768
1722278839.3782308,98.3,41821360128
1722278840.379733,99.5,42258968576
1722278841.3806727,99.6,42867941376
1722278842.3816378,99.7,43623911424
1722278843.3827553,99.4,44424916992
1722278844.3840578,99.6,45059608576
1722278845.384809,99.7,45482827776
1722278846.3859193,99.7,45830467584
1722278847.3877256,99.3,46260109312
1722278848.3888314,99.0,46722924544
1722278849.3893678,99.6,46892081152
1722278850.3901243,99.8,47139790848
1722278851.3908184,99.5,47271989248
1722278852.391991,99.2,47489224704
1722278853.392767,99.2,47679881216
1722278854.3935916,99.4,47850401792
1722278855.3943992,99.2,48089214976
1722278856.3951466,99.4,48193998848
1722278857.3958678,99.2,48235859968
1722278858.3966453,99.6,48197451776
1722278859.3974288,99.5,48178614272
1722278860.398498,99.3,48340852736
1722278861.3993275,99.4,48112824320
1722278862.4002016,99.3,48206749696
1722278863.4007514,99.0,48460873728
1722278864.4015007,99.6,48219480064
1722278865.402783,99.7,48172019712
1722278866.4037626,99.7,48311185408
1722278867.4048197,99.7,48378650624
1722278868.4056365,99.7,48228610048
1722278869.4070983,99.7,48285605888
1722278870.4078493,99.8,48437620736
1722278871.408718,99.7,48326008832
1722278872.4097242,99.8,48270061568
1722278873.411271,99.4,48213401600
1722278874.41247,99.7,48233213952
1722278875.4132154,99.5,48144957440
1722278876.4140522,99.6,48167383040
1722278877.4151552,99.3,48398548992
1722278878.4161608,99.6,48274571264
1722278879.417103,99.7,48246132736
1722278880.4178808,99.4,48252043264
1722278881.4200299,99.7,48246632448
1722278882.4223235,99.8,48300310528
1722278883.4236367,99.8,48334893056
1722278884.424976,99.6,48194998272
1722278885.4256332,99.6,48218611712
1722278886.4265149,99.7,48167194624
1722278887.427166,99.6,48134455296
1722278888.4288247,99.7,48179245056
1722278889.4296975,99.7,48461832192
1722278890.4306371,99.4,48306950144
1722278891.4314294,99.7,48214392832
1722278892.432676,99.4,48277155840
1722278893.4336019,99.4,48323678208
1722278894.4343212,99.6,48246345728
1722278895.4357467,99.6,48267755520
1722278896.4364927,99.6,48130248704
1722278897.4373176,99.3,48177610752
1722278898.4390144,99.7,48259280896
1722278899.4397714,99.7,48192192512
1722278900.4404454,99.7,48132300800
1722278901.4412727,99.7,48215425024
1722278902.4425604,99.6,48262815744
1722278903.4435248,99.7,48184819712
1722278904.4451907,99.4,48274235392
1722278905.4461942,99.6,48203276288
1722278906.4469523,99.6,48322580480
1722278907.4477587,99.6,48545914880
1722278908.4485104,99.7,48369831936
1722278909.4495,99.7,48453439488
1722278910.4503417,99.7,48257617920
1722278911.451399,99.8,48234516480
1722278912.4524155,99.7,48353906688
1722278913.4543962,99.7,48275984384
1722278914.4558089,99.8,48165994496
1722278915.4569218,99.7,48110010368
1722278916.458212,99.7,48219140096
