Frame Number,Main Thread,System Used Memory,GC Reserved Memory,Total Reserved Memory,ServerFixedUpdate,TerrainGeneration,PlayerTerrainGenCheck,StructureGeneration,TerrainLogicSystem,GetUpdates,ReevaluatePropagateMarker,PropagateLogicState,CheckGateState,StatisticsSystem,Number of Terrain Areas (Client),Number of Terrain Areas (Server),Number of Players (Client),Number of Players (Server)
89777,10745913,43234217984,71585792,151523344384,3422899,0,1449378,118302,0,0,0,0,0,5971,0.0,267.0,0.0,100.0
89778,6318129,43234217984,71585792,151523344384,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89779,7285403,43234217984,71585792,151523344384,2981742,0,1404134,94598,0,0,0,0,0,4178,0.0,267.0,0.0,100.0
89780,6757502,43234217984,71585792,151523344384,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89781,8766360,43234217984,71589888,151523348480,2975099,0,1419863,100027,0,0,0,0,0,4238,0.0,267.0,0.0,100.0
89782,10472721,43250216960,123932672,151575691264,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89783,5196315,43250216960,123932672,151575691264,2969158,0,1369628,96070,0,0,0,0,0,4208,0.0,267.0,0.0,100.0
89784,5497029,43250216960,123932672,151575691264,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89785,14933476,43250216960,123932672,151575691264,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89786,10442043,43250216960,123932672,151575691264,3142022,0,1385889,107762,0,0,0,0,0,4379,0.0,267.0,0.0,100.0
89787,8903527,43250216960,123932672,151575691264,3062383,0,1424181,97192,0,0,0,0,0,3967,0.0,267.0,0.0,100.0
89788,17975742,43250216960,123932672,151575691264,9854561,0,1404945,113583,0,0,0,0,0,4498,0.0,267.0,0.0,100.0
89789,11440976,43250405376,123924480,151575683072,3546181,0,1431364,122420,0,0,0,0,0,6071,0.0,267.0,0.0,100.0
89790,8839407,43250405376,123924480,151575683072,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89791,6616128,43234222080,71589888,151523348480,3045561,0,1424802,118672,0,0,0,0,0,4127,0.0,267.0,0.0,100.0
89792,8688564,43234222080,71589888,151523348480,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89793,6497114,43234217984,71585792,151523344384,3017599,0,1396579,90259,0,0,0,0,0,4598,0.0,267.0,0.0,100.0
89794,8706628,43234217984,71585792,151523344384,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89795,6375206,43234217984,71585792,151523344384,3021467,0,1417118,99817,0,0,0,0,0,4769,0.0,267.0,0.0,100.0
89796,8766651,43234217984,71585792,151523344384,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89797,6233080,43234217984,71585792,151523344384,3022549,0,1404074,107952,0,0,0,0,0,4538,0.0,267.0,0.0,100.0
89798,8644722,43234217984,71585792,151523344384,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89799,6184058,43234217984,71585792,151523344384,2964349,0,1399595,95729,0,0,0,0,0,5100,0.0,267.0,0.0,100.0
89800,5253503,43234217984,71585792,151523344384,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89801,5041545,43234217984,71585792,151523344384,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89802,4538502,43234217984,71585792,151523344384,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89803,6672183,43234217984,71589888,151523348480,3057053,0,1425453,87735,0,0,0,0,0,4639,0.0,267.0,0.0,100.0
89804,6026753,43234217984,71589888,151523348480,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89805,11318326,43234217984,71589888,151523348480,3572039,0,1451022,132839,0,0,0,0,0,5730,0.0,267.0,0.0,100.0
89806,8798241,43234217984,71589888,151523348480,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89807,6222399,43234217984,71589888,151523348480,2965562,0,1400216,103514,0,0,0,0,0,4969,0.0,267.0,0.0,100.0
89808,5233856,43234217984,71589888,151523348480,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89809,4657184,43234217984,71585792,151523344384,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89810,8508877,43234217984,71585792,151523344384,3012339,0,1395637,104156,0,0,0,0,0,4449,0.0,267.0,0.0,100.0
89811,6422925,43234217984,71589888,151523348480,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89812,8360850,43234217984,71589888,151523348480,3100064,0,1467582,115095,0,0,0,0,0,5279,0.0,267.0,0.0,100.0
89813,6615918,43234217984,71589888,151523348480,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89814,7632303,43234217984,71589888,151523348480,2929474,0,1396028,106319,0,0,0,0,0,4609,0.0,267.0,0.0,100.0
89815,5014334,43234217984,71589888,151523348480,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89816,2175420,43234217984,71589888,151523348480,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89817,4593344,43234217984,71589888,151523348480,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89818,6670299,43234217984,71589888,151523348480,3090095,0,1405837,101230,0,0,0,0,0,4628,0.0,267.0,0.0,100.0
89819,8733068,43234217984,71589888,151523348480,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89820,6147188,43234217984,71589888,151523348480,3035293,0,1439810,111098,0,0,0,0,0,4488,0.0,267.0,0.0,100.0
89821,8681842,43234217984,71589888,151523348480,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89822,8075254,43234217984,71585792,151523344384,3239585,0,1404794,113593,0,0,0,0,0,4539,0.0,267.0,0.0,100.0
89823,8713642,43234217984,71585792,151523344384,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89824,6234753,43234217984,71585792,151523344384,3007170,0,1395607,105889,0,0,0,0,0,4188,0.0,267.0,0.0,100.0
89825,8700867,43234217984,71585792,151523344384,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89826,2986000,43234217984,71585792,151523344384,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89827,7593541,43234217984,71585792,151523344384,2904708,0,1395286,89288,0,0,0,0,0,4879,0.0,267.0,0.0,100.0
89828,5076381,43234217984,71589888,151523348480,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89829,2186300,43234217984,71589888,151523348480,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89830,10328510,43234217984,71589888,151523348480,3023871,0,1396770,92243,0,0,0,0,0,4669,0.0,267.0,0.0,100.0
89831,5708255,43234217984,71589888,151523348480,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89832,4623751,43234217984,71589888,151523348480,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89833,6613964,43234217984,71589888,151523348480,3098701,0,1403963,106049,0,0,0,0,0,4679,0.0,267.0,0.0,100.0
89834,5430645,43234217984,71589888,151523348480,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89835,5833991,43234217984,71589888,151523348480,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89836,10024229,43234217984,71589888,151523348480,3069015,0,1425714,106720,0,0,0,0,0,4469,0.0,267.0,0.0,100.0
89837,5756646,43234217984,71589888,151523348480,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89838,11867637,43234217984,71589888,151523348480,3484695,0,1445771,134712,0,0,0,0,0,6092,0.0,267.0,0.0,100.0
89839,5720999,43234217984,71589888,151523348480,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89840,10306919,43234217984,71589888,151523348480,2996499,0,1398253,98835,0,0,0,0,0,4739,0.0,267.0,0.0,100.0
89841,5637713,43234217984,71589888,151523348480,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89842,10562188,43234217984,71589888,151523348480,3002431,0,1399695,132419,0,0,0,0,0,5009,0.0,267.0,0.0,100.0
89843,5644866,43234217984,71589888,151523348480,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89844,7657060,43234217984,71589888,151523348480,2956965,0,1399254,105448,0,0,0,0,0,4709,0.0,267.0,0.0,100.0
89845,7163714,43250216960,123924480,151575683072,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89846,6399682,43264897024,123924480,151575683072,2969779,0,1402190,92834,0,0,0,0,0,4538,0.0,267.0,0.0,100.0
89847,8616819,43279577088,123924480,151575683072,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89848,6427194,43279577088,123924480,151575683072,2990449,0,1406979,107702,0,0,0,0,0,4709,0.0,267.0,0.0,100.0
89849,5340896,43279577088,123924480,151575683072,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89850,4962767,43279577088,123924480,151575683072,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89851,7707695,43279577088,123924480,151575683072,2968888,0,1399334,102592,0,0,0,0,0,5110,0.0,267.0,0.0,100.0
89852,5303997,43279577088,123928576,151575687168,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89853,2838062,43279577088,123928576,151575687168,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89854,10203095,43279577088,123928576,151575687168,2925367,0,1411627,70733,0,0,0,0,0,4558,0.0,267.0,0.0,100.0
89855,5657360,43279577088,123928576,151575687168,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89856,10475976,43279577088,123928576,151575687168,3049599,0,1399425,97703,0,0,0,0,0,4839,0.0,267.0,0.0,100.0
89857,5735296,43279577088,123928576,151575687168,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89858,4664167,43279577088,123928576,151575687168,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89859,6768263,43279765504,123924480,151575683072,3053306,0,1398272,110307,0,0,0,0,0,4528,0.0,267.0,0.0,100.0
89860,5258632,43279765504,123924480,151575683072,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89861,4408708,43279765504,123924480,151575683072,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89862,5455912,43279765504,123924480,151575683072,3099403,0,1409673,100840,0,0,0,0,0,4568,0.0,267.0,0.0,100.0
89863,8739560,43279765504,123924480,151575683072,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89864,6202502,43279765504,123924480,151575683072,2980580,0,1397581,124603,0,0,0,0,0,5330,0.0,267.0,0.0,100.0
89865,8716586,43279765504,123924480,151575683072,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89866,6280859,43279761408,123920384,151575678976,2953148,0,1408591,95980,0,0,0,0,0,4519,0.0,267.0,0.0,100.0
89867,8705185,43279761408,123920384,151575678976,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89868,3835192,43279761408,123920384,151575678976,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89869,8714202,43279761408,123920384,151575678976,3414524,0,1448877,105417,0,0,0,0,0,4769,0.0,267.0,0.0,100.0
89870,5287767,43279761408,123928576,151575687168,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89871,2143330,43279761408,123928576,151575687168,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89872,7706072,43279761408,123928576,151575687168,2961975,0,1400527,92684,0,0,0,0,0,4539,0.0,267.0,0.0,100.0
89873,5376212,43279761408,123928576,151575687168,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89874,2102633,43279761408,123928576,151575687168,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89875,7678270,43279761408,123928576,151575687168,2942107,0,1392100,106470,0,0,0,0,0,5059,0.0,267.0,0.0,100.0
89876,5212756,43279761408,123928576,151575687168,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89877,2132950,43279761408,123928576,151575687168,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89878,4595268,43279761408,123928576,151575687168,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89879,6713641,43279765504,123924480,151575683072,3104121,0,1408933,100509,0,0,0,0,0,4498,0.0,267.0,0.0,100.0
89880,5565958,43279765504,123924480,151575683072,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89881,5787834,43279765504,123924480,151575683072,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89882,10290438,43279765504,123924480,151575683072,2985008,0,1402491,110397,0,0,0,0,0,4499,0.0,267.0,0.0,100.0
89883,6108205,43234222080,71589888,151523348480,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89884,9882533,43234222080,71589888,151523348480,3050150,0,1407821,106279,0,0,0,0,0,4669,0.0,267.0,0.0,100.0
89885,5905115,43234222080,71589888,151523348480,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89886,8401316,43234222080,71589888,151523348480,3345294,0,1436233,130304,0,0,0,0,0,5330,0.0,267.0,0.0,100.0
89887,5982569,43234222080,71589888,151523348480,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89888,5340996,43234222080,71589888,151523348480,3020805,0,1400787,117310,0,0,0,0,0,4339,0.0,267.0,0.0,100.0
89889,8687503,43234222080,71589888,151523348480,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89890,3128047,43234222080,71589888,151523348480,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89891,7727572,43234222080,71589888,151523348480,3016296,0,1404785,97322,0,0,0,0,0,4678,0.0,267.0,0.0,100.0
89892,7538237,43250221056,123924480,151575683072,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89893,5161730,43250221056,123924480,151575683072,2938712,0,1403743,109536,0,0,0,0,0,4469,0.0,267.0,0.0,100.0
89894,5303176,43250221056,123924480,151575683072,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89895,4785495,43250221056,123924480,151575683072,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89896,4552698,43250221056,123924480,151575683072,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89897,6700656,43250221056,123924480,151575683072,3090997,0,1402771,99697,0,0,0,0,0,4638,0.0,267.0,0.0,100.0
89898,8654300,43250221056,123924480,151575683072,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89899,6264909,43250221056,123924480,151575683072,2941256,0,1400306,95089,0,0,0,0,0,4268,0.0,267.0,0.0,100.0
89900,5233334,43250221056,123924480,151575683072,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89901,5270694,43234222080,71589888,151523348480,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89902,7784288,43234222080,71589888,151523348480,3056412,0,1471690,91352,0,0,0,0,0,4749,0.0,267.0,0.0,100.0
89903,5871210,43234222080,71593984,151523352576,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89904,5328233,43234222080,71593984,151523352576,3041544,0,1396910,107993,0,0,0,0,0,4739,0.0,267.0,0.0,100.0
89905,8803851,43234222080,71593984,151523352576,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89906,3697174,43234222080,71593984,151523352576,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89907,7755835,43234222080,71593984,151523352576,3022157,0,1413100,125205,0,0,0,0,0,12814,0.0,267.0,0.0,100.0
89908,5020776,43234222080,71593984,151523352576,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89909,2148990,43234222080,71593984,151523352576,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89910,4602171,43234222080,71593984,151523352576,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89911,6624082,43234222080,71593984,151523352576,3116405,0,1476699,89779,0,0,0,0,0,4549,0.0,267.0,0.0,100.0
89912,5263301,43234222080,71593984,151523352576,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89913,4530887,43234222080,71593984,151523352576,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89914,5233534,43234222080,71593984,151523352576,3007189,0,1424591,96380,0,0,0,0,0,4098,0.0,267.0,0.0,100.0
89915,7582460,43250221056,123928576,151575687168,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89916,8078010,43265085440,123924480,151575683072,3072613,0,1472271,104336,0,0,0,0,0,4288,0.0,267.0,0.0,100.0
89917,8684597,43279765504,123924480,151575683072,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89918,6474652,43279761408,123920384,151575678976,2921579,0,1397591,68849,0,0,0,0,0,4709,0.0,267.0,0.0,100.0
89919,8698573,43279761408,123920384,151575678976,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89920,4040527,43279761408,123920384,151575678976,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89921,8713762,43279761408,123920384,151575678976,3372244,0,1408712,106479,0,0,0,0,0,5019,0.0,267.0,0.0,100.0
89922,5060921,43279761408,123928576,151575687168,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89923,5267729,43279761408,123928576,151575687168,2921839,0,1414863,86693,0,0,0,0,0,4979,0.0,267.0,0.0,100.0
89924,5310709,43279761408,123928576,151575687168,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89925,4400924,43279761408,123928576,151575687168,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89926,2161745,43279761408,123928576,151575687168,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89927,10342335,43279761408,123928576,151575687168,3022649,0,1395707,110637,0,0,0,0,0,4519,0.0,267.0,0.0,100.0
89928,5742540,43279761408,123928576,151575687168,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89929,7725218,43279761408,123928576,151575687168,2996570,0,1422928,98024,0,0,0,0,0,4608,0.0,267.0,0.0,100.0
89930,5001239,43279761408,123928576,151575687168,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89931,2249439,43279765504,123924480,151575683072,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89932,4590139,43279765504,123924480,151575683072,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89933,6659078,43279765504,123924480,151575683072,3110814,0,1414533,108864,0,0,0,0,0,4308,0.0,267.0,0.0,100.0
89934,5306311,43279765504,123924480,151575683072,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89935,10488791,43279765504,123924480,151575683072,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89936,8731595,43234222080,71589888,151523348480,3097919,0,1407250,93525,0,0,0,0,0,4519,0.0,267.0,0.0,100.0
89937,16145649,43250221056,123924480,151575683072,8175412,0,1436654,121428,0,0,0,0,0,6252,0.0,267.0,0.0,100.0
89938,10858234,43264901120,123928576,151575687168,2948790,0,1405335,105368,0,0,0,0,0,4579,0.0,267.0,0.0,100.0
89939,5509322,43279581184,123928576,151575687168,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89940,7969235,43279581184,123928576,151575687168,2906000,0,1401788,111990,0,0,0,0,0,4619,0.0,267.0,0.0,100.0
89941,6911501,43279581184,123932672,151575691264,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89942,3090967,43279581184,123940864,151575699456,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89943,10209106,43279581184,123940864,151575699456,2898456,0,1397721,89207,0,0,0,0,0,4549,0.0,267.0,0.0,100.0
89944,5703225,43279581184,123940864,151575699456,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89945,10321497,43279581184,123940864,151575699456,3065759,0,1404193,97513,0,0,0,0,0,4899,0.0,267.0,0.0,100.0
89946,5720327,43279581184,123940864,151575699456,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89947,10297462,43279581184,123940864,151575699456,3041043,0,1441834,109726,0,0,0,0,0,4569,0.0,267.0,0.0,100.0
89948,38349229,43234226176,71593984,151523352576,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89949,14888582,43234226176,71593984,151523352576,6773243,0,2864392,162575,0,0,0,0,0,8645,0.0,267.0,0.0,100.0
89950,9232815,43234226176,71593984,151523352576,2917612,0,1384837,94537,0,0,0,0,0,4498,0.0,267.0,0.0,100.0
89951,17521720,43234226176,71593984,151523352576,9841146,0,1386951,87594,0,0,0,0,0,4158,0.0,267.0,0.0,100.0
89952,8543052,43234226176,71593984,151523352576,2889158,0,1372724,98956,0,0,0,0,0,4208,0.0,267.0,0.0,100.0
89953,8587565,43234226176,71593984,151523352576,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89954,6164500,43234226176,71593984,151523352576,2929654,0,1384486,118021,0,0,0,0,0,4458,0.0,267.0,0.0,100.0
89955,8723480,43234226176,71593984,151523352576,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89956,17995829,43234217984,71585792,151523344384,3197306,0,1372674,88305,0,0,0,0,0,4358,0.0,267.0,0.0,100.0
89957,17681299,43234217984,71585792,151523344384,9838902,0,1380269,99437,0,0,0,0,0,4619,0.0,267.0,0.0,100.0
89958,9470982,43234217984,71585792,151523344384,3406258,0,1414633,125395,0,0,0,0,0,6051,0.0,267.0,0.0,100.0
89959,17347052,43234217984,71585792,151523344384,8553611,0,1395077,99075,0,0,0,0,0,4989,0.0,267.0,0.0,100.0
89960,8758887,43234217984,71585792,151523344384,2968767,0,1389346,97232,0,0,0,0,0,5200,0.0,267.0,0.0,100.0
89961,8713320,43234217984,71585792,151523344384,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89962,6026171,43234217984,71585792,151523344384,2950062,0,1382723,99106,0,0,0,0,0,4598,0.0,267.0,0.0,100.0
89963,8734570,43234217984,71585792,151523344384,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89964,6173197,43234217984,71585792,151523344384,3008302,0,1399795,192421,0,0,0,0,0,4569,0.0,267.0,0.0,100.0
89965,5591937,43234217984,71585792,151523344384,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89966,5789898,43234217984,71585792,151523344384,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89967,7651910,43234217984,71585792,151523344384,2906231,0,1398563,107011,0,0,0,0,0,4268,0.0,267.0,0.0,100.0
89968,14368747,43234217984,71589888,151523348480,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89969,10383783,43234217984,71589888,151523348480,3095886,0,1408731,85360,0,0,0,0,0,4538,0.0,267.0,0.0,100.0
89970,22510977,43234217984,71593984,151523352576,10997154,0,1390197,112822,0,0,0,0,0,4729,0.0,267.0,0.0,100.0
89971,10541389,43234217984,71593984,151523352576,3022027,0,1377864,101791,0,0,0,0,0,4298,0.0,267.0,0.0,100.0
89972,8783522,43234217984,71593984,151523352576,3317321,0,1402540,90389,0,0,0,0,0,4048,0.0,267.0,0.0,100.0
89973,6964992,43250216960,123928576,151575687168,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89974,6527802,43264897024,123928576,151575687168,2999515,0,1419422,91692,0,0,0,0,0,4208,0.0,267.0,0.0,100.0
89975,6735251,43279577088,123928576,151575687168,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89976,4594035,43279577088,123928576,151575687168,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89977,10082067,43279577088,123928576,151575687168,2971172,0,1419192,91993,0,0,0,0,0,4599,0.0,267.0,0.0,100.0
89978,5993169,43279765504,123924480,151575683072,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89979,7790179,43279765504,123924480,151575683072,3072212,0,1384387,117310,0,0,0,0,0,4168,0.0,267.0,0.0,100.0
89980,4773272,43279765504,123928576,151575687168,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89981,2207520,43279765504,123928576,151575687168,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89982,4538692,43279765504,123928576,151575687168,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89983,6997753,43279765504,123928576,151575687168,3330756,0,1432907,133070,0,0,0,0,0,5580,0.0,267.0,0.0,100.0
89984,6830880,43279765504,123928576,151575687168,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89985,7308566,43279765504,123928576,151575687168,3033980,0,1415014,90650,0,0,0,0,0,4418,0.0,267.0,0.0,100.0
89986,8605038,43279765504,123928576,151575687168,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89987,6408508,43279765504,123924480,151575683072,2989286,0,1401669,112420,0,0,0,0,0,4459,0.0,267.0,0.0,100.0
89988,5749011,43279765504,123924480,151575683072,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89989,6182735,43234217984,71585792,151523344384,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89990,10260573,43234217984,71585792,151523344384,3011888,0,1400366,103183,0,0,0,0,0,4278,0.0,267.0,0.0,100.0
89991,5741848,43234217984,71589888,151523348480,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89992,7975437,43234217984,71589888,151523348480,3025323,0,1397290,97944,0,0,0,0,0,4779,0.0,267.0,0.0,100.0
89993,6053743,43234217984,71602176,151523360768,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89994,2370405,43234217984,71602176,151523360768,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89995,7649005,43234217984,71602176,151523360768,2929544,0,1398452,85711,0,0,0,0,0,4378,0.0,267.0,0.0,100.0
89996,6641245,43250216960,123936768,151575695360,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89997,2116529,43250216960,123936768,151575695360,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
89998,7669874,43250216960,123936768,151575695360,2953800,0,1403923,104867,0,0,0,0,0,4789,0.0,267.0,0.0,100.0
89999,5120433,43250216960,123936768,151575695360,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
90000,2905479,43250216960,123936768,151575695360,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
90001,7681095,43250216960,123936768,151575695360,2991901,0,1422077,108313,0,0,0,0,0,4899,0.0,267.0,0.0,100.0
90002,5027588,43250216960,123936768,151575695360,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
90003,2280396,43250405376,123924480,151575683072,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
90004,4532870,43250405376,123924480,151575683072,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
90005,6626217,43250405376,123924480,151575683072,3083572,0,1398403,109135,0,0,0,0,0,4769,0.0,267.0,0.0,100.0
90006,5296533,43250405376,123924480,151575683072,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
90007,4614383,43250405376,123924480,151575683072,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
