timestamp,cpu_percent,rss
1721738774.1483362,31.0,5620793344
1721738775.148785,33.0,5651288064
1721738776.149276,33.7,5625987072
1721738777.1497762,38.1,5715046400
1721738778.150432,36.3,5734432768
1721738779.1510396,35.9,5811539968
1721738780.1516876,41.0,5878923264
1721738781.15221,38.6,5957873664
1721738782.1527061,39.8,5987393536
1721738783.1532118,44.3,6055505920
1721738784.1537323,41.9,6109077504
1721738785.1542392,42.9,6317731840
1721738786.1547832,50.6,6531506176
1721738787.1554976,52.2,6584721408
1721738788.1563175,51.0,6822748160
1721738789.157227,56.4,6963036160
1721738790.1579947,56.1,7152852992
1721738791.158924,54.6,7291441152
1721738792.1596303,63.6,7517310976
1721738793.1603284,62.4,7609356288
1721738794.1607847,62.6,7842729984
1721738795.1615942,66.0,8086491136
1721738796.1623867,65.8,8248569856
1721738797.1633224,67.1,8602611712
1721738798.1644213,66.9,8827576320
1721738799.165305,67.5,8893988864
1721738800.1662815,70.0,9061629952
1721738801.1669285,71.1,9346093056
1721738802.1678574,71.0,9443061760
1721738803.1685658,71.9,9677205504
1721738804.1694357,73.3,9935478784
1721738805.1701455,74.4,9992019968
1721738806.1708512,74.7,10151559168
1721738807.1715333,74.4,10291576832
1721738808.172069,74.7,10487447552
1721738809.1734438,76.2,10596057088
1721738810.174171,75.4,10704060416
1721738811.174798,76.4,10835701760
1721738812.1757176,76.3,10982608896
1721738813.176395,76.1,11031613440
1721738814.1772742,76.4,11114708992
1721738815.1778402,76.1,11201572864
1721738816.178484,76.6,11257470976
1721738817.179315,76.7,11390222336
1721738818.1802409,77.3,11456765952
1721738819.1811924,77.2,11505680384
1721738820.182153,76.7,11589689344
1721738821.1828418,76.8,11703767040
1721738822.1837802,77.4,11766554624
1721738823.1844578,77.3,11808854016
1721738824.1852775,77.0,11857764352
1721738825.186379,77.6,11897143296
1721738826.1871207,77.7,11982176256
1721738827.1879888,77.3,12036931584
1721738828.189156,76.4,12101033984
1721738829.1901877,76.9,12181282816
1721738830.1910403,76.6,12265504768
1721738831.1921484,78.2,12286410752
1721738832.1928864,77.0,12330905600
1721738833.193853,76.5,12357611520
1721738834.1947243,76.6,12428185600
1721738835.195886,76.7,12408832000
1721738836.1967065,77.6,12487540736
1721738837.1973176,77.2,12509245440
1721738838.197866,77.3,12544450560
