Frame Number,Main Thread,System Used Memory,GC Reserved Memory,Total Reserved Memory,ServerFixedUpdate,TerrainGeneration,PlayerTerrainGenCheck,StructureGeneration,TerrainLogicSystem,GetUpdates,ReevaluatePropagateMarker,PropagateLogicState,CheckGateState,StatisticsSystem,NumGateBlocks,NumInputTypeBlocks,Number of Terrain Areas (Client),Number of Terrain Areas (Server),Number of Players (Client),Number of Players (Server)
66650,6135948,4233715712,75485184,12293115904,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2100.0,0.0,1.0
66651,7370653,4233969664,75485184,12293115904,2232046,0,116869,306625,0,0,0,0,0,6242,0.0,0.0,0.0,2100.0,0.0,1.0
66652,5627013,4233969664,75485184,12293115904,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2100.0,0.0,1.0
66653,7056984,4233969664,75489280,12293120000,2340910,0,108884,294402,0,0,0,0,0,5681,0.0,0.0,0.0,2100.0,0.0,1.0
66654,5558174,4233969664,75489280,12293120000,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2100.0,0.0,1.0
66655,4749748,4199985152,40873984,12258504704,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2100.0,0.0,1.0
66656,299687789,4200779776,40873984,12258504704,294038785,0,111920,195216,0,0,0,0,0,6592,0.0,0.0,0.0,2100.0,0.0,1.0
66657,13002876,4212051968,75505664,12293136384,8382371,0,359654,688240,1969253,967595,230,209342,7334,14446,0.0,0.0,0.0,2100.0,0.0,1.0
66658,3345584,4212310016,75505664,12293136384,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2100.0,0.0,1.0
66659,302338410,4213391360,75505664,12293136384,296536149,0,103624,371867,0,0,0,0,0,6532,0.0,0.0,0.0,2100.0,0.0,1.0
66660,23935528,4213657600,75505664,12293136384,18798935,0,361128,729498,0,0,0,0,0,14498,0.0,0.0,0.0,2100.0,0.0,1.0
66661,24008024,4213657600,75505664,12293136384,21024469,0,103815,187241,4239961,1095995,221,2941176,16852,4509,0.0,0.0,0.0,2100.0,0.0,1.0
66662,306054389,4213657600,75505664,12293136384,301494748,0,191479,399870,0,0,0,0,0,9248,0.0,0.0,0.0,2100.0,0.0,1.0
66663,27544727,4213657600,75505664,12293136384,24307455,0,366727,930275,0,0,0,0,0,14918,0.0,0.0,0.0,2100.0,0.0,1.0
66664,21690848,4213657600,75505664,12293136384,16687595,0,207340,483557,1237802,1076659,431,23354,11171,7424,0.0,0.0,0.0,2100.0,0.0,1.0
66665,238558047,4213657600,75505664,12293136384,232104525,0,106249,210195,0,0,0,0,0,5450,0.0,0.0,0.0,2100.0,0.0,1.0
66666,19834187,4202672128,40890368,12258521088,15013356,0,365658,683843,0,0,0,0,0,14247,0.0,0.0,0.0,2100.0,0.0,1.0
66667,23423077,4202672128,40890368,12258521088,20523750,0,105608,181952,4361890,1083202,220,3089263,7925,4879,0.0,0.0,0.0,2100.0,0.0,1.0
66668,303031610,4202672128,40890368,12258521088,298471558,0,187712,399679,0,0,0,0,0,9328,0.0,0.0,0.0,2100.0,0.0,1.0
66669,26163266,4213673984,75505664,12293136384,19516450,0,357440,722907,0,0,0,0,0,14526,0.0,0.0,0.0,2100.0,0.0,1.0
66670,20601336,4226256896,75505664,12293136384,15146676,0,191720,351500,1308244,1092348,411,23484,9267,7233,0.0,0.0,0.0,2100.0,0.0,1.0
