Frame Number,Main Thread,System Used Memory,GC Reserved Memory,Total Reserved Memory,ServerFixedUpdate,TerrainGeneration,PlayerTerrainGenCheck,StructureGeneration,TerrainLogicSystem,GetUpdates,ReevaluatePropagateMarker,PropagateLogicState,CheckGateState,StatisticsSystem,NumGateBlocks,NumInputTypeBlocks,Number of Terrain Areas (Client),Number of Terrain Areas (Server),Number of Players (Client),Number of Players (Server)
66830,8153832,44895518720,107622400,151408386048,5206784,0,1373536,139612,0,0,0,0,0,4739,16.0,31.0,0.0,303.0,0.0,90.0
66831,6820812,44895784960,107622400,151408386048,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,303.0,0.0,90.0
66832,7805077,44900245504,107622400,151425163264,3561249,0,1356945,114134,0,0,0,0,0,4919,16.0,31.0,0.0,303.0,0.0,90.0
66833,6833185,44900487168,107622400,151425163264,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,303.0,0.0,90.0
66834,4418176,44901556224,107622400,151425163264,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,303.0,0.0,90.0
66835,9909223,44901556224,107622400,151425163264,4753895,0,1360221,116638,0,0,0,0,0,4639,16.0,31.0,0.0,303.0,0.0,90.0
66836,5868916,44901810176,107626496,151425167360,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,303.0,0.0,90.0
66837,5943136,44906532864,107626496,151441944576,3020154,0,1366993,118583,0,0,0,0,0,4659,16.0,31.0,0.0,303.0,0.0,90.0
66838,6790295,44906766336,107626496,151441944576,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,303.0,0.0,90.0
66839,4038334,44907032576,107626496,151441944576,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,303.0,0.0,90.0
66840,6457290,44907032576,107626496,151441944576,3321710,0,1394064,133290,0,0,0,0,0,5901,16.0,31.0,0.0,303.0,0.0,90.0
66841,6978578,44915929088,107626496,151475499008,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,303.0,0.0,90.0
