timestamp,cpu_percent,rss
1721943717.4826674,25.0,4503150592
1721943718.4830446,20.9,4389470208
1721943719.4837039,23.4,4411027456
1721943720.4841104,25.9,4437372928
1721943721.4845746,24.0,4457357312
1721943722.4850726,23.9,4477661184
1721943723.4855494,24.0,4607455232
1721943724.4860086,24.0,4568227840
1721943725.4866147,24.3,4577116160
1721943726.4871345,24.3,4566450176
1721943727.487613,23.8,4589015040
1721943728.488093,24.4,4616065024
1721943729.4886942,29.9,5004845056
1721943730.4891367,35.0,5294895104
1721943731.4896028,36.4,5546995712
1721943732.4902012,38.8,5864345600
1721943733.4907413,40.9,5875179520
1721943734.4912229,40.3,6218596352
1721943735.4917126,39.4,6366044160
1721943736.492211,34.1,6566510592
1721943737.492697,32.9,6472527872
1721943738.4931269,32.4,6595092480
1721943739.4936044,31.0,6567133184
1721943740.4940395,31.4,6640136192
1721943741.4944882,31.8,6693191680
1721943742.494986,30.1,6847320064
1721943743.4954586,29.8,6822739968
1721943744.4959567,30.7,6898933760
1721943745.4964073,30.6,6879248384
1721943746.496847,30.9,7049023488
1721943747.4973228,29.8,7051849728
1721943748.4979403,29.9,7121747968
1721943749.4984167,29.5,7051087872
1721943750.4989,29.7,7071420416
1721943751.4994028,30.1,7174873088
1721943752.4999144,30.9,7331844096
1721943753.5003624,30.1,7322345472
1721943754.5008569,28.8,7450107904
1721943755.5013728,30.6,7423131648
1721943756.5019462,29.5,7571574784
1721943757.50239,29.9,7530250240
1721943758.5028129,30.2,7464984576
1721943759.5032706,30.0,7600631808
1721943760.503695,28.3,7592181760
1721943761.5041435,28.8,7699120128
1721943762.5045884,27.9,7704485888
1721943763.5050375,29.0,7707459584
1721943764.5056772,27.9,7811936256
1721943765.5062683,29.5,7949934592
1721943766.5068226,28.7,7957397504
1721943767.5073173,28.4,7949172736
1721943768.5077984,28.2,8084021248
1721943769.508247,28.6,8052027392
1721943770.508709,28.1,8218828800
1721943771.5093796,29.1,8073854976
1721943772.5098674,28.1,8321024000
1721943773.510369,28.0,8323252224
