timestamp,cpu_percent,rss
1722247518.1750214,20.0,5554462720
1722247519.1753309,23.2,5603086336
1722247520.1759012,24.4,5642440704
1722247521.1764522,27.5,5672308736
1722247522.1769767,25.8,5731950592
1722247523.1774836,26.2,5816188928
1722247524.1780128,28.9,5811810304
1722247525.1784472,27.6,5828407296
1722247526.1787524,28.4,5909049344
1722247527.1792316,31.6,5926940672
1722247528.1797478,29.5,5949161472
1722247529.1802223,30.3,6239719424
1722247530.1809006,47.1,6510600192
1722247531.1814864,49.9,6669852672
1722247532.1820493,50.4,6930657280
1722247533.1825657,55.3,7075225600
1722247534.183147,60.0,7294332928
1722247535.1836467,59.1,7650168832
1722247536.1841297,62.8,7851319296
1722247537.1845765,68.0,8059957248
1722247538.1850035,67.3,8412561408
1722247539.1855109,66.8,8607412224
1722247540.1859229,69.0,8774909952
1722247541.1863809,67.8,8917032960
1722247542.186818,66.9,8939802624
1722247543.1874096,65.7,8892452864
1722247544.187839,65.6,8940417024
1722247545.1885595,65.4,8926457856
1722247546.189055,63.6,8922054656
1722247547.1896229,62.9,8926826496
1722247548.1901457,63.5,8925937664
1722247549.1906226,62.7,8959750144
1722247550.1911402,63.3,9008648192
1722247551.1918132,61.6,9016426496
1722247552.1922984,62.3,8936960000
1722247553.1929421,61.5,8963932160
1722247554.1936522,62.7,8930189312
1722247555.19411,62.8,8934576128
1722247556.1945784,60.3,8939233280
1722247557.1950035,60.1,8971018240
1722247558.1954713,60.9,8969711616
1722247559.1959844,59.9,8982368256
1722247560.196467,58.3,8993062912
1722247561.1969516,58.9,8936271872
1722247562.1974301,59.0,8940781568
1722247563.1979747,57.8,8992391168
1722247564.1985009,54.7,8941187072
1722247565.1992188,54.8,8975966208
1722247566.199769,53.6,8989372416
1722247567.2003558,53.7,8969207808
1722247568.2008777,55.4,8971776000
1722247569.2014086,56.0,8946122752
1722247570.201945,54.6,8971218944
1722247571.202487,54.6,8997855232
1722247572.2029526,54.9,8982286336
1722247573.203677,56.1,8946016256
1722247574.2041209,53.2,8952283136
1722247575.2046494,52.8,8951263232
1722247576.205208,53.6,8989188096
1722247577.205684,54.2,8974426112
1722247578.2061737,54.1,9028567040
1722247579.2066476,54.8,8951767040
1722247580.2071037,54.3,8946167808
1722247581.207773,54.6,8953823232
1722247582.208317,55.7,8956928000
1722247583.2088492,54.4,8981819392
1722247584.2093332,54.9,8952266752
1722247585.2097719,53.8,8952041472
1722247586.2103393,54.4,9038331904
1722247587.210852,54.1,8962052096
1722247588.2114992,53.9,8955797504
1722247589.2121544,54.5,8963076096
1722247590.2127702,55.4,8963600384
1722247591.213506,55.6,8964194304
1722247592.2141967,54.5,8963137536
1722247593.2148361,54.3,9017573376
1722247594.2153852,53.6,8964661248
1722247595.2159703,53.3,8962445312
1722247596.216571,53.1,8997924864
1722247597.217231,53.9,9038639104
1722247598.2178032,53.9,8966098944
1722247599.2184114,54.9,8967192576
1722247600.2190487,54.9,9045979136
1722247601.2197053,51.9,8998760448
1722247602.2202964,53.8,9005559808
1722247603.2208967,53.5,8970170368
1722247604.221444,54.5,8970850304
1722247605.2219298,53.2,8854925312
1722247606.2224147,53.4,8969940992
1722247607.22287,52.7,8933920768
1722247608.2235048,52.5,8932859904
1722247609.2240613,52.3,8970559488
1722247610.2245789,53.9,8932978688
1722247611.2250538,53.6,8934797312
1722247612.2256513,53.1,8936079360
1722247613.2263262,53.8,8968286208
1722247614.2268994,54.7,8965877760
1722247615.2274826,54.0,8924151808
1722247616.228121,53.0,8953368576
1722247617.2287211,53.2,8958181376
1722247618.2293525,54.6,8975540224
1722247619.2299652,53.0,8959266816
1722247620.2305722,52.9,8977203200
1722247621.231077,53.5,8959307776
1722247622.2315397,53.5,8976506880
1722247623.2320468,53.8,8981708800
1722247624.2326367,51.5,8913174528
1722247625.233223,52.0,8929251328
1722247626.2338004,51.6,8963108864
1722247627.2343245,52.7,8913829888
1722247628.2349372,54.2,8945000448
1722247629.2355626,54.3,8911876096
1722247630.2361212,54.0,8971145216
1722247631.2366292,54.3,8936599552
1722247632.2371192,52.3,8914378752
1722247633.2376056,54.2,8966529024
1722247634.238095,53.1,8913530880
1722247635.2385702,50.8,8932306944
1722247636.2391162,52.6,8919629824
1722247637.2397294,53.3,8938921984
1722247638.2403576,53.8,8935907328
1722247639.2408855,52.9,8965042176
1722247640.2414892,52.1,8951611392
1722247641.242134,52.5,8932020224
1722247642.2426214,54.0,8964050944
1722247643.2432046,54.7,8937754624
1722247644.2436972,53.2,8952492032
1722247645.2441974,53.3,8959733760
1722247646.244859,52.9,8938516480
1722247647.2454293,52.0,8993087488
1722247648.246068,52.1,8992747520
1722247649.2466502,53.9,8938983424
1722247650.2472415,53.8,8967131136
1722247651.2478473,51.8,8956981248
1722247652.2485895,52.8,8940371968
1722247653.2490826,51.9,8967532544
1722247654.2495472,52.8,8966942720
1722247655.2501502,52.7,8941776896
1722247656.2507992,52.5,8987742208
1722247657.251426,53.1,8940384256
1722247658.251998,53.5,8957116416
1722247659.2526994,55.8,8969723904
1722247660.253178,52.3,8937250816
1722247661.2535784,49.7,8957902848
1722247662.2540228,51.9,8976601088
1722247663.2546992,51.8,8944058368
1722247664.2552338,51.9,8991141888
1722247665.2557888,51.5,8940417024
1722247666.256393,52.2,8985010176
1722247667.2569132,52.4,8954638336
1722247668.2575514,52.3,8957939712
1722247669.2580917,51.2,8989913088
1722247670.258692,52.2,8957104128
1722247671.2592323,52.1,8989253632
1722247672.2598088,51.9,8996151296
1722247673.260421,52.8,8995999744
1722247674.261003,52.8,8996024320
1722247675.2615767,53.3,8993435648
1722247676.2621272,54.0,8994615296
1722247677.2628615,52.0,8995610624
1722247678.263508,51.4,8995721216
1722247679.2640157,51.3,9005375488
1722247680.2645185,50.8,8998490112
1722247681.265041,50.7,8998670336
1722247682.265532,52.3,9006411776
1722247683.2660816,52.4,9001009152
1722247684.266592,53.0,9006465024
1722247685.2670221,52.7,9003073536
1722247686.267481,51.6,9003503616
1722247687.2680376,51.8,9003483136
1722247688.2685719,51.8,9009217536
1722247689.2690911,52.4,9003601920
1722247690.2696185,51.9,9003544576
1722247691.2701533,52.5,9008996352
1722247692.2706032,52.1,9003810816
1722247693.2711585,51.5,9009999872
1722247694.2716231,51.4,9015861248
1722247695.272127,51.5,9016156160
1722247696.27261,51.8,9016119296
1722247697.2730935,52.8,9016053760
1722247698.2738733,51.8,9016250368
1722247699.2744217,52.2,9028792320
1722247700.2749681,52.0,9015975936
1722247701.2756145,51.5,9016127488
1722247702.2762275,53.8,9030995968
1722247703.2767873,52.0,9018503168
1722247704.277376,52.2,9020653568
1722247705.2780077,50.9,9035550720
1722247706.2786117,52.1,9035350016
1722247707.2792325,52.8,9037373440
1722247708.2798479,52.3,9024786432
1722247709.2803805,51.2,9037434880
1722247710.280922,52.3,9027235840
1722247711.2815125,51.0,9040031744
1722247712.2819936,50.8,9029287936
1722247713.2826166,51.7,9041895424
1722247714.28309,52.7,9041932288
1722247715.2836401,50.7,9029476352
1722247716.2843013,51.8,9042042880
1722247717.2848365,52.0,9029423104
1722247718.285331,50.6,9029738496
1722247719.2857587,49.5,9029992448
1722247720.2863407,51.0,9029767168
1722247721.2868087,50.1,9044561920
1722247722.287239,50.7,9041747968
1722247723.2878878,52.0,9034317824
1722247724.2884529,51.6,9045237760
1722247725.2891033,51.3,9032679424
1722247726.2897127,52.2,9047572480
1722247727.2903059,51.6,9034924032
1722247728.291208,52.0,9034858496
1722247729.2918558,51.1,9049710592
1722247730.2924871,51.7,9035276288
1722247731.2930644,51.8,9050091520
1722247732.293695,51.0,9045704704
1722247733.2943344,49.4,9045639168
1722247734.2949948,50.8,9055571968
1722247735.2955,51.9,9055830016
1722247736.2959826,49.4,9070530560
1722247737.2964654,49.5,9064423424
1722247738.2969844,51.5,9065844736
1722247739.2974665,53.6,9080549376
1722247740.2980275,52.5,9074253824
1722247741.2985148,51.9,9082699776
1722247742.2990425,51.3,9076043776
1722247743.2995455,51.5,9067905024
1722247744.3001368,49.4,9068032000
1722247745.300643,50.6,9067843584
1722247746.3013246,51.0,9067741184
1722247747.3021958,51.6,9091969024
1722247748.3029246,50.6,9089400832
1722247749.3034852,50.9,9080983552
1722247750.3040118,49.7,9081212928
1722247751.30462,49.6,9096110080
1722247752.3053787,51.3,9081655296
1722247753.3059154,50.4,9096323072
1722247754.3066022,50.1,9081761792
1722247755.3070946,50.8,9081847808
1722247756.3076034,51.1,9081860096
1722247757.308125,50.0,9096859648
1722247758.3087053,51.0,9082351616
1722247759.3093002,50.4,9082204160
1722247760.309752,51.2,9099829248
1722247761.3102329,51.1,9083125760
1722247762.3108194,51.2,9085145088
1722247763.3113005,50.7,9085636608
1722247764.3117893,50.6,9090056192
1722247765.312219,50.4,9081655296
1722247766.3126242,50.3,9083895808
1722247767.3131387,48.8,9086316544
1722247768.3137386,49.2,9086455808
1722247769.314287,50.1,9114857472
1722247770.314768,51.8,9117261824
1722247771.3152359,49.2,9119195136
1722247772.3159018,50.4,9102438400
1722247773.3164682,49.7,9121304576
1722247774.3170855,49.6,9123561472
1722247775.3176904,51.4,9106874368
1722247776.3182328,50.6,9135443968
1722247777.3187976,50.9,9118711808
1722247778.3192313,51.6,9135706112
1722247779.3197446,48.1,9135370240
1722247780.320203,50.3,9137528832
1722247781.3207953,50.0,9124888576
1722247782.321404,50.8,9141596160
1722247783.3220356,50.7,9125011456
1722247784.3225467,50.1,9125101568
1722247785.3230116,51.0,9141813248
1722247786.323557,50.3,9141882880
1722247787.3242033,49.9,9141882880
