timestamp,cpu_percent,rss
1722336624.799668,89.5,25035825152
1722336625.800923,93.8,24949624832
1722336626.8020551,94.0,25031340032
1722336627.8028464,94.5,25130573824
1722336628.8039494,95.2,25156001792
1722336629.805277,95.1,25143742464
1722336630.8061435,94.9,25332670464
1722336631.8071141,95.9,25336246272
1722336632.8095205,94.5,25299906560
1722336633.8110116,96.0,25465671680
1722336634.8119524,96.4,25441964032
1722336635.8130653,98.0,25567821824
1722336636.8140793,98.4,25565102080
1722336637.8148055,98.6,25740369920
1722336638.816449,98.0,25823719424
1722336639.821571,98.3,26052501504
1722336640.8220632,98.6,26570211328
1722336641.8228347,98.4,26772606976
1722336642.8237033,97.7,27039813632
1722336643.8245628,97.9,27515113472
1722336644.825675,98.4,27677306880
1722336645.827789,99.1,27835572224
1722336646.8291233,99.3,28435984384
1722336647.8298306,99.3,28767293440
1722336648.8306432,99.0,28985237504
1722336649.831805,98.9,29076176896
1722336650.832483,98.9,29206523904
1722336651.833244,98.9,29227343872
1722336652.8339932,99.1,29438603264
1722336653.8346667,99.5,29835354112
1722336654.835521,98.6,30127083520
1722336655.8364127,98.8,30515933184
1722336656.8373044,99.4,30666149888
1722336657.8382666,99.5,30819577856
1722336658.8391545,99.6,31074209792
1722336659.8399975,99.5,31232155648
1722336660.8410387,99.7,31610404864
1722336661.841825,99.5,31814610944
1722336662.842622,99.7,32164700160
1722336663.843454,99.3,32295669760
1722336664.8442934,99.2,32409030656
1722336665.8450694,99.4,32719806464
1722336666.8455918,99.3,33025843200
1722336667.84629,99.6,33220374528
1722336668.8473897,99.4,33358032896
1722336669.8479915,99.6,33521369088
1722336670.8487022,99.7,33578262528
1722336671.8495812,99.7,33557299200
1722336672.8503313,99.7,33620111360
1722336673.851088,99.6,33570062336
1722336674.8519137,99.6,33623113728
1722336675.8526201,99.6,33583230976
1722336676.8535175,99.6,33688100864
1722336677.854233,99.7,33607839744
1722336678.8549263,99.5,33817608192
1722336679.8557687,99.5,33830711296
1722336680.8564875,99.5,33634455552
1722336681.8572416,99.6,33667530752
1722336682.857958,99.7,33653792768
1722336683.8586876,99.6,33566539776
1722336684.8593361,99.7,33618800640
1722336685.8602147,99.5,33650925568
1722336686.8610768,98.8,33639247872
1722336687.8620908,99.1,33627521024
1722336688.8627284,99.5,33604968448
1722336689.863456,99.6,33632829440
1722336690.8641472,99.5,33691766784
1722336691.8648665,99.6,33643057152
1722336692.8657157,99.4,33587695616
1722336693.8664138,99.0,33691619328
1722336694.8674054,99.4,33670062080
1722336695.8680072,99.5,33592377344
1722336696.8688745,99.5,33701621760
1722336697.8695312,99.5,33607942144
1722336698.870312,99.6,33642897408
1722336699.8716245,99.6,33714712576
1722336700.8722477,99.5,33617457152
1722336701.8730555,99.6,33571405824
1722336702.8738306,99.6,33752125440
1722336703.874449,99.4,33698996224
1722336704.875193,99.5,33686040576
1722336705.8763492,99.5,33730310144
1722336706.8774164,99.6,33562718208
1722336707.8787365,99.5,33601142784
1722336708.8796341,99.5,33692553216
1722336709.8803995,99.4,33656242176
1722336710.8811932,99.6,33671065600
1722336711.8819458,99.6,33693532160
1722336712.8825886,99.6,33753833472
1722336713.883307,99.6,33611177984
1722336714.8845203,99.5,33573556224
1722336715.885763,99.4,33653215232
1722336716.8866198,99.6,33699168256
1722336717.8873932,99.4,33649414144
1722336718.8880663,99.6,33694904320
1722336719.8889074,99.6,33679015936
1722336720.8896956,99.6,33644367872
1722336721.890324,99.6,33628663808
1722336722.8911169,99.6,33639915520
1722336723.8916676,99.6,33610170368
1722336724.8922591,99.4,33661227008
1722336725.8928194,99.3,33673641984
1722336726.8938534,99.3,33691582464
1722336727.8944964,99.6,33606684672
1722336728.8955903,99.5,33732374528
1722336729.8965805,99.2,33671098368
1722336730.89752,98.4,33691897856
1722336731.8989236,98.9,33705127936
1722336732.9002907,99.4,33666043904
1722336733.9009554,98.8,33645170688
1722336734.9015908,99.3,33716981760
1722336735.9022803,99.5,33629679616
1722336736.9029348,99.4,33799917568
1722336737.9039536,99.6,33652301824
1722336738.904506,99.6,33723555840
1722336739.9051993,99.6,33786187776
1722336740.9058971,99.6,33728274432
1722336741.906918,99.6,33706176512
1722336742.907593,99.6,33712066560
1722336743.9081843,99.5,33706192896
1722336744.9087505,99.6,33720520704
1722336745.9094465,99.4,33730891776
1722336746.9104578,99.5,33680220160
1722336747.9117615,99.1,33727836160
1722336748.9128828,98.9,33619365888
1722336749.9135427,99.5,33711689728
1722336750.9144287,99.5,33673789440
1722336751.9150615,99.5,33744760832
1722336752.9161336,99.5,33742848000
1722336753.9169888,99.6,33755590656
1722336754.9175649,99.6,33795649536
1722336755.9182518,99.6,33778741248
1722336756.9190068,99.6,33815228416
1722336757.9200256,99.5,33798684672
1722336758.9215906,98.9,33795960832
1722336759.9223926,99.5,33800228864
1722336760.9229999,99.5,33835782144
1722336761.9237657,99.6,33755598848
1722336762.9249995,99.5,33756561408
1722336763.9258032,99.4,33798848512
1722336764.926751,99.5,33777541120
1722336765.9282148,99.4,33861578752
1722336766.929066,99.5,33827819520
1722336767.9298053,99.5,33741635584
1722336768.9307294,99.5,33797828608
1722336769.9316754,99.4,33776386048
1722336770.9324586,99.5,33837043712
1722336771.9334927,99.5,33809674240
1722336772.9343436,99.4,33708818432
1722336773.935077,99.6,33803345920
1722336774.9359505,99.3,34045845504
1722336775.9367423,99.2,33868435456
1722336776.937516,99.2,33892720640
1722336777.9384074,99.5,33828356096
1722336778.939441,99.2,33928671232
1722336779.9402766,99.2,33847164928
1722336780.9408326,99.4,33853124608
1722336781.941494,99.0,33847341056
1722336782.9422,99.3,33902751744
1722336783.9431126,99.4,33818931200
1722336784.9437454,99.6,33822314496
1722336785.944493,99.4,33881849856
1722336786.9452167,99.3,33931079680
1722336787.9460404,99.3,33851420672
1722336788.9467518,99.4,33922867200
1722336789.9476182,99.5,33910374400
1722336790.9489965,99.4,33870077952
