Frame Number;Main Thread;System Used Memory;GC Reserved Memory;Total Reserved Memory;ServerFixedUpdate;TerrainGeneration;PlayerTerrainGenCheck;StructureGeneration;TerrainLogicSystem;GetUpdates;ReevaluatePropagateMarker;PropagateLogicState;CheckGateState;StatisticsSystem;NumGateBlocks;NumInputTypeBlocks;Number of Terrain Areas (Client);Number of Terrain Areas (Server);Number of Players (Client);Number of Players (Server);
52;671362;389316608;9056256;441741312;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
53;671425;389316608;9056256;441741312;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
54;1662058;389545984;9056256;441741312;870245;0;0;0;0;0;0;0;0;4401;0;0;0;0;0;0;
55;764726;389545984;9056256;441741312;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
56;729882;389545984;9056256;441741312;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
57;4565432;389677056;9056256;441741312;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
58;708255;389677056;9056256;441741312;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
59;642200;389677056;9056256;441741312;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
60;640603;389791744;9056256;441741312;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
61;640688;389791744;9056256;441741312;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
62;620944;389791744;9056256;441741312;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
63;657262;389791744;9056256;441741312;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
64;596333;389791744;9056256;441741312;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
65;644642;389791744;9056256;441741312;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
66;630776;389791744;9056256;441741312;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
67;653778;389791744;9056256;441741312;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
68;643587;389791744;9056256;441741312;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
69;617059;389791744;9056256;441741312;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
70;582959;389791744;9056256;441741312;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
71;650138;389791744;9056256;441741312;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
72;8179363;390275072;9056256;441741312;7306427;1936048;885483;0;0;0;0;0;0;8344;0;0;0;9;0;0;
73;3248568;390516736;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
74;906254;390516736;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
75;704426;390516736;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
76;632950;390516736;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
77;560964;390516736;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
78;589172;390516736;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
79;595565;390516736;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
80;578730;390516736;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
81;602350;390516736;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
82;1938190;390516736;9117696;441802752;1298501;0;13479;0;0;0;0;0;0;3842;0;0;0;9;0;0;
83;653613;390516736;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
84;570036;390516736;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
85;574911;390516736;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
86;573126;390516736;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
87;579611;390516736;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
88;550325;390516736;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
89;562054;390516736;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
90;589645;390516736;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
91;625253;390516736;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
92;565412;390516736;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
93;565008;390516736;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
94;579036;390516736;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
95;570532;390516736;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
96;566799;390516736;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
97;563515;390516736;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
98;555721;390516736;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
99;570237;390516736;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
100;542756;390516736;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
101;573296;390516736;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
102;552245;390516736;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
103;578329;390516736;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
104;566315;390516736;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
105;552721;390516736;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
106;593490;390516736;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
107;547178;390516736;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
108;1336126;390516736;9117696;441802752;756966;0;14393;0;0;0;0;0;0;3758;0;0;0;9;0;0;
109;567922;390516736;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
110;587565;390516736;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
111;580669;390516736;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
112;587879;390696960;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
113;549558;390696960;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
114;548834;390696960;9117696;441802752;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
