Frame Number,Main Thread,System Used Memory,GC Reserved Memory,Total Reserved Memory,ServerFixedUpdate,TerrainGeneration,PlayerTerrainGenCheck,StructureGeneration,TerrainLogicSystem,GetUpdates,ReevaluatePropagateMarker,PropagateLogicState,CheckGateState,StatisticsSystem,NumGateBlocks,NumInputTypeBlocks,Number of Terrain Areas (Client),Number of Terrain Areas (Server),Number of Players (Client),Number of Players (Server)
93518,6539524,36803313664,133562368,123517038592,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,285.0,0.0,80.0
93519,7377024,36807770112,133562368,123533815808,3076440,0,1163362,117270,0,0,0,0,0,4759,16.0,31.0,0.0,285.0,0.0,80.0
93520,13069520,36833968128,133562368,123634479104,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,285.0,0.0,80.0
93521,12633864,36864098304,133562368,123768696832,5987659,0,1165365,117820,0,0,0,0,0,5570,16.0,31.0,0.0,285.0,0.0,80.0
93522,17236845,36937904128,133562368,124037132288,13017453,0,1163402,115447,0,0,0,0,0,5571,16.0,31.0,0.0,285.0,0.0,80.0
93523,10259610,36946292736,133562368,124070686720,4604816,0,1160787,107561,0,0,0,0,0,4578,16.0,31.0,0.0,285.0,0.0,80.0
93524,10415252,36954497024,133562368,124087463936,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,285.0,0.0,80.0
93525,14423760,36998213632,133562368,124255236096,10248410,0,1160647,109104,0,0,0,0,0,5250,16.0,31.0,0.0,285.0,0.0,80.0
93526,30102544,37100052480,133562368,124607557632,24088214,0,1193949,112251,0,0,0,0,0,6613,16.0,31.0,0.0,285.0,0.0,80.0
93527,19586362,37170237440,133562368,124875993088,12772584,0,2322245,158747,0,0,0,0,0,7383,16.0,31.0,0.0,285.0,0.0,80.0
93528,11428253,37184331776,133562368,124926324736,7387104,0,1159484,111309,0,0,0,0,0,4658,16.0,31.0,0.0,285.0,0.0,80.0
93529,5543626,37206085632,133562368,125010210816,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,285.0,0.0,80.0
93530,13164158,37224357888,133566464,125077323776,7803775,0,1165095,107802,0,0,0,0,0,4869,16.0,31.0,0.0,285.0,0.0,80.0
93531,20848849,37298405376,133566464,125362536448,16790258,0,1158994,89347,0,0,0,0,0,5040,16.0,31.0,0.0,285.0,0.0,80.0
93532,10638321,37303353344,133566464,125379313664,5156250,0,1166397,117129,0,0,0,0,0,5069,16.0,31.0,0.0,285.0,0.0,80.0
93533,5587278,37312270336,133566464,125412868096,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,285.0,0.0,80.0
93534,9595676,37312270336,133566464,125412868096,6626557,0,1163672,115828,0,0,0,0,0,4969,16.0,31.0,0.0,285.0,0.0,80.0
93535,5169455,37312270336,133566464,125412868096,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,285.0,0.0,80.0
93536,7430605,37312270336,133566464,125412868096,3287525,0,1204259,138099,0,0,0,0,0,5771,16.0,31.0,0.0,285.0,0.0,80.0
93537,17891353,37364654080,133566464,125630971904,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,285.0,0.0,80.0
93538,13695595,37404184576,133566464,125765189632,8072919,0,1180815,114355,0,0,0,0,0,5771,16.0,31.0,0.0,285.0,0.0,80.0
93539,110690637,37553643520,133664768,126352490496,107034230,0,1196514,122489,0,0,0,0,0,7253,16.0,31.0,0.0,285.0,0.0,80.0
93540,56467358,37685194752,133750784,126839115776,46460262,0,4661291,302096,0,0,0,0,0,13296,16.0,31.0,0.0,285.0,0.0,80.0
93541,17563278,37675892736,85819392,126875070464,13343343,0,3473784,226545,0,0,0,0,0,10189,16.0,31.0,0.0,285.0,0.0,80.0
93542,77273868,37724844032,86040576,127059841024,15972455,0,1146931,126347,0,0,0,0,0,4579,16.0,31.0,0.0,285.0,0.0,80.0
93543,18173944,37724844032,86040576,127059841024,13488166,0,4680537,345549,966703,173816,220,606667,96521,14338,16.0,31.0,0.0,285.0,0.0,80.0
93544,21290809,37724844032,86040576,127059841024,9670777,0,1140759,99146,0,0,0,0,0,4358,16.0,31.0,0.0,285.0,0.0,80.0
93545,36207613,37734219776,86040576,127093395456,15981291,0,1151960,101360,0,0,0,0,0,4378,16.0,31.0,0.0,285.0,0.0,80.0
93546,147352863,37828497408,86040576,127462494208,141377828,0,2357992,353023,0,0,0,0,0,9137,16.0,31.0,0.0,285.0,0.0,80.0
93547,30592994,37846540288,86040576,127512825856,19080073,0,4636556,266429,0,0,0,0,0,12543,16.0,31.0,0.0,285.0,0.0,80.0
93548,28061586,37857148928,86040576,127529603072,17060244,0,2307177,186139,0,0,0,0,0,7874,16.0,31.0,0.0,285.0,0.0,80.0
93549,21808589,37901533184,86040576,127680598016,15677301,0,2348114,147437,0,0,0,0,0,7855,16.0,31.0,0.0,285.0,0.0,80.0
93550,24280756,37989871616,134094848,127997087744,12010224,0,1196113,115086,0,0,0,0,0,5441,16.0,31.0,0.0,285.0,0.0,80.0
93551,13055074,37995786240,134086656,127997079552,7570428,0,1184241,94087,0,0,0,0,0,4729,16.0,31.0,0.0,285.0,0.0,80.0
93552,24939211,38084194304,134086656,128248737792,17381256,0,1171006,112160,981070,107722,320,671870,88326,4880,16.0,31.0,0.0,285.0,0.0,80.0
93553,34252586,38183976960,134033408,128617783296,28317506,0,2321624,171682,0,0,0,0,0,7634,16.0,31.0,0.0,285.0,0.0,80.0
93554,24252022,38238326784,133992448,128819068928,19695627,0,2366248,163848,0,0,0,0,0,8185,16.0,31.0,0.0,285.0,0.0,80.0
93555,23273667,38239612928,134070272,128819146752,10464595,0,1224757,132489,0,0,0,0,0,6362,16.0,31.0,0.0,285.0,0.0,80.0
93556,30827944,38295609344,134070272,129020473344,23383203,0,2306325,183323,0,0,0,0,0,8185,16.0,31.0,0.0,285.0,0.0,80.0
93557,19218712,38323130368,134070272,129121136640,13400081,0,2344185,166593,0,0,0,0,0,7474,16.0,31.0,0.0,285.0,0.0,80.0
93558,24712425,38346657792,134070272,129205022720,18915163,0,1160807,122860,0,0,0,0,0,5670,16.0,31.0,0.0,285.0,0.0,80.0
93559,44854269,38379225088,134070272,129288908800,39332794,0,1205200,139512,0,0,0,0,0,6572,16.0,31.0,0.0,285.0,0.0,80.0
93560,44418853,38387855360,134070272,129288908800,36960986,0,3517637,225192,0,0,0,0,0,10139,16.0,31.0,0.0,285.0,0.0,80.0
93561,21422145,38389477376,134070272,129288908800,14879014,0,3504012,222237,0,0,0,0,0,10430,16.0,31.0,0.0,285.0,0.0,80.0
93562,32174800,38397542400,134070272,129288908800,28192883,0,1159445,112230,0,0,0,0,0,4779,16.0,31.0,0.0,285.0,0.0,80.0
93563,38458474,38437634048,134070272,129406349312,32886384,0,2326394,174797,0,0,0,0,0,8005,16.0,31.0,0.0,285.0,0.0,80.0
93564,39413105,38445682688,134070272,129406349312,33433000,0,2338395,171021,0,0,0,0,0,7604,16.0,31.0,0.0,285.0,0.0,80.0
93565,35107430,38465540096,134057984,129456668672,30720854,0,2348304,181691,0,0,0,0,0,8155,16.0,31.0,0.0,285.0,0.0,80.0
93566,34138933,38471720960,134057984,129456668672,28020119,0,3544478,280886,0,0,0,0,0,12323,16.0,31.0,0.0,285.0,0.0,80.0
93567,13598353,38472769536,134041600,129456652288,5358679,0,2414939,174537,0,0,0,0,0,9037,16.0,31.0,0.0,285.0,0.0,80.0
93568,5773067,38474625024,134017024,129456627712,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,285.0,0.0,80.0
93569,21020802,38480842752,134017024,129456627712,14334623,0,1198768,91091,0,0,0,0,0,4498,16.0,31.0,0.0,285.0,0.0,80.0
93570,24937287,38493261824,134017024,129456627712,14496947,0,1160085,110057,0,0,0,0,0,5120,16.0,31.0,0.0,285.0,0.0,80.0
93571,21005673,38498906112,133984256,129456594944,16340425,0,1166106,73017,1799033,111750,211,1526402,91341,5360,16.0,31.0,0.0,285.0,0.0,80.0
93572,92940669,38519181312,133984256,129456594944,87295562,0,2309260,166833,0,0,0,0,0,7735,16.0,31.0,0.0,285.0,0.0,80.0
93573,63378228,38530535424,133996544,129456607232,54106671,0,4846029,316164,0,0,0,0,0,14065,16.0,31.0,0.0,285.0,0.0,80.0
93574,30854584,38532427776,133996544,129456607232,24459570,0,4659026,311223,0,0,0,0,0,13085,16.0,31.0,0.0,285.0,0.0,80.0
93575,19588626,38534860800,133996544,129456607232,13528972,0,2307737,155973,0,0,0,0,0,7574,16.0,31.0,0.0,285.0,0.0,80.0
93576,41278303,38540267520,133996544,129456607232,34427635,0,1164685,117130,0,0,0,0,0,5411,16.0,31.0,0.0,285.0,0.0,80.0
93577,64606131,38558920704,133996544,129456607232,60307549,0,3473214,252733,0,0,0,0,0,20598,16.0,31.0,0.0,285.0,0.0,80.0
93578,30936298,38562705408,134017024,129456627712,24739436,0,4658848,269255,997621,108864,531,680867,90119,13004,16.0,31.0,0.0,285.0,0.0,80.0
93579,124433501,38573518848,134025216,129456635904,117641673,0,1168160,139923,0,0,0,0,0,6793,16.0,31.0,0.0,285.0,0.0,80.0
93580,75146509,38584332288,134025216,129456635904,68155347,0,4538031,286407,0,0,0,0,0,12994,16.0,31.0,0.0,285.0,0.0,80.0
93581,41992942,38588657664,134025216,129456635904,32323220,0,4682642,343355,0,0,0,0,0,28213,16.0,31.0,0.0,285.0,0.0,80.0
93582,20232283,38589198336,134025216,129456635904,7030806,0,3460038,232125,0,0,0,0,0,10229,16.0,31.0,0.0,285.0,0.0,80.0
93583,13763011,38589739008,134025216,129456635904,10448354,0,1146580,107241,870803,122390,390,592321,84879,4389,16.0,31.0,0.0,285.0,0.0,80.0
93584,139912018,38599200768,134025216,129456635904,133437016,0,1171247,117881,0,0,0,0,0,4999,16.0,31.0,0.0,285.0,0.0,80.0
93585,59616844,38602715136,134025216,129456635904,50890380,0,4630755,305724,0,0,0,0,0,12542,16.0,31.0,0.0,285.0,0.0,80.0
93586,19061638,38603526144,134025216,129456635904,12412358,0,4633058,287240,0,0,0,0,0,12714,16.0,31.0,0.0,285.0,0.0,80.0
93587,10110511,38603796480,134025216,129456635904,3173872,0,1157020,115717,0,0,0,0,0,5320,16.0,31.0,0.0,285.0,0.0,80.0
93588,13782848,38603796480,134025216,129456635904,7205093,0,1181155,107331,0,0,0,0,0,4749,16.0,31.0,0.0,285.0,0.0,80.0
93589,3637021,38603796480,133984256,129456594944,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,285.0,0.0,80.0
93590,26541926,38604337152,133984256,129456594944,21462350,0,1174202,124122,0,0,0,0,0,5310,16.0,31.0,0.0,285.0,0.0,80.0
93591,10170193,38604877824,133984256,129456594944,4273905,0,1161378,97313,0,0,0,0,0,5410,16.0,31.0,0.0,285.0,0.0,80.0
93592,7865100,38604877824,133984256,129456594944,4329940,0,1165846,104857,0,0,0,0,0,4709,16.0,31.0,0.0,285.0,0.0,80.0
93593,6079001,38605148160,133984256,129456594944,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,285.0,0.0,80.0
93594,6342305,38605144064,133980160,129456590848,2606228,0,1162099,111549,0,0,0,0,0,4899,16.0,31.0,0.0,285.0,0.0,80.0
93595,6072238,38605144064,133980160,129456590848,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,285.0,0.0,80.0
93596,7385621,38605144064,133980160,129456590848,2508113,0,1170626,112992,0,0,0,0,0,4759,16.0,31.0,0.0,285.0,0.0,80.0
93597,6178156,38605144064,133980160,129456590848,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,285.0,0.0,80.0
93598,4872878,38571765760,85921792,129408532480,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,285.0,0.0,80.0
93599,11039052,38571765760,85921792,129408532480,2577304,0,1163572,113082,0,0,0,0,0,4578,16.0,31.0,0.0,285.0,0.0,80.0
93600,6209105,38571761664,85917696,129408528384,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,285.0,0.0,80.0
93601,7544940,38571761664,85917696,129408528384,2677942,0,1166528,103815,0,0,0,0,0,5189,16.0,31.0,0.0,285.0,0.0,80.0
93602,5128518,38571761664,85917696,129408528384,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,285.0,0.0,80.0
93603,2253466,38571761664,85917696,129408528384,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,285.0,0.0,80.0
93604,7581078,38571761664,85917696,129408528384,2737173,0,1226360,114945,0,0,0,0,0,5170,16.0,31.0,0.0,285.0,0.0,80.0
93605,5813803,38571761664,85917696,129408528384,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,285.0,0.0,80.0
93606,4723078,38571761664,85917696,129408528384,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,285.0,0.0,80.0
93607,6753626,38571761664,85917696,129408528384,2691007,0,1169353,112481,0,0,0,0,0,4598,16.0,31.0,0.0,285.0,0.0,80.0
93608,6139574,38571761664,85917696,129408528384,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,285.0,0.0,80.0
93609,3914041,38571761664,85917696,129408528384,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,285.0,0.0,80.0
93610,8714583,38571761664,85917696,129408528384,2663254,0,1212434,118823,0,0,0,0,0,4919,16.0,31.0,0.0,285.0,0.0,80.0
93611,6262465,38571753472,85909504,129408520192,0,0,0,0,0,0,0,0,0,0,16.0,31.0,0.0,285.0,0.0,80.0
