Frame Number,Main Thread,System Used Memory,GC Reserved Memory,Total Reserved Memory,ServerFixedUpdate,TerrainGeneration,PlayerTerrainGenCheck,StructureGeneration,TerrainLogicSystem,GetUpdates,ReevaluatePropagateMarker,PropagateLogicState,CheckGateState,StatisticsSystem,NumGateBlocks,NumInputTypeBlocks,Number of Terrain Areas (Client),Number of Terrain Areas (Server),Number of Players (Client),Number of Players (Server),Unnamed: 21
7999,1130547,414617600,16429056,551874560,0,0,0,0,0,0,0,0,0,0,378.0,558.0,0.0,76.0,0.0,1.0,
8000,4594370,414617600,16429056,551874560,0,0,0,0,0,0,0,0,0,0,378.0,558.0,0.0,76.0,0.0,1.0,
8001,2357867,414617600,16429056,551874560,1024911,0,36399,0,0,0,0,0,0,4584,378.0,558.0,0.0,76.0,0.0,1.0,
8002,1947539,414617600,16429056,551874560,0,0,0,0,0,0,0,0,0,0,378.0,558.0,0.0,76.0,0.0,1.0,
8003,1281902,414617600,16429056,551874560,0,0,0,0,0,0,0,0,0,0,378.0,558.0,0.0,76.0,0.0,1.0,
8004,1591698,414617600,16429056,551874560,0,0,0,0,0,0,0,0,0,0,378.0,558.0,0.0,76.0,0.0,1.0,
8005,1029526,414617600,16429056,551874560,0,0,0,0,0,0,0,0,0,0,378.0,558.0,0.0,76.0,0.0,1.0,
8006,6017636,414617600,16429056,551874560,0,0,0,0,0,0,0,0,0,0,378.0,558.0,0.0,76.0,0.0,1.0,
8007,1331162,414617600,16429056,551874560,0,0,0,0,0,0,0,0,0,0,378.0,558.0,0.0,76.0,0.0,1.0,
8008,3349922,414617600,16429056,551874560,1458773,0,37577,0,0,0,0,0,0,4359,378.0,558.0,0.0,76.0,0.0,1.0,
8009,1357484,414617600,16429056,551874560,0,0,0,0,0,0,0,0,0,0,378.0,558.0,0.0,76.0,0.0,1.0,
8010,1792469,414621696,16429056,568651776,0,0,0,0,0,0,0,0,0,0,378.0,558.0,0.0,76.0,0.0,1.0,
8011,1141869,414621696,16429056,568651776,0,0,0,0,0,0,0,0,0,0,378.0,558.0,0.0,76.0,0.0,1.0,
8012,5963867,414621696,16429056,568651776,0,0,0,0,0,0,0,0,0,0,378.0,558.0,0.0,76.0,0.0,1.0,
8013,1330642,414621696,16429056,568651776,0,0,0,0,0,0,0,0,0,0,378.0,558.0,0.0,76.0,0.0,1.0,
8014,1664498,414621696,16429056,568651776,0,0,0,0,0,0,0,0,0,0,378.0,558.0,0.0,76.0,0.0,1.0,
8015,2373616,414621696,16429056,568651776,1050766,0,35546,0,0,0,0,0,0,4738,378.0,558.0,0.0,76.0,0.0,1.0,
8016,2002102,414621696,16429056,568651776,0,0,0,0,0,0,0,0,0,0,378.0,558.0,0.0,76.0,0.0,1.0,
8017,1235174,414625792,16429056,568651776,0,0,0,0,0,0,0,0,0,0,378.0,558.0,0.0,76.0,0.0,1.0,
8018,6153730,414625792,16429056,568651776,0,0,0,0,0,0,0,0,0,0,378.0,558.0,0.0,76.0,0.0,1.0,
8019,1314966,414625792,16429056,568651776,0,0,0,0,0,0,0,0,0,0,378.0,558.0,0.0,76.0,0.0,1.0,
8020,1678532,414625792,16429056,568651776,0,0,0,0,0,0,0,0,0,0,378.0,558.0,0.0,76.0,0.0,1.0,
8021,1146538,414625792,16429056,568651776,0,0,0,0,0,0,0,0,0,0,378.0,558.0,0.0,76.0,0.0,1.0,
8022,2897166,414625792,16429056,568651776,1781525,0,37171,0,0,0,0,0,0,4751,378.0,558.0,0.0,76.0,0.0,1.0,
8023,1137441,414625792,16429056,568651776,0,0,0,0,0,0,0,0,0,0,378.0,558.0,0.0,76.0,0.0,1.0,
8024,4079069,414871552,16429056,568651776,0,0,0,0,0,0,0,0,0,0,378.0,558.0,0.0,76.0,0.0,1.0,
8025,2195912,414871552,16429056,568651776,0,0,0,0,0,0,0,0,0,0,378.0,558.0,0.0,76.0,0.0,1.0,
8026,1574831,414871552,16429056,568651776,0,0,0,0,0,0,0,0,0,0,378.0,558.0,0.0,76.0,0.0,1.0,
8027,1173636,414871552,16429056,568651776,0,0,0,0,0,0,0,0,0,0,378.0,558.0,0.0,76.0,0.0,1.0,
8028,1480083,414871552,16429056,568651776,0,0,0,0,0,0,0,0,0,0,378.0,558.0,0.0,76.0,0.0,1.0,
8029,997467,414871552,16429056,568651776,0,0,0,0,0,0,0,0,0,0,378.0,558.0,0.0,76.0,0.0,1.0,
8030,4747100,414871552,16429056,568651776,0,0,0,0,0,0,0,0,0,0,378.0,558.0,0.0,76.0,0.0,1.0,
8031,2376473,414871552,16429056,568651776,1023813,0,35982,0,0,0,0,0,0,4704,378.0,558.0,0.0,76.0,0.0,1.0,
8032,1923821,414871552,16429056,568651776,0,0,0,0,0,0,0,0,0,0,378.0,558.0,0.0,76.0,0.0,1.0,
8033,1268254,415064064,16429056,585428992,0,0,0,0,0,0,0,0,0,0,378.0,558.0,0.0,76.0,0.0,1.0,
8034,1648266,415064064,16429056,585428992,0,0,0,0,0,0,0,0,0,0,378.0,558.0,0.0,76.0,0.0,1.0,
8035,1107489,415064064,16429056,585428992,0,0,0,0,0,0,0,0,0,0,378.0,558.0,0.0,76.0,0.0,1.0,
8036,6008438,415064064,16429056,585428992,0,0,0,0,0,0,0,0,0,0,378.0,558.0,0.0,76.0,0.0,1.0,
8037,2465259,415064064,16429056,585428992,1059996,0,38120,0,0,0,0,0,0,4863,378.0,558.0,0.0,76.0,0.0,1.0,
8038,2147652,415064064,16429056,585428992,0,0,0,0,0,0,0,0,0,0,378.0,558.0,0.0,76.0,0.0,1.0,
