Frame Number,Main Thread,System Used Memory,GC Reserved Memory,Total Reserved Memory,ServerFixedUpdate,TerrainGeneration,PlayerTerrainGenCheck,StructureGeneration,TerrainLogicSystem,GetUpdates,ReevaluatePropagateMarker,PropagateLogicState,CheckGateState,StatisticsSystem,NumGateBlocks,NumInputTypeBlocks,Number of Terrain Areas (Client),Number of Terrain Areas (Server),Number of Players (Client),Number of Players (Server),Unnamed: 21
8421,5361396,412626944,15740928,517632000,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8422,2261591,412631040,15740928,517632000,1045432,0,33880,0,0,0,0,0,0,4048,567.0,837.0,0.0,76.0,0.0,1.0,
8423,1532147,412864512,15740928,517632000,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8424,986281,412864512,15740928,517632000,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8425,1510035,412868608,15740928,517632000,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8426,826906,412868608,15740928,517632000,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8427,5478143,412868608,15740928,517632000,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8428,1122098,412868608,15740928,517632000,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8429,1413946,412872704,15732736,517623808,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8430,2006390,413106176,15732736,517623808,968151,0,33043,0,0,0,0,0,0,4195,567.0,837.0,0.0,76.0,0.0,1.0,
8431,1677454,413106176,15732736,517623808,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8432,968550,413106176,15732736,517623808,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8433,5460990,413106176,15732736,517623808,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8434,1134122,413106176,15732736,517623808,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8435,1379072,413102080,15728640,517619712,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8436,838127,413102080,15728640,517619712,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8437,1251701,413102080,15728640,517619712,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8438,885240,413102080,15728640,517619712,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8439,5428461,413102080,15728640,517619712,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8440,2192447,413102080,15728640,517619712,1014705,0,32652,0,0,0,0,0,0,3620,567.0,837.0,0.0,76.0,0.0,1.0,
8441,1526226,413102080,15728640,517619712,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8442,884038,413102080,15728640,517619712,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8443,1346419,413102080,15728640,517619712,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8444,818711,413102080,15728640,517619712,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8445,4177133,413102080,15728640,517619712,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8446,2731485,413102080,15728640,517619712,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8447,2528775,413102080,15728640,517619712,1483383,0,33016,0,0,0,0,0,0,4056,567.0,837.0,0.0,76.0,0.0,1.0,
8448,889785,413102080,15728640,517619712,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8449,1417450,413102080,15728640,517619712,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8450,829450,413102080,15728640,517619712,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8451,4570593,413102080,15728640,517619712,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8452,2314124,413102080,15728640,517619712,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8453,1457551,413102080,15728640,517619712,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8454,824575,413102080,15728640,517619712,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8455,2689793,413106176,15728640,534396928,1173286,0,34244,0,0,0,0,0,0,4205,567.0,837.0,0.0,76.0,0.0,1.0,
8456,983558,413106176,15728640,534396928,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8457,5466941,413106176,15728640,534396928,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8458,1150400,413106176,15728640,534396928,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8459,1330453,413106176,15728640,534396928,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8460,784628,413106176,15728640,534396928,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8461,1261740,413106176,15728640,534396928,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8462,869433,413106176,15728640,534396928,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8463,5364798,413106176,15728640,534396928,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8464,2201989,413106176,15728640,534396928,1001453,0,34305,0,0,0,0,0,0,3808,567.0,837.0,0.0,76.0,0.0,1.0,
8465,1373203,413106176,15728640,534396928,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8466,810672,413106176,15728640,534396928,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8467,1283556,413106176,15728640,534396928,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8468,852286,413106176,15728640,534396928,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8469,5430778,413106176,15728640,534396928,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8470,1089722,413106176,15728640,534396928,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8471,2498329,413106176,15728640,534396928,1507630,0,37268,0,0,0,0,0,0,3914,567.0,837.0,0.0,76.0,0.0,1.0,
8472,1013517,413106176,15728640,534396928,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8473,1690061,413110272,15728640,534396928,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8474,952162,413335552,15728640,534396928,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8475,5726832,413335552,15728640,534396928,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8476,1190846,413335552,15728640,534396928,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8477,1457520,413335552,15728640,534396928,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8478,919417,413335552,15728640,534396928,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8479,1448597,413335552,15728640,534396928,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8480,2065472,413339648,15728640,534396928,1048249,0,34540,0,0,0,0,0,0,4081,567.0,837.0,0.0,76.0,0.0,1.0,
8481,5823470,413585408,15728640,551174144,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8482,1142507,413585408,15728640,551174144,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8483,1506913,413585408,15728640,551174144,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8484,942348,413585408,15728640,551174144,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8485,1390084,413585408,15728640,551174144,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8486,872696,413585408,15728640,551174144,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8487,5534299,413585408,15728640,551174144,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8488,2273449,413585408,15728640,551174144,1055921,0,37760,0,0,0,0,0,0,3919,567.0,837.0,0.0,76.0,0.0,1.0,
8489,1712675,413585408,15728640,551174144,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8490,1133892,413589504,15728640,551174144,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8491,1562297,413839360,15728640,551174144,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8492,1013809,413839360,15728640,551174144,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8493,5389897,413839360,15728640,551174144,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8494,3094185,413839360,15728640,551174144,1020911,0,36319,0,0,0,0,0,0,4345,567.0,837.0,0.0,76.0,0.0,1.0,
8495,1685985,413839360,15728640,551174144,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8496,1110600,413839360,15728640,551174144,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8497,1600850,413839360,15728640,551174144,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8498,1092416,413839360,15728640,551174144,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8499,5770060,413839360,15728640,551174144,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8500,1208092,413839360,15728640,551174144,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8501,1692015,413839360,15728640,551174144,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8502,2151754,413839360,15728640,551174144,1020669,0,34120,0,0,0,0,0,0,4250,567.0,837.0,0.0,76.0,0.0,1.0,
8503,1733419,413839360,15728640,551174144,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8504,1031729,413839360,15728640,551174144,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8505,5516642,413843456,15728640,551174144,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8506,1179206,413843456,15728640,551174144,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8507,1434540,413843456,15728640,551174144,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8508,929638,413843456,15728640,551174144,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8509,1397728,413843456,15728640,551174144,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8510,1899929,413843456,15728640,551174144,927860,0,32298,0,0,0,0,0,0,4258,567.0,837.0,0.0,76.0,0.0,1.0,
8511,5634855,413843456,15728640,551174144,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8512,1229005,413843456,15728640,551174144,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8513,1644808,413843456,15728640,551174144,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8514,920095,413843456,15728640,551174144,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8515,1422056,413843456,15728640,551174144,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8516,893226,413843456,15728640,551174144,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8517,4029973,413843456,15728640,551174144,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8518,3815921,414064640,15728640,551174144,987265,0,34067,0,0,0,0,0,0,4441,567.0,837.0,0.0,76.0,0.0,1.0,
8519,1684558,414064640,15728640,551174144,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8520,1075569,414248960,15728640,567951360,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8521,1296842,414248960,15728640,567951360,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8522,818899,414248960,15728640,567951360,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8523,4367373,414248960,15728640,567951360,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8524,2400173,414248960,15728640,567951360,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8525,2628795,414248960,15728640,567951360,1546800,0,36166,0,0,0,0,0,0,4220,567.0,837.0,0.0,76.0,0.0,1.0,
8526,1032066,414248960,15728640,567951360,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8527,1510299,414253056,15728640,567951360,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8528,1003538,414253056,15728640,567951360,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8529,5485362,414253056,15728640,567951360,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8530,1157108,414253056,15728640,567951360,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8531,1357054,414253056,15728640,567951360,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8532,885207,414253056,15728640,567951360,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8533,1335179,414253056,15728640,567951360,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8534,2001734,414253056,15728640,567951360,1034130,0,34615,0,0,0,0,0,0,3969,567.0,837.0,0.0,76.0,0.0,1.0,
8535,5537132,414253056,15728640,567951360,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8536,1099040,414253056,15728640,567951360,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8537,1313684,414253056,15728640,567951360,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8538,840140,414253056,15728640,567951360,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8539,1337094,414253056,15728640,567951360,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8540,782668,414253056,15728640,567951360,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8541,5331056,414253056,15728640,567951360,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8542,3789182,414257152,15728640,567951360,1551602,0,59106,0,0,0,0,0,0,6899,567.0,837.0,0.0,76.0,0.0,1.0,
8543,2614128,414474240,15728640,584728576,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8544,1688855,414474240,15728640,584728576,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8545,2373271,414474240,15728640,584728576,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8546,1465925,414474240,15728640,584728576,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8547,4518616,414474240,15728640,584728576,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8548,4812005,414478336,15728640,584728576,1360382,0,52115,0,0,0,0,0,0,6012,567.0,837.0,0.0,76.0,0.0,1.0,
8549,2298772,414478336,15728640,584728576,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8550,1385680,414728192,15728640,584728576,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8551,2192154,414728192,15728640,584728576,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8552,1335755,414728192,15728640,584728576,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8553,4407412,414728192,15728640,584728576,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8554,4803544,414728192,15728640,584728576,1271019,0,45946,0,0,0,0,0,0,6036,567.0,837.0,0.0,76.0,0.0,1.0,
8555,2246284,414728192,15728640,584728576,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8556,1307901,414728192,15728640,584728576,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8557,1855597,414728192,15728640,584728576,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8558,1151487,414728192,15728640,584728576,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8559,6787599,414728192,15728640,584728576,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8560,3637703,414728192,15728640,584728576,1251342,0,63240,0,0,0,0,0,0,5890,567.0,837.0,0.0,76.0,0.0,1.0,
8561,2265009,414728192,15728640,584728576,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8562,1251996,414728192,15728640,584728576,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8563,1787791,414728192,15728640,584728576,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8564,1085678,414728192,15728640,584728576,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8565,6571342,414728192,15728640,584728576,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8566,2720130,414728192,15728640,584728576,1172566,0,43044,0,0,0,0,0,0,5299,567.0,837.0,0.0,76.0,0.0,1.0,
8567,1943052,414728192,15728640,584728576,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8568,926214,414728192,15728640,584728576,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8569,1566429,414998528,15728640,601505792,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8570,932488,414998528,15728640,601505792,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8571,5948722,414998528,15728640,601505792,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8572,2235355,414998528,15728640,601505792,1100254,0,42524,0,0,0,0,0,0,4985,567.0,837.0,0.0,76.0,0.0,1.0,
8573,1573895,414998528,15728640,601505792,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
8574,814081,414998528,15728640,601505792,0,0,0,0,0,0,0,0,0,0,567.0,837.0,0.0,76.0,0.0,1.0,
